Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alexander Radulov,NSH,R,68,21,20,41,20,45,703.7794,5,6,0,0,4,109,0.19266,16,30,,2006-2007
Dan Hamhuis,NSH,D,86,6,15,21,5,68,1281.1046,0,0,0,0,1,91,0.06593,6,21,0.0,2006-2007
Darcy Hordichuk,NSH,L,55,1,3,4,-2,90,285.5636,0,0,0,0,0,22,0.04545,1,4,,2006-2007
David Legwand,NSH,C,83,27,39,66,21,46,1116.1807,3,8,1,0,7,167,0.16167,23,52,0.44937,2006-2007
Greg Zanon,NSH,D,71,3,7,10,14,34,1054.2676,0,0,0,0,0,50,0.06,3,10,,2006-2007
J-P Dumont,NSH,R,87,25,47,72,18,28,988.3793,6,14,1,0,4,151,0.16556,18,51,0.16666,2006-2007
Jason Arnott,NSH,C,73,29,28,57,15,50,1084.7123,13,8,0,0,6,201,0.14427,16,36,0.49918,2006-2007
Jerred Smithson,NSH,C,69,5,7,12,-10,59,664.6231,1,0,1,0,2,47,0.10638,3,10,0.56359,2006-2007
Jordin Tootoo,NSH,R,69,3,7,10,-13,137,508.3623,0,0,0,0,0,83,0.03614,3,10,0.33333,2006-2007
Josef Vasicek,NSH,C,63,6,16,22,-5,51,803.0317,0,3,0,0,0,77,0.07792,6,18,0.50584,2006-2007
Kevin Klein,NSH,D,3,1,0,1,3,0,996.6666,0,0,0,0,0,2,0.5,1,1,,2006-2007
Kimmo Timonen,NSH,D,85,13,44,57,19,46,1320.1882,8,19,0,1,2,128,0.10156,5,28,0.0,2006-2007
Marek Zidlicky,NSH,D,84,4,28,32,7,76,1181.6785,2,9,0,0,1,122,0.03278,2,21,,2006-2007
Martin Erat,NSH,R,71,16,42,58,12,50,1126.4507,5,13,1,0,3,135,0.11851,10,39,0.44186,2006-2007
Mikko Lehtonen,NSH,D,15,1,2,3,0,8,875.7333,0,0,0,0,0,14,0.07142,1,3,,2006-2007
Patrick Leahy,NSH,R,1,0,0,0,0,0,346.0,0,0,0,0,0,0,,0,0,,2006-2007
Paul Kariya,NSH,L,87,24,54,78,2,38,1220.1264,5,22,0,0,2,234,0.10256,19,51,0.0,2006-2007
Peter Forsberg,NSH,C,5,2,2,4,2,12,1257.0,0,0,0,0,0,7,0.28571,2,4,0.51562,2006-2007
Peter Forsberg,NSH,C,57,13,42,55,7,88,1097.7368,6,19,0,1,3,99,0.13131,7,30,0.49947,2006-2007
Ramzi Abid,NSH,L,15,1,4,5,-4,13,606.2666,0,0,0,0,0,12,0.08333,1,5,0.0,2006-2007
Rich Peverley,NSH,C,13,0,1,1,-1,0,451.3846,0,0,0,0,0,9,0.0,0,1,0.48888,2006-2007
Ryan Suter,NSH,D,87,9,16,25,10,62,1219.9655,1,8,0,0,0,96,0.09375,8,14,,2006-2007
Scott Hartnell,NSH,L,69,23,18,41,18,124,937.6811,11,1,0,0,2,155,0.14838,12,28,0.46715,2006-2007
Scott Nichol,NSH,C,64,7,6,13,8,96,742.2343,1,1,1,0,2,61,0.11475,5,10,0.58192,2006-2007
Scottie Upshall,NSH,R,32,8,8,16,3,26,885.125,1,2,1,1,4,87,0.09195,6,12,0.44444,2006-2007
Shea Weber,NSH,D,84,17,26,43,13,62,1171.5714,6,9,0,0,2,166,0.1024,11,27,,2006-2007
Sheldon Brookbank,NSH,D,3,0,1,1,0,12,496.0,0,0,0,0,0,3,0.0,0,1,,2006-2007
Steve Sullivan,NSH,L,57,22,38,60,16,20,1165.1228,6,17,3,1,4,122,0.18032,13,33,0.38461,2006-2007
Vernon Fiddler,NSH,C,77,12,16,28,8,44,812.7402,0,0,1,0,1,92,0.13043,11,27,0.51669,2006-2007
Vitaly Vishnevski,NSH,D,67,3,10,13,-4,41,1033.1641,0,0,0,0,0,47,0.06382,3,12,,2006-2007
