Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alexei Zhitnik,ATL,D,4,0,0,0,-4,4,1520.5,0,0,0,0,0,5,0.0,0,0,,2006-2007
Alexei Zhitnik,ATL,D,79,7,31,38,1,92,1446.1392,3,11,0,1,2,132,0.05303,4,23,0.5,2006-2007
Andy Sutton,ATL,D,59,2,14,16,4,86,1159.8135,0,1,1,0,0,55,0.03636,1,14,,2006-2007
Bobby Holik,ATL,C,86,11,19,30,-3,86,954.7325,2,2,1,1,1,202,0.05445,8,25,0.5695,2006-2007
Brad Larsen,ATL,L,76,7,8,15,-10,39,756.6973,0,0,2,0,0,65,0.10769,5,12,0.36792,2006-2007
Darren Haydar,ATL,R,4,0,0,0,0,0,481.25,0,0,0,0,0,4,0.0,0,0,0.66666,2006-2007
Darren Haydar,ATL,R,4,0,0,0,0,0,481.25,0,0,0,0,0,4,0.0,0,0,0.66666,2006-2007
Denis Hamel,ATL,L,53,5,3,8,0,10,364.5849,0,0,0,0,0,42,0.11904,5,8,0.27272,2006-2007
Derek MacKenzie,ATL,C,4,0,0,0,1,0,299.75,0,0,0,0,0,3,0.0,0,0,0.5625,2006-2007
Eric Belanger,ATL,C,4,1,0,1,-6,12,1007.0,1,0,0,0,0,3,0.33333,0,0,0.55769,2006-2007
Eric Belanger,ATL,C,80,17,18,35,-2,26,974.525,4,2,0,0,1,149,0.11409,13,29,0.53067,2006-2007
Eric Boulton,ATL,L,49,3,4,7,1,73,370.3061,0,0,0,0,0,43,0.06976,3,7,0.5,2006-2007
Garnet Exelby,ATL,D,62,2,8,10,1,62,1070.7419,0,0,1,0,0,60,0.03333,1,9,,2006-2007
Glen Metropolit,ATL,C,77,14,19,33,9,34,725.2207,5,3,0,0,2,123,0.11382,9,25,0.49444,2006-2007
Greg De Vries,ATL,D,86,4,21,25,-5,70,1326.1627,0,9,0,0,0,107,0.03738,4,16,,2006-2007
Ilya Kovalchuk,ATL,L,86,43,35,78,-3,85,1273.3255,18,14,0,2,7,348,0.12356,25,46,0.3913,2006-2007
Jason Krog,ATL,C,23,3,3,6,5,10,743.6956,0,0,0,0,1,22,0.13636,3,6,0.55411,2006-2007
Jean-Pierre Vigier,ATL,R,72,5,8,13,0,27,659.8194,0,0,0,0,0,83,0.06024,5,12,0.3125,2006-2007
Jim Slater,ATL,C,78,5,14,19,6,64,598.0641,0,1,0,0,2,91,0.05494,5,18,0.54617,2006-2007
Jon Sim,ATL,L,81,17,12,29,-2,60,686.1358,2,1,0,0,1,143,0.11888,15,26,0.22222,2006-2007
Keith Tkachuk,ATL,L,4,1,2,3,2,12,992.5,0,1,0,0,0,11,0.0909,1,2,0.45588,2006-2007
Keith Tkachuk,ATL,L,79,27,31,58,11,126,1049.3797,10,9,0,1,4,196,0.13775,17,38,0.50584,2006-2007
Marian Hossa,ATL,R,86,43,58,101,12,55,1293.2558,17,27,3,0,5,350,0.12285,23,53,0.22222,2006-2007
Mark Popovic,ATL,D,3,0,1,1,1,0,614.6666,0,0,0,0,0,1,0.0,0,1,,2006-2007
Niclas Havelid,ATL,D,81,3,20,23,-7,52,1513.074,1,8,0,0,1,86,0.03488,2,13,0.0,2006-2007
Niko Kapanen,ATL,C,79,6,16,22,-23,28,743.6455,2,5,0,0,1,79,0.07594,4,15,0.54094,2006-2007
Pascal Dupuis,ATL,R,4,1,2,3,2,4,1228.25,0,0,0,0,0,7,0.14285,1,3,0.5,2006-2007
Pascal Dupuis,ATL,R,71,14,5,19,-17,42,932.0563,2,1,2,0,1,156,0.08974,10,13,0.31297,2006-2007
Scott Mellanby,ATL,R,73,12,24,36,-11,67,822.6849,5,9,0,0,2,107,0.11214,7,22,0.47222,2006-2007
Shane Hnidy,ATL,D,76,6,7,13,14,63,938.671,0,0,1,0,1,90,0.06666,5,12,,2006-2007
Steve McCarthy,ATL,D,46,4,12,16,4,24,917.3913,3,8,0,0,0,51,0.07843,1,5,,2006-2007
Steve Rucchin,ATL,C,47,5,16,21,-4,14,1100.468,1,3,0,0,1,56,0.08928,4,16,0.5162,2006-2007
Vitaly Vishnevski,ATL,D,67,3,10,13,-4,41,1033.1641,0,0,0,0,0,47,0.06382,3,12,,2006-2007
Vyacheslav Kozlov,ATL,L,85,28,52,80,3,42,1221.1647,8,29,0,2,8,197,0.14213,20,41,0.46932,2006-2007
