Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Aaron Rome,ANA,D,2,0,0,0,-3,0,766.0,0,0,0,0,0,1,0.0,0,0,,2006-2007
Andy McDonald,ANA,C,103,37,55,92,22,56,1068.0873,13,27,0,1,3,316,0.11708,24,52,0.55302,2006-2007
Bjorn Melin,ANA,R,3,1,0,1,-1,0,439.0,0,0,0,0,0,1,1.0,1,1,,2006-2007
Brad May,ANA,L,18,0,1,1,-1,28,441.2222,0,0,0,0,0,14,0.0,0,1,,2006-2007
Brad May,ANA,L,24,0,4,4,-1,21,589.75,0,0,0,0,0,22,0.0,0,4,,2006-2007
Chris Kunitz,ANA,L,94,26,40,66,24,100,1029.1808,11,11,0,0,5,208,0.125,15,44,0.3,2006-2007
Chris Pronger,ANA,D,85,16,58,74,37,95,1656.0117,9,34,0,0,2,224,0.07142,7,29,0.25,2006-2007
Corey Perry,ANA,R,103,23,36,59,17,92,797.3786,5,16,0,0,4,252,0.09126,18,38,0.4,2006-2007
Curtis Glencross,ANA,L,9,1,0,1,-5,2,549.4444,0,0,0,0,0,8,0.125,1,1,0.0,2006-2007
Drew Miller,ANA,L,3,0,0,0,1,2,419.6666,0,0,0,0,0,3,0.0,0,0,,2006-2007
Dustin Penner,ANA,L,103,32,21,53,2,60,840.2815,9,8,0,0,7,241,0.13278,23,36,0.44,2006-2007
Francois Beauchemin,ANA,D,91,11,25,36,9,65,1595.3956,6,12,0,0,0,186,0.05913,5,18,0.0,2006-2007
George Parros,ANA,R,5,0,0,0,0,10,229.2,0,0,0,0,0,1,0.0,0,0,,2006-2007
George Parros,ANA,R,34,1,0,1,-3,102,303.0882,0,0,0,0,0,19,0.05263,1,1,,2006-2007
Ian Moran,ANA,D,1,0,0,0,-1,0,366.0,0,0,0,0,0,0,,0,0,,2006-2007
Joe DiPenta,ANA,D,92,2,6,8,1,52,688.1956,0,0,0,0,1,36,0.05555,2,8,0.0,2006-2007
Joe Motzko,ANA,R,3,0,0,0,0,2,234.6666,0,0,0,0,0,2,0.0,0,0,0.0,2006-2007
Kent Huskins,ANA,D,54,0,4,4,1,25,789.8703,0,2,0,0,0,21,0.0,0,2,,2006-2007
Mark Hartigan,ANA,C,1,0,0,0,0,0,214.0,0,0,0,0,0,0,,0,0,0.0,2006-2007
Mark Hartigan,ANA,C,12,1,2,3,1,6,646.0833,1,2,0,0,0,15,0.06666,0,0,0.41509,2006-2007
Ric Jackman,ANA,D,31,2,10,12,0,20,821.9677,1,5,0,0,1,36,0.05555,1,6,,2006-2007
Rob Niedermayer,ANA,C,103,10,16,26,1,116,1022.2135,0,0,1,0,1,148,0.06756,9,25,0.4421,2006-2007
Ryan Carter,ANA,L,4,0,0,0,-1,0,192.0,0,0,0,0,0,0,,0,0,0.375,2006-2007
Ryan Getzlaf,ANA,C,103,32,43,75,18,98,985.0873,14,25,2,1,9,260,0.12307,16,34,0.47923,2006-2007
Ryan Shannon,ANA,R,64,2,9,11,-2,16,570.9687,0,0,0,0,0,82,0.02439,2,11,0.5,2006-2007
Samuel Pahlsson,ANA,C,103,11,27,38,6,62,1066.8252,0,1,0,0,3,141,0.07801,11,37,0.52795,2006-2007
Scott Niedermayer,ANA,D,100,18,62,80,8,112,1649.35,10,27,0,3,5,214,0.08411,8,43,1.0,2006-2007
Sean O'Donnell,ANA,D,100,2,17,19,17,102,1200.45,0,0,0,0,1,60,0.03333,2,17,0.5,2006-2007
Shane O'Brien,ANA,D,80,2,14,16,-3,176,898.7,1,3,0,0,2,72,0.02777,1,12,,2006-2007
Shawn Thornton,ANA,L,63,2,7,9,0,107,442.2539,0,1,0,0,0,65,0.03076,2,8,0.3,2006-2007
Stanislav Chistov,ANA,R,61,5,8,13,-8,36,510.3278,1,0,0,0,1,49,0.10204,4,12,0.29411,2006-2007
Teemu Selanne,ANA,R,103,53,56,109,27,92,1079.2621,25,29,0,3,12,317,0.16719,28,55,0.52586,2006-2007
Tim Brent,ANA,C,15,1,0,1,-5,6,414.9333,0,0,0,0,0,14,0.07142,1,1,0.48837,2006-2007
Todd Fedoruk,ANA,L,58,3,11,14,-9,120,526.7068,0,0,0,0,0,30,0.1,3,14,0.0,2006-2007
Todd Marchant,ANA,C,67,8,18,26,6,56,916.0,0,1,3,0,2,134,0.0597,5,22,0.53576,2006-2007
Travis Moen,ANA,L,103,18,15,33,1,123,918.8834,0,1,0,1,3,158,0.11392,18,30,0.25,2006-2007
