Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
23,Alain Nasreddine,QUE,24,D,59,1,6,7,178,-16.0,0,0,0,0.017,0.102,0.119,82.0,1.2%
2,Andre Bashkirov,QUE,29,F,78,28,33,61,17,-6.0,7,0,1,0.359,0.423,0.782,177.0,15.8%
20,Arron Asham,QUE,21,F,13,4,5,9,32,-1.0,1,0,2,0.308,0.385,0.692,18.0,22.2%
38,Barry Richter,QUE,29,D,2,0,0,0,0,-3.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
22,Boyd Olson,QUE,23,F,33,3,5,8,24,-11.0,0,0,0,0.091,0.152,0.242,38.0,7.9%
28,Byron Briske,QUE,23,D,26,0,3,3,47,3.0,0,0,0,0.0,0.115,0.115,19.0,0.0%
39,Carl Fleury,QUE,26,F,2,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
21,Chris Albert,QUE,27,F,15,4,4,8,51,8.0,0,0,1,0.267,0.267,0.533,35.0,11.4%
27,Christian Caron,QUE,24,F,27,1,2,3,11,-6.0,0,0,0,0.037,0.074,0.111,9.0,11.1%
45,Dan Murphy,QUE,25,G,33,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
36,Darcy Harris,QUE,21,F,36,0,1,1,94,-6.0,0,0,0,0.0,0.028,0.028,15.0,0.0%
24,Dave Morissette,QUE,28,F,47,2,4,6,231,-12.0,0,0,1,0.043,0.085,0.128,31.0,6.5%
29,Eric Brule,QUE,29,D,4,0,2,2,6,1.0,0,0,0,0.0,0.5,0.5,3.0,0.0%
43,Eric Fichaud,QUE,24,G,6,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
8,Francois Groleau,QUE,26,D,63,7,24,31,48,-7.0,3,0,1,0.111,0.381,0.492,115.0,6.1%
18,Gennady Razin,QUE,21,D,66,2,9,11,29,10.0,0,0,0,0.03,0.136,0.167,55.0,3.6%
44,Gordie Dwyer,QUE,21,F,7,0,0,0,37,0.0,0,0,0,0.0,0.0,0.0,4.0,0.0%
11,Jason McBain,QUE,25,D,51,8,16,24,29,2.0,3,0,3,0.157,0.314,0.471,124.0,6.5%
9,Jason Ward,QUE,20,F,40,14,12,26,30,10.0,5,1,1,0.35,0.3,0.65,98.0,14.3%
34,Jeff McLean,QUE,30,F,2,0,1,1,0,2.0,0,0,0,0.0,0.5,0.5,2.0,0.0%
30,Jeff Shevalier,QUE,25,F,5,0,2,2,2,0.0,0,0,0,0.0,0.4,0.4,6.0,0.0%
7,Jesse Belanger,QUE,30,F,36,15,18,33,20,-2.0,3,1,1,0.417,0.5,0.917,128.0,11.7%
35,Joel Theriault,QUE,23,D,36,0,1,1,170,-3.0,0,0,0,0.0,0.028,0.028,13.0,0.0%
10,Jonathan Delisle,QUE,22,F,62,7,19,26,142,-9.0,1,1,0,0.113,0.306,0.419,65.0,10.8%
32,Josh DeWolf,QUE,22,D,15,1,0,1,17,7.0,1,0,0,0.067,0.0,0.067,11.0,9.1%
41,Justin Kearns,QUE,24,F,3,0,0,0,2,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
19,Kimbi Daniels,QUE,26,F,25,6,4,10,4,-3.0,2,0,2,0.24,0.16,0.4,51.0,11.8%
42,Konstantin Sidulov,QUE,22,D,5,0,0,0,2,1.0,0,0,0,0.0,0.0,0.0,4.0,0.0%
6,Marc Beaucage,QUE,26,F,63,20,13,33,54,-14.0,5,1,1,0.317,0.206,0.524,143.0,14.0%
37,Mathieu Garon,QUE,21,G,53,0,1,1,6,,0,0,0,0.0,0.019,0.019,,
15,Matt Higgins,QUE,22,F,29,1,15,16,21,-4.0,1,0,1,0.034,0.517,0.552,49.0,2.0%
25,Matthieu Descoteaux,QUE,22,D,12,0,6,6,6,-3.0,0,0,0,0.0,0.5,0.5,20.0,0.0%
17,Mike McBain,QUE,22,D,53,5,7,12,34,-10.0,0,0,0,0.094,0.132,0.226,63.0,7.9%
40,Mike Ribeiro,QUE,19,F,3,0,0,0,2,-8.0,0,0,0,0.0,0.0,0.0,3.0,0.0%
13,Miloslav Guren,QUE,23,D,29,5,12,17,16,1.0,3,1,2,0.172,0.414,0.586,93.0,5.4%
16,Oleg Petrov,QUE,28,F,16,7,7,14,4,2.0,2,0,2,0.438,0.438,0.875,60.0,11.7%
31,Olivier Morin,QUE,21,F,10,1,0,1,5,0.0,0,0,0,0.1,0.0,0.1,13.0,7.7%
12,Patrice Tardif,QUE,29,F,18,9,10,19,23,3.0,4,0,2,0.5,0.556,1.056,49.0,18.4%
1,Pierre Sevigny,QUE,28,F,78,24,43,67,154,7.0,6,0,7,0.308,0.551,0.859,172.0,14.0%
33,Sergei Zholtok,QUE,27,F,1,0,1,1,2,0.0,0,0,0,0.0,1.0,1.0,2.0,0.0%
26,Simon Tremblay,QUE,21,D,46,1,3,4,34,-4.0,0,0,0,0.022,0.065,0.087,29.0,3.5%
4,Stephane Robidas,QUE,22,D,76,14,31,45,36,3.0,7,0,4,0.184,0.408,0.592,194.0,7.2%
5,Stephane Roy,QUE,23,F,73,13,28,41,43,4.0,4,0,1,0.178,0.384,0.562,159.0,8.2%
14,Trent McCleary,QUE,27,F,27,7,9,16,56,10.0,0,1,2,0.259,0.333,0.593,35.0,20.0%
3,Xavier Delisle,QUE,22,F,42,17,28,45,8,4.0,3,1,2,0.405,0.667,1.071,97.0,17.5%
