Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
30,Adam Copeland,HAM,23,F,15,1,0,1,10,-4.0,0,0,0,0.067,0.0,0.067,20.0,5.0%
37,Alain Nasreddine,HAM,24,D,11,0,0,0,12,-3.0,0,0,0,0.0,0.0,0.0,11.0,0.0%
31,Alex Henry,HAM,20,D,60,1,0,1,69,-4.0,0,0,0,0.017,0.0,0.017,37.0,2.7%
17,Alexander Volchkov,HAM,22,F,25,2,6,8,11,-7.0,2,0,0,0.08,0.24,0.32,62.0,3.2%
12,Alexander Zhurik,HAM,24,D,54,2,16,18,54,-7.0,1,0,0,0.037,0.296,0.333,80.0,2.5%
36,Andy Silverman,HAM,27,D,10,0,0,0,2,-3.0,0,0,0,0.0,0.0,0.0,5.0,0.0%
29,Bert Robertsson,HAM,25,D,6,0,3,3,12,-3.0,0,0,0,0.0,0.5,0.5,11.0,0.0%
13,Brad Norton,HAM,24,D,40,5,12,17,104,-2.0,1,0,1,0.125,0.3,0.425,59.0,8.5%
22,Brent Cullaton,HAM,25,F,3,3,3,6,0,1.0,0,0,0,1.0,1.0,2.0,11.0,27.3%
4,Brian Swanson,HAM,23,F,69,19,40,59,18,-13.0,4,1,1,0.275,0.58,0.855,163.0,11.7%
28,Brian Urick,HAM,22,F,14,2,1,3,2,3.0,0,0,0,0.143,0.071,0.214,10.0,20.0%
25,Chad Hinz,HAM,20,F,18,1,4,5,2,2.0,0,0,1,0.056,0.222,0.278,16.0,6.3%
21,Chad Kilger,HAM,23,F,7,4,2,6,4,-1.0,1,0,0,0.571,0.286,0.857,28.0,14.3%
18,Chris Hajt,HAM,21,D,54,0,8,8,30,0.0,0,0,0,0.0,0.148,0.148,48.0,0.0%
6,Dan Lacouture,HAM,22,F,70,23,17,40,85,-11.0,8,2,2,0.329,0.243,0.571,193.0,11.9%
1,Daniel Cleary,HAM,21,F,58,22,52,74,108,-9.0,11,0,4,0.379,0.897,1.276,208.0,10.6%
27,Elias Abrahamsson,HAM,22,D,56,1,3,4,90,7.0,0,0,0,0.018,0.054,0.071,49.0,2.0%
39,Eric Heffler,HAM,23,G,47,0,0,0,8,,0,0,0,0.0,0.0,0.0,,
20,Eric Houde,HAM,23,F,18,3,4,7,10,-10.0,3,0,1,0.167,0.222,0.389,19.0,15.8%
35,Ian Perkins,HAM,25,G,4,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
9,Jason Chimera,HAM,20,F,78,15,13,28,77,-27.0,1,1,4,0.192,0.167,0.359,152.0,9.9%
32,Joaquin Gage,HAM,26,G,1,0,1,1,0,,0,0,0,0.0,1.0,1.0,,
33,Jonathan Fauteux,HAM,19,D,2,0,0,0,0,-2.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
26,Kevin Bolibruck,HAM,22,D,54,1,4,5,67,-24.0,0,0,0,0.019,0.074,0.093,59.0,1.7%
3,Kevin Brown,HAM,25,F,54,21,38,59,53,-7.0,7,0,2,0.389,0.704,1.093,205.0,10.2%
16,Martin Laitre,HAM,26,F,56,5,7,12,208,-16.0,0,0,1,0.089,0.125,0.214,65.0,7.7%
15,Matthieu Descoteaux,HAM,22,D,49,5,7,12,29,-17.0,1,0,0,0.102,0.143,0.245,78.0,6.4%
19,Maxim Spiridonov,HAM,21,F,10,5,2,7,2,2.0,0,0,0,0.5,0.2,0.7,22.0,22.7%
2,Michel Riesen,HAM,20,F,73,29,31,60,20,-7.0,15,0,6,0.397,0.425,0.822,164.0,17.7%
38,Mike Minard,HAM,23,G,38,0,0,0,6,,0,0,0,0.0,0.0,0.0,,
24,Paul Comrie,HAM,22,F,12,3,3,6,6,-5.0,0,0,1,0.25,0.25,0.5,41.0,7.3%
5,Peter Sarno,HAM,20,F,67,10,36,46,31,-13.0,2,0,1,0.149,0.537,0.687,140.0,7.1%
7,Rob Murray,HAM,32,F,55,11,20,31,100,-8.0,8,0,0,0.2,0.364,0.564,118.0,9.3%
14,Ryan Risidore,HAM,23,D,45,3,13,16,61,2.0,1,0,0,0.067,0.289,0.356,80.0,3.8%
10,Sean Selmser,HAM,25,F,72,14,12,26,151,-3.0,0,0,2,0.194,0.167,0.361,122.0,11.5%
8,Sergei Yerkovich,HAM,25,D,72,2,28,30,64,-9.0,2,0,0,0.028,0.389,0.417,141.0,1.4%
34,Todd Kidd,HAM,24,D,2,0,0,0,4,-2.0,0,0,0,0.0,0.0,0.0,2.0,0.0%
23,Trevor Roenick,HAM,25,F,11,3,3,6,9,2.0,1,0,0,0.273,0.273,0.545,9.0,33.3%
11,Vladimir Vorobiev,HAM,27,F,37,9,9,18,16,-4.0,5,0,0,0.243,0.243,0.486,87.0,10.3%
