Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
18,Alex Hicks,LOU,30,F,17,6,5,11,23,-2.0,1,0,3,0.353,0.294,0.647,24.0,25.0%
25,Andrew Long,LOU,21,F,29,3,2,5,14,-7.0,0,0,0,0.103,0.069,0.172,20.0,15.0%
24,Brad Ference,LOU,20,D,58,2,7,9,231,14.0,0,0,1,0.034,0.121,0.155,69.0,2.9%
13,Brent Thompson,LOU,28,D,67,4,22,26,311,27.0,2,0,1,0.06,0.328,0.388,57.0,7.0%
11,Chad Cabana,LOU,25,F,65,10,17,27,173,-2.0,0,0,0,0.154,0.262,0.415,72.0,13.9%
19,Chris Allen,LOU,21,D,36,5,6,11,12,-2.0,3,0,1,0.139,0.167,0.306,74.0,6.8%
15,Chris Wells,LOU,24,F,31,8,10,18,20,-2.0,1,0,1,0.258,0.323,0.581,40.0,20.0%
27,Chris Winnes,LOU,31,F,12,1,3,4,6,-4.0,0,0,1,0.083,0.25,0.333,17.0,5.9%
4,Craig Ferguson,LOU,29,F,61,29,27,56,28,20.0,6,2,3,0.475,0.443,0.918,186.0,15.6%
3,Craig Reichert,LOU,25,F,72,16,42,58,41,8.0,5,0,2,0.222,0.583,0.806,203.0,7.9%
22,Curtis Doell,LOU,23,D,33,2,7,9,85,-11.0,1,0,0,0.061,0.212,0.273,53.0,3.8%
6,Dan Boyle,LOU,23,D,58,14,38,52,75,28.0,6,1,1,0.241,0.655,0.897,141.0,9.9%
2,Dave Duerden,LOU,22,F,74,25,38,63,6,31.0,4,0,3,0.338,0.514,0.851,211.0,11.9%
31,David Mayes,LOU,25,D,1,1,0,1,0,2.0,0,0,0,1.0,0.0,1.0,2.0,50.0%
10,Dwayne Hay,LOU,22,F,41,11,20,31,18,5.0,3,0,0,0.268,0.488,0.756,93.0,11.8%
1,Eric Boguniecki,LOU,24,F,57,33,42,75,148,19.0,10,2,6,0.579,0.737,1.316,168.0,19.6%
34,Eric Godard,LOU,19,F,4,0,1,1,16,2.0,0,0,0,0.0,0.25,0.25,1.0,0.0%
8,Ivan Novoseltsev,LOU,20,F,47,14,21,35,22,-7.0,4,0,1,0.298,0.447,0.745,128.0,10.9%
39,Jason Gladney,LOU,25,D,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
32,Jason Simon,LOU,30,F,11,1,0,1,28,-5.0,0,0,0,0.091,0.0,0.091,10.0,10.0%
26,Jay Neal,LOU,29,F,6,1,4,5,0,4.0,1,0,0,0.167,0.667,0.833,11.0,9.1%
21,Jeff Ware,LOU,22,D,51,0,10,10,128,21.0,0,0,0,0.0,0.196,0.196,46.0,0.0%
16,Joey Tetarenko,LOU,21,F,57,3,11,14,136,-4.0,0,0,0,0.053,0.193,0.246,64.0,4.7%
20,John Jakopin,LOU,24,D,23,4,6,10,47,12.0,0,0,1,0.174,0.261,0.435,41.0,9.8%
35,Jon Hillebrandt,LOU,28,G,7,0,1,1,0,,0,0,0,0.0,0.143,0.143,,
38,Kevin Brown,LOU,26,F,1,0,0,0,2,0.0,0,0,0,0.0,0.0,0.0,2.0,0.0%
5,Kirby Law,LOU,22,F,66,31,21,52,173,22.0,5,1,8,0.47,0.318,0.788,186.0,16.7%
14,Lance Ward,LOU,21,D,80,4,16,20,190,15.0,0,0,1,0.05,0.2,0.25,77.0,5.2%
40,Lee Cole,LOU,23,D,2,0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
9,Marcus Nilson,LOU,21,F,64,9,23,32,52,3.0,1,2,1,0.141,0.359,0.5,148.0,6.1%
17,Nick Smith,LOU,20,F,53,8,4,12,8,2.0,0,0,1,0.151,0.075,0.226,50.0,16.0%
7,Paul Brousseau,LOU,26,F,36,19,24,43,10,6.0,6,0,2,0.528,0.667,1.194,130.0,14.6%
23,Paul Harvey,LOU,21,F,34,2,7,9,50,0.0,0,0,0,0.059,0.206,0.265,24.0,8.3%
12,Peter Ratchuk,LOU,22,D,76,9,17,26,64,-6.0,3,0,3,0.118,0.224,0.342,163.0,5.5%
42,Rich Shulmistra,LOU,28,G,27,0,0,0,2,,0,0,0,0.0,0.0,0.0,,
33,Rocky Thompson,LOU,22,F,3,0,1,1,54,1.0,0,0,0,0.0,0.333,0.333,4.0,0.0%
41,Ryan Bach,LOU,26,G,11,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
28,Ryan Burgoyne,LOU,23,F,16,2,1,3,17,-1.0,0,0,0,0.125,0.063,0.188,9.0,22.2%
36,Scott Fankhouser,LOU,24,G,1,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
30,Sean Gauthier,LOU,28,G,39,0,3,3,6,,0,0,0,0.0,0.077,0.077,,
37,Trevor Kidd,LOU,27,G,1,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
29,Wes Mason,LOU,22,F,8,1,2,3,2,2.0,0,0,1,0.125,0.25,0.375,15.0,6.7%
