Name,Team,P,G,A
Aaron Cresswell,West Ham United,0.0,0.0,7.0
Aaron Ramsey,Arsenal,24.0,7.0,8.0
Abdoulaye Doucouré,Watford,37.0,7.0,0.0
Alex Iwobi,Arsenal,0.0,0.0,5.0
Alex Oxlade-Chamberlain,Liverpool,0.0,0.0,7.0
Alexandre Lacazette,Arsenal,32.0,14.0,0.0
Alexis Sánchez,Manchester United,31.0,9.0,6.0
Andrew Robertson,Liverpool,0.0,0.0,5.0
Andrew Surman,AFC Bournemouth,0.0,0.0,5.0
Andros Townsend,Crystal Palace,0.0,0.0,7.0
Anthony Martial,Manchester United,30.0,9.0,5.0
Ashley Barnes,Burnley,36.0,9.0,0.0
Ayoze Pérez,Newcastle United,36.0,8.0,5.0
Ben Davies,Tottenham Hotspur,0.0,0.0,6.0
Callum Wilson,AFC Bournemouth,28.0,8.0,0.0
Charlie Austin,Southampton,24.0,7.0,0.0
Chris Brunt,West Bromwich Albion,0.0,0.0,7.0
Chris Wood,Burnley,24.0,10.0,0.0
Christian Benteke,Crystal Palace,0.0,0.0,5.0
Christian Eriksen,Tottenham Hotspur,37.0,10.0,10.0
César Azpilicueta,Chelsea,0.0,0.0,6.0
David Silva,Manchester City,29.0,9.0,11.0
Dele Alli,Tottenham Hotspur,36.0,9.0,10.0
Dominic Calvert-Lewin,Everton,0.0,0.0,6.0
Dusan Tadic,Southampton,36.0,6.0,0.0
Eden Hazard,Chelsea,34.0,12.0,0.0
Eric Maxim Choupo-Moting,Stoke City,0.0,0.0,5.0
Gabriel Jesus,Manchester City,29.0,13.0,0.0
Glenn Murray,Brighton & Hove Albion,35.0,12.0,0.0
Granit Xhaka,Arsenal,0.0,0.0,7.0
Harry Kane,Tottenham Hotspur,37.0,30.0,0.0
Henrikh Mkhitaryan,Arsenal,0.0,0.0,9.0
Jamie Vardy,Leicester City,37.0,20.0,0.0
Javier Hernández,West Ham United,28.0,8.0,0.0
Jay Rodríguez,West Bromwich Albion,37.0,7.0,0.0
Jesse Lingard,Manchester United,33.0,8.0,5.0
Joe Allen,Stoke City,0.0,0.0,6.0
Jordan Ayew,Swansea City,36.0,7.0,0.0
Jordon Ibe,AFC Bournemouth,0.0,0.0,6.0
Joshua King,AFC Bournemouth,33.0,8.0,0.0
Juan Mata,Manchester United,0.0,0.0,5.0
Jóhann Gudmundsson,Burnley,0.0,0.0,8.0
Kevin De Bruyne,Manchester City,37.0,8.0,16.0
Kieran Trippier,Tottenham Hotspur,0.0,0.0,5.0
Kyle Walker,Manchester City,0.0,0.0,6.0
Leroy Sané,Manchester City,32.0,10.0,15.0
Luka Milivojevic,Crystal Palace,36.0,10.0,0.0
Manuel Lanzini,West Ham United,0.0,0.0,6.0
Marc Albrighton,Leicester City,0.0,0.0,7.0
Marcos Alonso,Chelsea,33.0,7.0,0.0
Marcus Rashford,Manchester United,35.0,7.0,5.0
Marko Arnautovic,West Ham United,31.0,11.0,6.0
Matt Ritchie,Newcastle United,0.0,0.0,5.0
Mesut Özil,Arsenal,0.0,0.0,8.0
Mohamed Salah,Liverpool,36.0,32.0,10.0
Olivier Giroud,Chelsea,29.0,7.0,0.0
Oumar Niasse,Everton,22.0,8.0,0.0
Pascal Groß,Brighton & Hove Albion,38.0,7.0,8.0
Paul Pogba,Manchester United,0.0,0.0,10.0
Philippe Coutinho,Liverpool,14.0,7.0,6.0
Pierre-Emerick Aubameyang,Arsenal,13.0,10.0,0.0
Raheem Sterling,Manchester City,33.0,18.0,11.0
Riyad Mahrez,Leicester City,36.0,12.0,10.0
Roberto Firmino,Liverpool,37.0,15.0,7.0
Romelu Lukaku,Manchester United,34.0,16.0,7.0
Sadio Mané,Liverpool,29.0,10.0,7.0
Salomón Rondón,West Bromwich Albion,36.0,7.0,0.0
Sergio Agüero,Manchester City,25.0,21.0,6.0
Son Heung-Min,Tottenham Hotspur,37.0,12.0,6.0
Steve Mounié,Huddersfield Town,28.0,7.0,0.0
Wayne Rooney,Everton,31.0,10.0,0.0
Wilfried Zaha,Crystal Palace,29.0,9.0,0.0
Willian,Chelsea,36.0,6.0,7.0
Xherdan Shaqiri,Stoke City,36.0,8.0,7.0
Álvaro Morata,Chelsea,31.0,11.0,6.0
