Name,Team,P,G,A
Aaron Cresswell,West Ham United,0.0,0.0,4.0
Aaron Ramsey,Arsenal,29.0,6.0,6.0
Ahmed Elmohamady,Hull City,0.0,0.0,5.0
Alexis Sánchez,Arsenal,35.0,16.0,8.0
Ander Herrera,Manchester United,26.0,6.0,0.0
Ashley Young,Manchester United,0.0,0.0,5.0
Ayoze Pérez,Newcastle United,36.0,7.0,0.0
Bafetimbi Gomis,Swansea City,31.0,7.0,0.0
Branislav Ivanovic,Chelsea,0.0,0.0,5.0
Cesc Fàbregas,Chelsea,0.0,0.0,18.0
Charlie Adam,Stoke City,29.0,7.0,0.0
Charlie Austin,Queens Park Rangers,35.0,18.0,5.0
Chris Brunt,West Bromwich Albion,0.0,0.0,10.0
Christian Benteke,Aston Villa,29.0,13.0,0.0
Christian Eriksen,Tottenham Hotspur,38.0,10.0,0.0
Craig Gardner,West Bromwich Albion,0.0,0.0,4.0
Danny Ings,Burnley,35.0,11.0,4.0
Daryl Janmaat,Newcastle United,0.0,0.0,6.0
David Silva,Manchester City,32.0,12.0,7.0
Diafra Sakho,West Ham United,23.0,10.0,0.0
Diego Costa,Chelsea,26.0,20.0,0.0
Dusan Tadic,Southampton,0.0,0.0,7.0
Eden Hazard,Chelsea,38.0,14.0,9.0
Erik Lamela,Tottenham Hotspur,0.0,0.0,7.0
Frank Lampard,Manchester City,32.0,6.0,0.0
Gabriel Agbonlahor,Aston Villa,35.0,6.0,0.0
Glenn Murray,Crystal Palace,17.0,7.0,0.0
Graziano Pellè,Southampton,38.0,12.0,0.0
Gylfi Sigurdsson,Swansea City,32.0,7.0,10.0
Harry Kane,Tottenham Hotspur,34.0,21.0,4.0
Jack Colback,Newcastle United,0.0,0.0,6.0
James Milner,Manchester City,0.0,0.0,7.0
James Ward-Prowse,Southampton,0.0,0.0,6.0
Jamie Vardy,Leicester City,0.0,0.0,8.0
Jason Puncheon,Crystal Palace,37.0,6.0,7.0
Jefferson Montero,Swansea City,0.0,0.0,7.0
Jesús Navas,Manchester City,0.0,0.0,8.0
Jonathan Walters,Stoke City,32.0,8.0,4.0
Jonjo Shelvey,Swansea City,0.0,0.0,5.0
Jordan Henderson,Liverpool,37.0,6.0,9.0
Juan Mata,Manchester United,33.0,9.0,4.0
Kevin Mirallas,Everton,29.0,7.0,0.0
Ki Sung-Yueng,Swansea City,33.0,8.0,0.0
Kieran Trippier,Burnley,0.0,0.0,4.0
Leandro Bacuna,Aston Villa,0.0,0.0,5.0
Leighton Baines,Everton,0.0,0.0,9.0
Leonardo Ulloa,Leicester City,37.0,11.0,0.0
Leroy Fer,Queens Park Rangers,29.0,6.0,0.0
Loïc Rémy,Chelsea,21.0,7.0,0.0
Mame Biram Diouf,Stoke City,34.0,11.0,0.0
Marko Arnautovic,Stoke City,0.0,0.0,5.0
Marouane Fellaini,Manchester United,27.0,6.0,0.0
Matt Phillips,Queens Park Rangers,0.0,0.0,8.0
Mesut Özil,Arsenal,0.0,0.0,5.0
Nacer Chadli,Tottenham Hotspur,35.0,11.0,5.0
Nikica Jelavic,Hull City,27.0,8.0,0.0
Olivier Giroud,Arsenal,27.0,14.0,0.0
Oscar,Chelsea,28.0,6.0,8.0
Papiss Cissé,Newcastle United,22.0,11.0,0.0
Patrick van Aanholt,Sunderland,0.0,0.0,5.0
Peter Crouch,Stoke City,33.0,8.0,0.0
Philippe Coutinho,Liverpool,0.0,0.0,5.0
Raheem Sterling,Liverpool,35.0,7.0,7.0
Robin van Persie,Manchester United,27.0,10.0,0.0
Romelu Lukaku,Everton,36.0,10.0,5.0
Ryan Mason,Tottenham Hotspur,0.0,0.0,4.0
Sadio Mané,Southampton,30.0,10.0,0.0
Saido Berahino,West Bromwich Albion,38.0,14.0,0.0
Samir Nasri,Manchester City,0.0,0.0,6.0
Santi Cazorla,Arsenal,37.0,7.0,11.0
Sergio Agüero,Manchester City,33.0,26.0,8.0
Shane Long,Southampton,0.0,0.0,5.0
Steven Gerrard,Liverpool,29.0,9.0,0.0
Steven Naismith,Everton,31.0,6.0,0.0
Stewart Downing,West Ham United,37.0,6.0,8.0
Wayne Rooney,Manchester United,33.0,12.0,5.0
Wilfried Bony,Manchester City,30.0,11.0,0.0
Yannick Bolasie,Crystal Palace,0.0,0.0,6.0
Yaya Touré,Manchester City,29.0,10.0,0.0
Ángel Di María,Manchester United,0.0,0.0,10.0
