Name,Team,P,G,A
Aaron Ramsey,Arsenal,0.0,0.0,6.0
Abdoulaye Doucouré,Watford,0.0,0.0,6.0
Aleksandar Mitrovic,Fulham,37.0,11.0,0.0
Alex Iwobi,Arsenal,0.0,0.0,6.0
Alexandre Lacazette,Arsenal,35.0,13.0,8.0
Andre Gray,Watford,29.0,7.0,0.0
Andrew Robertson,Liverpool,0.0,0.0,11.0
Andros Townsend,Crystal Palace,38.0,6.0,0.0
Anthony Knockaert,Brighton & Hove Albion,0.0,0.0,6.0
Anthony Martial,Manchester United,27.0,10.0,0.0
Ashley Barnes,Burnley,37.0,12.0,0.0
Ashley Westwood,Burnley,0.0,0.0,7.0
Ayoze Pérez,Newcastle United,37.0,12.0,0.0
Benjamin Mendy,Manchester City,0.0,0.0,5.0
Bernardo Silva,Manchester City,36.0,7.0,7.0
Callum Wilson,AFC Bournemouth,30.0,14.0,9.0
Chris Wood,Burnley,38.0,10.0,0.0
Christian Eriksen,Tottenham Hotspur,35.0,8.0,12.0
César Azpilicueta,Chelsea,0.0,0.0,5.0
Danny Ings,Southampton,24.0,7.0,0.0
David Brooks,AFC Bournemouth,30.0,7.0,5.0
David Silva,Manchester City,0.0,0.0,8.0
Diogo Jota,Wolverhampton Wanderers,33.0,9.0,5.0
Dominic Calvert-Lewin,Everton,35.0,6.0,0.0
Dwight McNeil,Burnley,0.0,0.0,5.0
Eden Hazard,Chelsea,37.0,16.0,15.0
Felipe Anderson,West Ham United,36.0,9.0,0.0
Gabriel Jesus,Manchester City,29.0,7.0,0.0
Gerard Deulofeu,Watford,30.0,10.0,5.0
Glenn Murray,Brighton & Hove Albion,38.0,13.0,0.0
Gylfi Sigurdsson,Everton,38.0,13.0,6.0
Harry Kane,Tottenham Hotspur,28.0,17.0,0.0
Héctor Bellerín,Arsenal,0.0,0.0,5.0
James Maddison,Leicester City,36.0,7.0,7.0
James McArthur,Crystal Palace,0.0,0.0,6.0
James Ward-Prowse,Southampton,26.0,7.0,0.0
Jamie Vardy,Leicester City,34.0,18.0,0.0
Javier Hernández,West Ham United,25.0,7.0,0.0
Joshua King,AFC Bournemouth,35.0,12.0,0.0
José Holebas,Watford,0.0,0.0,6.0
João Moutinho,Wolverhampton Wanderers,0.0,0.0,8.0
Jóhann Gudmundsson,Burnley,0.0,0.0,6.0
Leroy Sané,Manchester City,31.0,10.0,10.0
Lucas Moura,Tottenham Hotspur,32.0,10.0,0.0
Luka Milivojevic,Crystal Palace,38.0,12.0,0.0
Marcus Rashford,Manchester United,33.0,10.0,6.0
Mark Noble,West Ham United,0.0,0.0,5.0
Marko Arnautovic,West Ham United,28.0,10.0,0.0
Matt Doherty,Wolverhampton Wanderers,0.0,0.0,5.0
Matt Ritchie,Newcastle United,0.0,0.0,8.0
Mohamed Salah,Liverpool,38.0,22.0,8.0
Nathan Redmond,Southampton,38.0,6.0,0.0
Paul Pogba,Manchester United,35.0,13.0,9.0
Pedro,Chelsea,31.0,8.0,0.0
Pierre-Emerick Aubameyang,Arsenal,36.0,22.0,5.0
Raheem Sterling,Manchester City,34.0,17.0,10.0
Raúl Jiménez,Wolverhampton Wanderers,38.0,13.0,7.0
Ricardo Pereira,Leicester City,0.0,0.0,6.0
Richarlison,Everton,35.0,13.0,0.0
Riyad Mahrez,Manchester City,27.0,7.0,0.0
Robert Snodgrass,West Ham United,0.0,0.0,5.0
Roberto Firmino,Liverpool,34.0,12.0,6.0
Romelu Lukaku,Manchester United,32.0,12.0,0.0
Ross Barkley,Chelsea,0.0,0.0,5.0
Ryan Fraser,AFC Bournemouth,38.0,7.0,14.0
Ryan Sessegnon,Fulham,0.0,0.0,6.0
Sadio Mané,Liverpool,36.0,22.0,0.0
Salomón Rondón,Newcastle United,32.0,11.0,7.0
Sead Kolasinac,Arsenal,0.0,0.0,5.0
Sergio Agüero,Manchester City,33.0,21.0,8.0
Solly March,Brighton & Hove Albion,0.0,0.0,5.0
Son Heung-Min,Tottenham Hotspur,31.0,12.0,6.0
Trent Alexander-Arnold,Liverpool,0.0,0.0,12.0
Troy Deeney,Watford,32.0,9.0,5.0
Wilfried Zaha,Crystal Palace,34.0,10.0,5.0
Willian,Chelsea,0.0,0.0,6.0
