Name,Team,P,G,A
Aaron Lennon,Tottenham Hotspur,0.0,0.0,7.0
Adam Johnson,Sunderland,0.0,0.0,6.0
Adam Lallana,Southampton,0.0,0.0,5.0
Adam Le Fondre,Reading,34.0,12.0,0.0
Andreas Weimann,Aston Villa,30.0,7.0,0.0
Andy Carroll,West Ham United,26.0,7.0,0.0
Antonio Valencia,Manchester United,0.0,0.0,5.0
Arouna Koné,Wigan Athletic,34.0,11.0,5.0
Ashley Westwood,Aston Villa,0.0,0.0,6.0
Bryan Ruiz,Fulham,0.0,0.0,7.0
Carlos Tevez,Manchester City,34.0,11.0,8.0
Christian Benteke,Aston Villa,34.0,19.0,4.0
Clint Dempsey,Tottenham Hotspur,29.0,7.0,0.0
Craig Gardner,Sunderland,33.0,6.0,0.0
Damien Duff,Fulham,0.0,0.0,7.0
Daniel Sturridge,Liverpool,21.0,11.0,0.0
David Silva,Manchester City,0.0,0.0,8.0
Demba Ba,Chelsea,34.0,15.0,0.0
Dimitar Berbatov,Fulham,33.0,15.0,0.0
Eden Hazard,Chelsea,34.0,9.0,11.0
Edin Dzeko,Manchester City,32.0,14.0,0.0
Fernando Torres,Chelsea,36.0,8.0,6.0
Frank Lampard,Chelsea,29.0,15.0,0.0
Gabriel Agbonlahor,Aston Villa,28.0,9.0,0.0
Gareth Bale,Tottenham Hotspur,34.0,21.0,4.0
Glen Johnson,Portsmouth,0.0,0.0,4.0
Grant Holt,Norwich City,34.0,8.0,0.0
Hal Robson-Kanu,Reading,25.0,7.0,0.0
James Morrison,West Bromwich Albion,0.0,0.0,4.0
Jason Puncheon,Southampton,32.0,6.0,0.0
Javier Hernández,Manchester United,22.0,10.0,0.0
Jay Rodríguez,Southampton,35.0,6.0,5.0
Jean Beausejour,Wigan Athletic,0.0,0.0,7.0
Jermain Defoe,Tottenham Hotspur,34.0,11.0,0.0
Jobi McAnuff,Reading,0.0,0.0,7.0
Jonathan de Guzmán,Swansea City,0.0,0.0,6.0
Jonathan Walters,Stoke City,38.0,8.0,0.0
Juan Mata,Chelsea,35.0,12.0,12.0
Kevin Nolan,West Ham United,35.0,10.0,0.0
Kyle Walker,Tottenham Hotspur,0.0,0.0,4.0
Leighton Baines,Everton,0.0,0.0,5.0
Luis Suárez,Liverpool,33.0,23.0,5.0
Lukas Podolski,Arsenal,33.0,11.0,9.0
Marouane Fellaini,Everton,31.0,11.0,5.0
Michael Carrick,Manchester United,0.0,0.0,4.0
Michu,Swansea City,35.0,18.0,0.0
Mikel Arteta,Arsenal,34.0,6.0,0.0
Nathan Dyer,Swansea City,0.0,0.0,4.0
Nikica Jelavic,Everton,37.0,7.0,0.0
Olivier Giroud,Arsenal,34.0,11.0,0.0
Oscar,Chelsea,0.0,0.0,5.0
Pablo Hernández,Swansea City,0.0,0.0,6.0
Papiss Cissé,Newcastle United,36.0,8.0,0.0
Patrice Evra,Manchester United,0.0,0.0,5.0
Peter Crouch,Stoke City,34.0,7.0,4.0
Philippe Coutinho,Liverpool,0.0,0.0,5.0
Rickie Lambert,Southampton,38.0,15.0,5.0
Robert Snodgrass,Norwich City,37.0,6.0,6.0
Robin van Persie,Manchester United,38.0,26.0,8.0
Romelu Lukaku,West Bromwich Albion,35.0,17.0,4.0
Samir Nasri,Manchester City,0.0,0.0,7.0
Santi Cazorla,Arsenal,38.0,12.0,11.0
Sascha Riether,Fulham,0.0,0.0,4.0
Seamus Coleman,Everton,0.0,0.0,5.0
Sergio Agüero,Manchester City,30.0,12.0,0.0
Shane Long,West Bromwich Albion,34.0,8.0,4.0
Shaun Maloney,Wigan Athletic,36.0,6.0,8.0
Steven Fletcher,Sunderland,28.0,11.0,0.0
Steven Gerrard,Liverpool,36.0,9.0,9.0
Steven Pienaar,Everton,35.0,6.0,6.0
Stewart Downing,Liverpool,0.0,0.0,5.0
Stéphane Sessegnon,Sunderland,35.0,7.0,0.0
Theo Walcott,Arsenal,32.0,14.0,10.0
Wayne Rooney,Manchester United,27.0,12.0,10.0
Wayne Routledge,Swansea City,0.0,0.0,4.0
Yaya Touré,Manchester City,32.0,7.0,5.0
