Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Aaron Johnson,CBJ,D,29,2,6,8,-2,32,901.6206,0,0,0,0,1,33,0.0606,2,8,,2003-2004
Alexander Svitov,CBJ,C,40,2,9,11,-8,20,703.475,0,1,0,0,0,52,0.03846,2,10,0.46236,2003-2004
Anders Eriksson,CBJ,D,66,7,20,27,-6,18,1242.2424,2,7,0,1,1,84,0.08333,5,18,,2003-2004
Andrej Nedorost,CBJ,L,9,2,0,2,0,6,782.3333,0,0,0,0,0,16,0.125,2,2,0.6923,2003-2004
Andrew Cassels,CBJ,C,58,6,20,26,-24,26,1157.5,2,13,0,0,0,91,0.06593,4,10,0.45062,2003-2004
Brad Moran,CBJ,C,2,1,1,2,-1,2,603.0,0,1,0,0,0,4,0.25,1,1,0.64,2003-2004
Brian Holzinger,CBJ,C,74,7,15,22,-31,40,993.9459,1,4,1,0,1,96,0.07291,5,16,0.48651,2003-2004
Dan Fritsche,CBJ,C,19,1,0,1,-5,12,504.3157,0,0,0,0,0,19,0.05263,1,1,0.38129,2003-2004
Darrel Scoville,CBJ,D,8,0,1,1,-4,6,1154.375,0,0,0,0,0,5,0.0,0,1,,2003-2004
Darryl Sydor,CBJ,D,80,3,19,22,-16,32,1248.6875,1,8,0,0,0,122,0.02459,2,13,0.0,2003-2004
David Ling,CBJ,R,50,1,2,3,-3,98,465.22,0,0,0,0,0,45,0.02222,1,3,0.375,2003-2004
David Vyborny,CBJ,R,82,22,31,53,-26,40,1222.5121,8,16,4,1,2,158,0.13924,10,25,0.21649,2003-2004
Derrick Walser,CBJ,D,27,1,8,9,-6,22,1103.2222,1,5,0,0,0,35,0.02857,0,3,,2003-2004
Donald MacLean,CBJ,C,4,1,0,1,-1,0,701.0,0,0,0,0,0,10,0.1,1,1,0.58064,2003-2004
Duvie Westcott,CBJ,D,34,0,7,7,-15,39,1270.7352,0,3,0,0,0,43,0.0,0,4,,2003-2004
Espen Knutsen,CBJ,C,14,0,4,4,-5,2,927.7857,0,1,0,0,0,11,0.0,0,2,0.51219,2003-2004
Geoff Sanderson,CBJ,L,80,16,20,36,-10,38,965.1,6,6,0,1,2,227,0.07048,10,24,0.43965,2003-2004
Greg Mauldin,CBJ,L,6,0,0,0,-2,4,527.3333,0,0,0,0,0,6,0.0,0,0,,2003-2004
Jaroslav Spacek,CBJ,D,58,5,17,22,-13,45,1406.1896,2,8,1,1,2,108,0.04629,2,11,,2003-2004
Jean-Luc Grand-Pierre,CBJ,D,56,3,2,5,-12,52,734.1071,0,0,1,0,0,53,0.0566,2,4,0.4,2003-2004
Jeremy Reich,CBJ,C,9,0,1,1,-3,20,458.3333,0,0,0,0,0,3,0.0,0,1,,2003-2004
Jody Shelley,CBJ,L,76,3,3,6,-10,228,434.3552,1,0,0,0,0,62,0.04838,2,5,0.0,2003-2004
Joe Motzko,CBJ,R,2,0,0,0,0,0,435.5,0,0,0,0,0,1,0.0,0,0,,2003-2004
Kent McDonell,CBJ,R,29,1,2,3,-7,36,617.6551,0,0,0,0,0,23,0.04347,1,3,0.6,2003-2004
Lasse Pirjeta,CBJ,L,70,8,14,22,-3,20,686.0285,1,5,0,0,1,111,0.07207,7,16,0.50153,2003-2004
Luke Richardson,CBJ,D,64,1,5,6,-11,48,1207.0625,0,0,0,0,1,34,0.02941,1,5,,2003-2004
Manny Malhotra,CBJ,C,65,12,13,25,-7,28,828.8461,1,4,0,0,2,107,0.11214,11,20,0.53927,2003-2004
Mark Hartigan,CBJ,C,9,1,3,4,-2,6,978.5555,1,1,0,0,0,15,0.06666,0,2,0.40579,2003-2004
Mike Pandolfo,CBJ,L,3,0,0,0,-2,0,498.3333,0,0,0,0,0,3,0.0,0,0,,2003-2004
Nikolay Zherdev,CBJ,R,57,13,21,34,-11,54,970.7894,5,6,0,0,1,137,0.09489,8,23,0.11111,2003-2004
Rick Nash,CBJ,L,80,41,16,57,-35,87,1057.7875,19,10,0,2,7,269,0.15241,22,28,0.28571,2003-2004
Rostislav Klesla,CBJ,D,47,2,11,13,-16,27,1099.1914,0,5,0,0,1,74,0.02702,2,8,,2003-2004
Scott Lachance,CBJ,D,77,0,4,4,-23,44,1138.6753,0,1,0,0,0,35,0.0,0,3,0.0,2003-2004
Tim Jackman,CBJ,R,19,1,2,3,-7,16,595.5789,0,0,0,0,0,18,0.05555,1,3,1.0,2003-2004
Todd Marchant,CBJ,C,77,9,25,34,-17,34,1238.5714,4,9,0,0,2,163,0.05521,5,21,0.50849,2003-2004
Todd Rohloff,CBJ,D,59,0,5,5,-17,26,972.0847,0,0,0,0,0,35,0.0,0,5,0.5,2003-2004
Trevor Letowski,CBJ,R,73,15,17,32,-12,16,979.1232,4,2,0,0,1,126,0.11904,11,26,0.43835,2003-2004
Tyler Wright,CBJ,C,68,9,9,18,-19,63,874.3529,2,1,0,1,3,109,0.08256,7,15,0.4367,2003-2004
Zenith Komarniski,CBJ,D,2,0,0,0,0,0,888.0,0,0,0,0,0,1,0.0,0,0,,2003-2004
