Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Alexander Suglobov,NJ,RW,2,0,0,0,0.0,2,6:56,0,0,1,0.0,,,,,,0,0,0.0
Brian Gionta,NJ,RW,82,14,19,33,10.0,20,16:24,7,4,98,14.3,,,,,,0,0,0.0
Brian Rafalski,NJ,D,81,17,20,37,8.0,26,15:08,5,6,177,9.6,,,,,,0,0,0.0
Christian Berglund RW *,NJ,,11,2,4,6,0.0,2,13:26,0,1,26,7.7,,,,,,0,0,0.0
Colin White,NJ,D,69,7,6,13,5.0,41,11:33,0,1,68,10.3,,,,,,0,0,0.0
Craig Darby,NJ,C,1,0,0,0,0.0,0,8:18,0,0,2,0.0,,,,,,0,0,0.0
David Hale,NJ,D,45,1,3,4,7.0,4,14:48,0,1,27,3.7,,,,,,0,0,0.0
Erik Rasmussen,NJ,C,65,8,7,15,-9.0,67,12:53,5,1,76,10.5,,,,,,0,0,0.0
Grant Marshall,NJ,RW,70,6,18,24,12.0,4,20:07,2,8,82,7.3,,,,,,0,0,0.0
Igor Larionov,NJ,C,38,3,9,12,3.0,22,24:01,1,0,68,4.4,,,,,,0,0,0.0
Jamie Langenbrunner,NJ,RW,61,14,13,27,0.0,76,12:41,4,0,76,18.4,,,,,,0,0,0.0
Jan Hrdina C *,NJ,,51,6,5,11,-1.0,41,10:38,1,1,64,9.4,,,,,,0,0,0.0
Jay Pandolfo,NJ,LW,53,10,16,26,9.0,43,16:01,1,4,130,7.7,,,,,,0,0,0.0
Jeff Friesen,NJ,LW,81,14,40,54,20.0,44,25:55,9,16,165,8.5,,,,,,0,0,0.0
Jiri Bicek,NJ,LW,8,1,0,1,1.0,22,2:15,0,0,3,33.3,,,,,,0,0,0.0
John Madden,NJ,C,69,6,30,36,6.0,24,22:47,2,16,130,4.6,,,,,,0,0,0.0
Mike Rupp C *,NJ,,49,1,10,11,3.0,20,12:05,0,5,25,4.0,,,,,,0,0,0.0
Paul Martin,NJ,D,82,13,13,26,5.0,14,16:00,1,0,140,9.3,,,,,,0,0,0.0
Ray Giroux,NJ,D,65,0,4,4,12.0,72,15:01,0,0,45,0.0,,,,,,0,0,0.0
Rob Skrlac,NJ,RW,39,0,3,3,5.0,44,13:56,0,0,25,0.0,,,,,,0,0,0.0
Scott Gomez,NJ,C,82,38,43,81,26.0,44,18:46,9,11,300,12.7,,,,,,0,0,0.0
Scott Niedermayer,NJ,D,80,14,56,70,18.0,70,16:00,3,13,189,7.4,,,,,,0,0,0.0
Scott Stevens,NJ,D,75,2,11,13,10.0,96,21:01,0,1,61,3.3,,,,,,0,0,0.0
Sean Brown,NJ,D,11,0,3,3,-3.0,4,20:54,0,3,17,0.0,,,,,,0,0,0.0
Sergei Brylin,NJ,LW,80,12,23,35,7.0,22,17:16,1,3,210,5.7,,,,,,0,0,0.0
Tommy Albelin,NJ,D,23,2,3,5,-4.0,4,11:21,0,0,33,6.1,,,,,,0,0,0.0
Total,NJ,,2,0,0,0,-1.0,0,7:05,0,0,0,0.0,,,,,,0,0,0.0
Tuomas Pihlman,NJ,LW,12,0,1,1,0.0,0,9:55,0,0,10,0.0,,,,,,0,0,0.0
Turner Stevenson,NJ,RW,75,21,8,29,19.0,36,14:43,0,3,174,12.1,,,,,,0,0,0.0
Viktor Kozlov RW *,NJ,,13,1,6,7,4.0,10,12:51,0,0,11,9.1,,,,,,0,0,0.0
