Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alex Kovalev,NYR,R,78,14,31,45,-9,66,1139.9743,3,9,0,0,1,207,0.06763,11,32,0.48387,2003-2004
Anson Carter,NYR,R,77,15,13,28,-15,20,1006.8311,6,4,1,0,4,114,0.13157,8,17,0.30681,2003-2004
Benoit Dusablon,NYR,C,3,0,0,0,-1,2,499.3333,0,0,0,0,0,3,0.0,0,0,0.42857,2003-2004
Bobby Holik,NYR,C,82,25,31,56,4,96,1113.6341,8,7,0,1,4,225,0.11111,17,41,0.54146,2003-2004
Boris Mironov,NYR,D,75,3,13,16,1,86,1237.4666,1,3,0,0,1,129,0.02325,2,12,0.0,2003-2004
Brian Leetch,NYR,D,72,15,36,51,6,34,1536.375,5,25,1,0,2,206,0.07281,9,19,,2003-2004
Bryce Lampman,NYR,D,8,0,0,0,-4,0,1173.5,0,0,0,0,0,7,0.0,0,0,,2003-2004
Chad Wiseman,NYR,L,4,1,0,1,-1,0,528.75,0,0,0,0,0,3,0.33333,1,1,,2003-2004
Chris McAllister,NYR,L,46,0,1,1,-6,74,447.5652,0,0,0,0,0,19,0.0,0,1,0.5,2003-2004
Chris Simon,NYR,L,78,17,11,28,15,250,762.8589,4,1,0,0,0,147,0.11564,13,23,0.4,2003-2004
Cory Larose,NYR,C,7,0,1,1,-2,4,687.4285,0,0,0,0,0,10,0.0,0,1,0.475,2003-2004
Dale Purinton,NYR,D,40,1,1,2,-9,117,767.175,0,0,0,0,0,31,0.03225,1,2,,2003-2004
Dan Lacouture,NYR,L,59,5,2,7,-13,82,569.4745,1,0,0,0,1,39,0.1282,4,6,0.5,2003-2004
Darius Kasparaitis,NYR,D,44,1,9,10,11,48,982.659,0,0,0,0,0,29,0.03448,1,10,,2003-2004
Dominic Moore,NYR,C,5,0,3,3,0,0,558.0,0,2,0,0,0,3,0.0,0,1,0.30555,2003-2004
Eric Lindros,NYR,C,39,10,22,32,7,60,959.0512,3,6,0,0,0,83,0.12048,7,23,0.54471,2003-2004
Fedor Tyutin,NYR,D,25,2,5,7,-4,14,1208.36,0,1,1,0,0,33,0.0606,1,5,0.0,2003-2004
Garth Murray,NYR,C,20,1,0,1,-5,24,555.6,0,0,0,0,0,18,0.05555,1,1,0.2,2003-2004
Greg De Vries,NYR,D,66,3,13,16,12,43,1126.8939,0,2,0,0,0,70,0.04285,3,13,,2003-2004
Jamie Lundmark,NYR,C,56,2,8,10,-8,33,766.4642,0,2,0,0,1,68,0.02941,2,8,0.40369,2003-2004
Jan Hlavac,NYR,L,72,5,21,26,-8,16,832.2361,2,4,0,0,0,125,0.04,3,20,0.42857,2003-2004
Jaromir Jagr,NYR,R,77,31,43,74,-5,38,1257.0649,10,16,0,0,3,257,0.12062,21,48,0.0,2003-2004
Jason MacDonald,NYR,R,4,0,0,0,-1,19,491.25,0,0,0,0,0,3,0.0,0,0,,2003-2004
Jed Ortmeyer,NYR,R,58,2,4,6,-10,16,591.7931,0,0,0,0,0,48,0.04166,2,6,0.3125,2003-2004
Joel Bouchard,NYR,D,28,1,7,8,2,10,1002.25,0,1,0,0,0,34,0.02941,1,7,,2003-2004
Josh Green,NYR,C,50,5,6,11,-3,32,728.2,0,0,0,0,1,76,0.06578,5,11,0.35416,2003-2004
Jozef Balej,NYR,R,17,1,4,5,-1,4,779.4117,0,1,0,0,0,29,0.03448,1,4,0.33333,2003-2004
Karel Rachunek,NYR,D,72,2,19,21,8,33,1176.5694,1,9,0,0,0,120,0.01666,1,11,,2003-2004
Ken Gernander,NYR,R,2,0,0,0,-1,2,397.5,0,0,0,0,0,0,,0,0,,2003-2004
Lawrence Nycholat,NYR,D,9,0,0,0,-2,6,1029.1111,0,0,0,0,0,6,0.0,0,0,,2003-2004
Layne Ulmer,NYR,C,1,0,0,0,-1,0,567.0,0,0,0,0,0,1,0.0,0,0,0.75,2003-2004
Mark Messier,NYR,C,76,18,25,43,3,42,989.0789,1,4,2,0,3,104,0.17307,15,35,0.54955,2003-2004
Martin Rucinsky,NYR,L,82,14,31,45,15,72,1132.5609,0,4,1,0,2,206,0.06796,13,39,0.125,2003-2004
Matthew Barnaby,NYR,R,82,16,25,41,18,157,743.3658,1,1,0,0,3,104,0.15384,15,39,0.45833,2003-2004
Mike Green,NYR,C,24,1,3,4,0,4,548.4166,0,0,0,0,0,20,0.05,1,4,0.42142,2003-2004
Mike Siklenka,NYR,R,1,0,0,0,0,0,142.0,0,0,0,0,0,0,,0,0,,2003-2004
Pascal Rheaume,NYR,C,42,1,3,4,-6,9,612.1904,0,0,0,0,0,38,0.02631,1,4,0.5,2003-2004
Paul Healey,NYR,R,4,0,0,0,0,0,289.75,0,0,0,0,0,0,,0,0,0.0,2003-2004
Petr Nedved,NYR,C,81,19,27,46,-8,46,1123.3333,7,10,0,0,3,190,0.1,12,28,0.48225,2003-2004
Richard Scott,NYR,R,5,0,0,0,0,23,361.4,0,0,0,0,0,1,0.0,0,0,1.0,2003-2004
Sandy McCarthy,NYR,R,50,4,1,5,-8,30,438.2,1,0,0,0,1,38,0.10526,3,4,0.0,2003-2004
Thomas Pock,NYR,D,6,2,2,4,-4,0,1117.6666,0,2,0,0,0,8,0.25,2,2,,2003-2004
