Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Aaron Downey,DAL,R,37,1,1,2,2,77,270.2162,0,0,0,0,1,11,0.0909,1,2,,2003-2004
Antti Miettinen,DAL,R,16,1,0,1,-9,0,590.75,0,0,0,0,1,17,0.05882,1,1,0.0,2003-2004
Bill Guerin,DAL,R,87,34,36,70,13,113,1126.7816,9,14,0,2,10,286,0.11888,25,47,0.2,2003-2004
Blake Sloan,DAL,R,28,0,0,0,-1,7,431.25,0,0,0,0,0,23,0.0,0,0,0.0,2003-2004
Brenden Morrow,DAL,L,86,25,25,50,10,125,1171.1511,9,3,0,0,3,142,0.17605,16,37,0.46341,2003-2004
Chris Therien,DAL,D,5,2,0,2,1,0,1024.0,0,0,0,0,0,6,0.33333,2,2,,2003-2004
Chris Therien,DAL,D,67,1,9,10,6,52,1108.1343,0,0,0,0,0,68,0.0147,1,9,0.0,2003-2004
David Oliver,DAL,R,37,7,5,12,6,12,587.3513,3,0,0,0,1,30,0.23333,4,9,0.5,2003-2004
Don Sweeney,DAL,D,68,0,11,11,20,20,958.25,0,0,0,0,0,41,0.0,0,10,,2003-2004
Gavin Morgan,DAL,C,6,0,0,0,0,21,348.8333,0,0,0,0,0,7,0.0,0,0,0.7,2003-2004
Jason Arnott,DAL,C,78,22,37,59,22,68,1021.3717,6,9,0,1,5,154,0.14285,16,44,0.52672,2003-2004
Jeff MacMillan,DAL,D,4,0,0,0,-2,0,499.25,0,0,0,0,0,3,0.0,0,0,,2003-2004
Jeff MacMillan,DAL,D,4,0,0,0,-2,0,499.25,0,0,0,0,0,3,0.0,0,0,,2003-2004
Jere Lehtinen,DAL,R,63,13,13,26,-4,20,1166.0793,4,4,1,0,4,149,0.08724,8,17,0.4,2003-2004
John Erskine,DAL,D,32,0,1,1,-9,84,756.0,0,0,0,0,0,23,0.0,0,1,,2003-2004
Lubomir Sekeras,DAL,D,4,1,1,2,0,2,989.75,0,0,0,0,0,2,0.5,1,2,,2003-2004
Manny Malhotra,DAL,C,65,12,13,25,-7,28,828.8461,1,4,0,0,2,107,0.11214,11,20,0.53927,2003-2004
Mathias Tjarnqvist,DAL,L,18,1,1,2,-6,2,583.2777,0,0,0,0,1,11,0.0909,1,2,0.25,2003-2004
Mike Modano,DAL,C,81,15,32,47,-25,54,1237.6543,7,16,0,0,0,164,0.09146,8,22,0.52496,2003-2004
Niko Kapanen,DAL,C,68,2,5,7,-15,16,686.0735,0,0,0,0,0,59,0.03389,2,7,0.47596,2003-2004
Philippe Boucher,DAL,D,75,9,16,25,14,70,1350.5066,2,3,0,0,2,149,0.0604,7,20,,2003-2004
Pierre Turgeon,DAL,C,81,16,28,44,15,22,859.6049,6,9,0,0,1,113,0.14159,10,29,0.48513,2003-2004
Richard Matvichuk,DAL,D,80,1,21,22,-4,44,1311.7625,0,7,0,0,1,90,0.01111,1,14,0.5,2003-2004
Rob DiMaio,DAL,R,74,9,16,25,0,54,768.3108,0,0,1,0,1,78,0.11538,8,23,0.38095,2003-2004
Scott Young,DAL,R,57,9,8,17,-14,16,886.1929,3,5,0,0,2,143,0.06293,6,9,0.2,2003-2004
Sergei Zubov,DAL,D,82,8,36,44,-5,20,1544.756,5,22,1,0,1,168,0.04761,2,16,,2003-2004
Shayne Corson,DAL,L,22,5,6,11,7,41,816.5454,0,0,1,0,1,23,0.21739,4,10,0.38461,2003-2004
Stephane Robidas,DAL,D,59,3,10,13,4,41,1142.2881,1,1,1,1,1,63,0.04761,1,10,1.0,2003-2004
Steve Gainey,DAL,L,7,0,0,0,1,7,327.1428,0,0,0,0,0,0,,0,0,,2003-2004
Steve Ott,DAL,C,77,3,10,13,-2,152,603.4415,0,2,0,1,2,77,0.03896,3,11,0.49152,2003-2004
Stu Barnes,DAL,C,82,11,18,29,1,18,1073.5121,0,3,1,0,4,143,0.07692,10,25,0.53056,2003-2004
Teppo Numminen,DAL,D,66,3,15,18,-6,18,1290.7878,0,7,0,0,0,86,0.03488,3,11,1.0,2003-2004
Trevor Daley,DAL,D,28,1,5,6,-6,14,949.5357,1,3,0,0,0,34,0.02941,0,2,,2003-2004
Valeri Bure,DAL,R,5,0,3,3,-1,0,1032.8,0,2,0,0,0,9,0.0,0,1,0.0,2003-2004
Valeri Bure,DAL,R,68,22,30,52,3,26,1137.7647,8,10,0,1,4,209,0.10526,14,34,0.38709,2003-2004
