Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alexander Korolyuk,SJS,L,80,24,20,44,20,28,917.625,6,3,0,0,3,150,0.16,18,35,0.34615,2003-2004
Alyn McCauley,SJS,C,93,22,28,50,23,30,992.4301,5,4,0,0,4,157,0.14012,17,40,0.47822,2003-2004
Brad Boyes,SJS,R,1,0,0,0,-2,2,783.0,0,0,0,0,0,0,,0,0,,2003-2004
Brad Stuart,SJS,D,94,10,35,45,5,47,1342.2446,5,18,0,0,0,157,0.06369,5,22,,2003-2004
Christian Ehrhoff,SJS,D,41,1,11,12,4,14,922.5365,0,4,0,0,1,58,0.01724,1,8,,2003-2004
Curtis Brown,SJS,C,17,0,2,2,-5,18,876.7058,0,0,0,0,0,23,0.0,0,2,0.46511,2003-2004
Curtis Brown,SJS,C,80,11,14,25,3,36,994.625,2,1,1,0,2,138,0.07971,8,20,0.51204,2003-2004
Jason Marshall,SJS,D,17,0,1,1,1,25,883.9411,0,0,0,0,0,13,0.0,0,1,,2003-2004
Jason Marshall,SJS,D,24,1,6,7,-3,26,948.3333,1,3,0,0,0,30,0.03333,0,3,,2003-2004
Jim Fahey,SJS,D,17,0,2,2,-2,18,928.0,0,1,0,0,0,19,0.0,0,1,,2003-2004
Jonathan Cheechoo,SJS,R,98,32,25,57,9,43,986.9285,9,8,0,0,9,209,0.15311,23,40,0.22222,2003-2004
Kyle McLaren,SJS,D,80,2,25,27,9,70,1298.75,0,6,1,0,0,79,0.02531,1,19,0.0,2003-2004
Lynn Loyns,SJS,C,14,0,2,2,-3,2,641.3571,0,0,0,0,0,6,0.0,0,1,0.44186,2003-2004
Marcel Goc,SJS,C,5,1,1,2,1,0,427.6,0,0,0,0,1,1,1.0,1,2,0.57575,2003-2004
Marco Sturm,SJS,L,64,21,20,41,0,36,984.8281,10,8,2,1,6,158,0.13291,9,21,0.42857,2003-2004
Mark Smith,SJS,C,46,2,3,5,-3,83,493.2826,0,0,0,0,1,34,0.05882,2,5,0.50239,2003-2004
Mike Rathje,SJS,D,97,3,22,25,19,59,1406.8865,0,6,1,0,0,119,0.02521,2,15,,2003-2004
Mike Ricci,SJS,C,88,9,22,31,13,44,874.4318,2,4,0,0,0,61,0.14754,7,25,0.54011,2003-2004
Milan Michalek,SJS,L,2,1,0,1,1,4,545.0,0,0,0,0,0,1,1.0,1,1,,2003-2004
Niko Dimitrakos,SJS,R,83,10,23,33,8,57,812.506,2,9,0,1,5,138,0.07246,8,22,0.5,2003-2004
Nisse Ekman,SJS,R,98,22,36,58,28,42,875.7959,1,9,4,0,5,176,0.125,17,43,0.20833,2003-2004
Patrick Marleau,SJS,C,97,36,33,69,-5,30,1103.4432,13,14,1,0,7,265,0.13584,22,40,0.42124,2003-2004
Patrick Rissmiller,SJS,L,4,0,0,0,0,0,427.0,0,0,0,0,0,2,0.0,0,0,0.53846,2003-2004
Rob Davison,SJS,D,60,0,5,5,-3,96,835.55,0,0,0,0,0,35,0.0,0,5,,2003-2004
Scott Parker,SJS,R,50,1,3,4,0,101,396.78,0,0,0,0,0,20,0.05,1,4,0.4,2003-2004
Scott Thornton,SJS,L,92,15,16,31,-5,106,825.9456,1,2,0,0,1,142,0.10563,14,28,0.45161,2003-2004
Todd Harvey,SJS,R,63,5,7,12,0,40,597.1904,0,0,0,0,0,62,0.08064,5,12,0.45714,2003-2004
Tom Preissing,SJS,D,80,2,18,20,8,12,1047.3,2,9,0,0,1,96,0.02083,0,9,,2003-2004
Wayne Primeau,SJS,C,89,10,22,32,-3,94,930.7303,0,2,1,1,1,170,0.05882,9,26,0.4591,2003-2004
