Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Adrian Aucoin,NYI,D,86,13,31,44,23,60,1603.8255,4,13,0,1,2,225,0.05777,9,27,,2003-2004
Alexander Karpovtsev,NYI,D,27,0,8,8,-16,18,1135.2962,0,4,0,0,0,34,0.0,0,4,,2003-2004
Alexei Yashin,NYI,C,52,15,20,35,-3,10,1028.8269,3,10,0,0,1,163,0.09202,12,21,0.42595,2003-2004
Arron Asham,NYI,R,84,12,13,25,-12,96,776.738,1,2,0,0,0,116,0.10344,11,22,0.34782,2003-2004
Cliff Ronning,NYI,C,44,9,15,24,1,2,682.1363,2,8,0,0,0,58,0.15517,7,14,0.45604,2003-2004
Dave Scatchard,NYI,C,66,9,17,26,9,84,973.2575,1,0,1,0,1,123,0.07317,7,23,0.53467,2003-2004
Derek Bekar,NYI,C,4,0,0,0,0,2,335.0,0,0,0,0,0,3,0.0,0,0,0.0,2003-2004
Eric Cairns,NYI,D,73,2,6,8,-7,189,697.9452,0,0,0,0,0,24,0.08333,2,8,,2003-2004
Eric Godard,NYI,R,31,0,1,1,-2,97,225.7096,0,0,0,0,0,5,0.0,0,1,0.0,2003-2004
Eric Manlow,NYI,C,18,0,2,2,-2,2,612.7222,0,0,0,0,0,10,0.0,0,2,0.53932,2003-2004
Janne Niinimaa,NYI,D,87,10,21,31,10,66,1399.4022,5,8,0,0,3,101,0.099,5,18,,2003-2004
Jason Blake,NYI,L,79,24,25,49,9,58,1126.924,1,4,4,0,3,252,0.09523,19,37,0.45,2003-2004
Jason Wiemer,NYI,C,75,8,14,22,-7,130,812.32,1,4,0,0,0,103,0.07766,7,17,0.44611,2003-2004
Jeff Hamilton,NYI,C,1,0,0,0,0,0,600.0,0,0,0,0,0,1,0.0,0,0,,2003-2004
Justin Mapletoft,NYI,C,27,1,4,5,-1,6,369.3333,0,0,0,0,0,15,0.06666,1,5,0.48507,2003-2004
Justin Papineau,NYI,C,64,8,5,13,4,8,461.6562,5,0,0,0,2,44,0.18181,3,8,0.38775,2003-2004
Kenny Jonsson,NYI,D,84,5,24,29,21,24,1372.7261,3,6,0,0,2,108,0.04629,2,17,,2003-2004
Mariusz Czerkawski,NYI,R,86,25,25,50,7,16,773.9418,9,8,0,0,2,164,0.15243,16,33,0.16666,2003-2004
Mark Parrish,NYI,R,64,25,13,38,4,18,1055.625,6,2,0,1,6,117,0.21367,19,30,0.2,2003-2004
Mattias Timander,NYI,D,39,2,5,7,15,21,1075.641,0,0,1,0,1,46,0.04347,1,6,,2003-2004
Mattias Weinhandl,NYI,R,60,8,12,20,7,28,743.8333,4,4,0,0,2,59,0.13559,4,12,0.25,2003-2004
Michael Peca,NYI,C,81,11,29,40,16,77,1156.2839,0,3,1,0,0,129,0.08527,10,34,0.52872,2003-2004
Oleg Kvasha,NYI,C,86,16,36,52,3,48,1065.4651,6,17,3,0,3,155,0.10322,7,25,0.38301,2003-2004
Radek Martinek,NYI,D,52,4,4,8,-7,43,777.9423,0,0,0,0,1,52,0.07692,4,8,,2003-2004
Roman Hamrlik,NYI,D,86,7,23,30,2,70,1478.0697,2,10,0,0,2,192,0.03645,5,16,,2003-2004
Sean Bergenheim,NYI,L,18,1,1,2,-4,4,535.0555,0,0,1,0,0,12,0.08333,0,1,0.5,2003-2004
Shawn Bates,NYI,C,74,9,23,32,-10,50,1101.2567,0,4,1,0,1,121,0.07438,8,27,0.55466,2003-2004
Steve Webb,NYI,R,2,0,0,0,-1,6,240.5,0,0,0,0,0,1,0.0,0,0,,2003-2004
Steve Webb,NYI,R,10,0,0,0,-4,4,308.4,0,0,0,0,0,3,0.0,0,0,0.0,2003-2004
Tomi Pettinen,NYI,D,4,0,0,0,-2,2,624.25,0,0,0,0,0,2,0.0,0,0,,2003-2004
Trent Hunter,NYI,R,82,25,26,51,21,20,923.939,4,6,0,0,7,193,0.12953,21,41,0.33333,2003-2004
