Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Gary Payton,79,79.0,41.1,23.1,0.9,3.6,4.6,8.1,1.6,0.3,2.6,2.3,3.1,9.2,20.1,45.6,1.3,3.4,37.5,3.4,4.5,76.6,7.9,16.7,47.2,1.146,0.49,PG,False
Rashard Lewis,78,78.0,34.9,14.8,1.8,5.1,6.9,1.6,1.2,0.6,1.7,2.4,1.0,5.5,11.4,48.0,1.6,3.7,43.2,2.3,2.7,82.6,3.9,7.7,50.3,1.298,0.55,PF,False
Ruben Patterson,76,22.0,27.1,13.0,2.4,2.6,5.0,2.1,1.4,0.6,2.0,2.3,1.0,4.9,9.9,49.4,0.0,0.5,5.6,3.2,4.8,68.1,4.8,9.4,51.6,1.319,0.5,PF,False
Vin Baker,76,27.0,28.0,12.2,2.4,3.3,5.7,1.2,0.5,1.0,2.1,3.5,0.6,4.6,10.8,42.2,0.0,0.2,6.3,3.1,4.2,72.3,4.6,10.6,42.9,1.128,0.42,PF,False
Patrick Ewing,79,79.0,26.7,9.6,1.6,5.8,7.4,1.2,0.7,1.2,1.9,2.9,0.6,3.7,8.7,43.0,0.0,0.0,0.0,2.2,3.2,68.5,3.7,8.6,43.1,1.111,0.43,C,False
Brent Barry,67,20.0,26.5,8.8,0.5,2.7,3.1,3.4,1.2,0.2,1.3,1.9,2.6,3.0,6.0,49.4,1.6,3.4,47.6,1.3,1.5,81.6,1.3,2.6,51.7,1.469,0.63,SG,False
Shammond Williams,69,6.0,17.9,6.8,0.5,1.4,1.9,2.8,0.4,0.1,1.2,1.2,2.3,2.3,5.3,43.8,0.9,1.9,45.9,1.2,1.4,87.5,1.4,3.4,42.6,1.269,0.52,PG,False
David Wingate,1,0.0,9.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,inf,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,2.0,1.0,G,False
Desmond Mason,78,14.0,19.5,5.9,0.9,2.3,3.2,0.8,0.5,0.3,0.7,1.9,1.2,2.4,5.6,43.1,0.2,0.9,26.9,0.9,1.2,73.6,2.2,4.8,46.0,1.055,0.45,SF,False
Emanual Davis,62,39.0,20.8,5.8,0.5,2.0,2.5,2.2,1.0,0.2,1.2,1.6,1.8,2.1,5.1,41.8,0.8,2.0,39.4,0.7,0.9,81.8,1.3,3.1,43.5,1.135,0.5,G,False
Jelani McCoy,70,44.0,16.3,4.5,1.3,2.3,3.6,0.8,0.3,0.7,1.1,2.0,0.8,2.0,3.8,52.3,0.0,0.0,0.0,0.6,1.3,44.1,2.0,3.8,52.3,1.201,0.52,PF,False
Ruben Wolkowyski,34,1.0,9.0,2.2,0.4,1.0,1.4,0.1,0.2,0.5,0.4,1.1,0.3,0.7,2.3,31.6,0.0,0.1,0.0,0.7,1.0,73.5,0.7,2.3,32.5,0.949,0.32,F,False
Olumide Oyedeji,30,1.0,7.4,1.5,0.8,1.4,2.2,0.1,0.2,0.3,0.4,1.3,0.2,0.6,1.2,48.6,0.0,0.0,0.0,0.3,0.4,75.0,0.6,1.2,48.6,1.216,0.49,C,False
Pervis Ellison,9,0.0,4.4,0.7,0.2,1.1,1.3,0.3,0.0,0.2,0.3,1.4,1.0,0.2,0.8,28.6,0.0,0.0,0.0,0.2,0.2,100.0,0.2,0.8,28.6,0.857,0.29,F,False
Total,82,,,97.3,12.2,29.5,41.7,21.9,8.0,5.0,15.3,21.1,1.4,36.9,81.1,45.6,5.7,14.3,39.9,17.7,24.2,73.2,31.3,66.8,46.8,1.2,0.49,Total,False
