Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Rasheed Wallace,77,75.0,38.2,19.2,1.9,5.9,7.8,2.8,1.2,1.8,2.1,2.7,1.3,7.7,15.3,50.1,0.7,2.1,32.1,3.2,4.2,76.6,7.0,13.2,53.0,1.254,0.52,PF,False
Steve Smith,81,36.0,31.4,13.6,1.1,2.3,3.4,2.6,0.6,0.3,1.7,2.5,1.6,4.4,9.7,45.6,1.0,2.8,33.9,3.8,4.3,89.0,3.5,6.9,50.4,1.402,0.51,SG,False
Damon Stoudamire,82,82.0,32.4,13.0,0.8,2.9,3.7,5.7,1.3,0.1,2.3,2.5,2.5,5.0,11.4,43.4,1.0,2.7,37.4,2.1,2.5,83.1,4.0,8.7,45.3,1.14,0.48,PG,False
Bonzi Wells,75,46.0,26.6,12.7,1.6,3.3,4.9,2.8,1.3,0.3,2.3,2.7,1.2,5.2,9.7,53.3,0.2,0.7,34.0,2.1,3.2,66.3,4.9,9.0,54.7,1.309,0.54,SG,False
Scottie Pippen,64,60.0,33.3,11.3,1.1,4.1,5.2,4.6,1.5,0.5,2.4,2.5,1.9,4.2,9.3,45.1,1.0,2.9,34.4,1.9,2.5,73.9,3.2,6.4,50.0,1.21,0.51,SF,False
Arvydas Sabonis,61,42.0,21.3,10.1,0.8,4.6,5.4,1.5,0.7,1.0,1.4,2.2,1.1,4.0,8.5,47.9,0.0,0.2,6.7,2.0,2.6,77.6,4.0,8.2,49.1,1.194,0.48,C,False
Dale Davis,81,43.0,26.7,7.2,2.9,4.6,7.5,1.3,0.5,0.9,0.8,2.5,1.5,3.0,6.0,49.7,0.0,0.0,0.0,1.2,1.9,63.2,3.0,6.0,50.1,1.191,0.5,PF,False
Shawn Kemp,68,3.0,15.9,6.5,0.9,2.9,3.8,1.0,0.7,0.3,1.5,2.7,0.7,2.5,6.1,40.7,0.1,0.2,36.4,1.5,1.9,77.1,2.4,5.9,40.8,1.068,0.41,C,False
Greg Anthony,58,0.0,14.8,4.9,0.4,0.7,1.1,1.4,0.7,0.1,0.7,1.1,1.9,1.7,4.4,38.3,1.1,2.7,40.9,0.4,0.6,65.7,0.6,1.6,34.0,1.115,0.51,G,False
Stacey Augmon,66,23.0,17.9,4.7,0.9,1.5,2.4,1.5,0.7,0.3,0.7,1.6,2.0,1.9,4.0,47.7,0.0,0.1,0.0,0.9,1.3,65.5,1.9,4.0,48.5,1.169,0.48,SF,False
Rod Strickland,21,0.0,16.7,4.6,0.5,1.1,1.7,3.4,0.5,0.0,1.1,1.0,3.0,2.0,4.7,41.8,0.0,0.0,0.0,0.7,1.2,57.7,2.0,4.6,42.3,0.99,0.42,PG,True
Detlef Schrempf,26,0.0,15.3,4.0,0.7,2.3,3.0,1.7,0.3,0.1,1.1,1.7,1.6,1.5,3.7,41.1,0.1,0.3,37.5,0.9,1.0,85.2,1.4,3.3,41.4,1.095,0.43,F,False
Antonio Harvey,12,0.0,6.0,2.6,0.4,0.8,1.2,0.3,0.1,0.5,0.3,0.8,1.3,1.1,2.3,46.4,0.0,0.0,0.0,0.4,0.5,83.3,1.1,2.3,46.4,1.107,0.46,F,False
Gary Grant,4,0.0,4.3,2.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,inf,1.3,1.8,71.4,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.8,71.4,1.429,0.71,G,False
Erick Barkley,8,0.0,4.8,2.4,0.0,0.4,0.4,0.8,0.3,0.0,0.6,0.3,1.2,1.0,2.8,36.4,0.4,1.0,37.5,0.0,0.0,0.0,0.6,1.8,35.7,0.864,0.43,G,False
Will Perdue,13,0.0,4.5,1.1,0.5,0.9,1.4,0.2,0.2,0.2,0.0,0.6,inf,0.5,0.7,66.7,0.0,0.0,0.0,0.2,0.3,50.0,0.5,0.7,66.7,1.556,0.67,C,False
Total,82,,,95.4,11.7,30.3,42.0,23.9,8.2,5.1,15.3,21.3,1.6,36.6,78.3,46.8,4.5,12.9,34.9,17.6,23.2,76.2,32.1,65.4,49.2,1.219,0.5,Total,False
