Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Elton Brand,74,74.0,39.3,20.1,3.9,6.2,10.1,3.2,1.0,1.6,3.0,3.3,1.1,7.8,16.4,47.6,0.0,0.0,0.0,4.5,6.4,70.8,7.8,16.4,47.7,1.226,0.48,PF,False
Ron Mercer,61,61.0,41.6,19.7,1.2,2.7,3.9,3.3,1.3,0.4,2.1,2.4,1.6,8.2,18.4,44.6,0.2,0.8,30.4,3.1,3.7,82.5,8.0,17.6,45.2,1.072,0.45,SG,False
Metta World Peace,76,74.0,31.1,11.9,0.8,3.1,3.9,3.0,2.0,0.6,2.1,3.3,1.4,4.3,10.7,40.1,0.6,1.9,29.1,2.8,3.7,75.0,3.7,8.8,42.6,1.113,0.43,SF,False
Marcus Fizer,72,13.0,21.9,9.5,1.1,3.3,4.3,1.1,0.4,0.3,1.7,2.4,0.6,3.9,9.0,43.0,0.1,0.5,25.6,1.6,2.2,72.7,3.7,8.4,44.2,1.057,0.44,F,False
Fred Hoiberg,74,37.0,30.4,9.1,0.3,3.9,4.2,3.6,1.3,0.2,1.0,2.1,3.6,2.9,6.7,43.8,1.4,3.4,41.2,1.8,2.1,86.6,1.5,3.3,46.5,1.36,0.54,SG,False
Brad Miller,57,45.0,25.2,8.9,2.5,4.8,7.4,1.9,0.6,0.7,1.3,3.1,1.5,2.9,6.8,43.5,0.0,0.1,20.0,2.9,4.0,74.3,2.9,6.7,43.8,1.308,0.44,C,False
Bryce Drew,48,41.0,27.2,6.3,0.3,1.2,1.4,3.9,0.7,0.1,1.4,2.1,2.7,2.6,6.8,37.9,0.8,2.2,38.1,0.3,0.4,73.7,1.8,4.6,37.8,0.924,0.44,PG,False
Khalid El-Amin,50,14.0,18.7,6.3,0.4,1.2,1.6,2.9,1.0,0.0,1.1,2.0,2.7,2.3,6.2,37.0,0.6,1.7,33.3,1.1,1.4,77.8,1.7,4.5,38.3,1.01,0.41,G,False
A.J. Guyton,33,8.0,19.1,6.0,0.3,0.8,1.1,1.9,0.3,0.2,0.7,1.1,2.7,2.4,5.8,40.6,0.8,2.1,39.1,0.5,0.5,83.3,1.5,3.7,41.5,1.031,0.48,G,False
Corey Benjamin,65,5.0,13.2,4.7,0.6,1.0,1.5,1.1,0.4,0.2,1.0,2.0,1.1,1.8,4.6,38.1,0.3,1.2,25.9,0.9,1.3,67.5,1.4,3.4,42.5,1.017,0.42,G,False
Jamal Crawford,61,8.0,17.2,4.6,0.1,1.3,1.5,2.3,0.7,0.2,1.4,1.1,1.7,1.8,5.0,35.2,0.7,1.9,35.0,0.4,0.6,79.4,1.1,3.1,35.3,0.928,0.42,G,False
Michael Ruffin,45,16.0,19.5,2.6,2.2,3.6,5.8,0.9,0.7,0.8,1.0,2.9,0.8,0.9,2.0,44.4,0.0,0.0,0.0,0.9,1.7,50.6,0.9,2.0,44.4,1.322,0.44,PF,False
Dragan Tarlac,43,12.0,13.9,2.4,0.9,2.0,2.8,0.7,0.2,0.4,0.9,2.2,0.8,0.9,2.3,39.4,0.0,0.0,0.0,0.6,0.8,75.8,0.9,2.3,39.4,1.04,0.39,C,False
Jake Voskuhl,16,2.0,8.9,1.9,0.8,1.4,2.1,0.3,0.3,0.4,0.8,2.4,0.4,0.7,1.6,44.0,0.0,0.0,0.0,0.5,0.9,57.1,0.7,1.6,44.0,1.2,0.44,C,False
Steve Goodrich,12,0.0,11.1,1.6,0.6,1.2,1.8,0.5,0.2,0.1,0.7,1.2,0.8,0.6,1.5,38.9,0.1,0.3,33.3,0.3,0.6,57.1,0.5,1.3,40.0,1.056,0.42,F,False
Dalibor Bagaric,35,0.0,7.4,1.3,0.6,1.0,1.6,0.3,0.3,0.5,0.6,1.3,0.5,0.5,1.9,26.2,0.0,0.0,0.0,0.4,0.8,46.4,0.5,1.8,26.6,0.723,0.26,C,False
Total,82,,,87.6,11.3,27.6,38.9,22.1,8.2,4.6,15.8,23.2,1.4,33.2,78.2,42.4,4.0,11.6,34.6,17.2,23.3,73.9,29.2,66.6,43.8,1.12,0.45,Total,False
