Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Shaquille O'Neal,74,74.0,39.5,28.7,3.9,8.8,12.7,3.7,0.6,2.8,2.9,3.5,1.3,11.0,19.2,57.2,0.0,0.0,0.0,6.7,13.1,51.3,11.0,19.2,57.3,1.494,0.57,C,False
Kobe Bryant,68,68.0,40.9,28.5,1.5,4.3,5.9,5.0,1.7,0.6,3.2,3.3,1.5,10.3,22.2,46.4,0.9,2.9,30.5,7.0,8.2,85.3,9.4,19.3,48.9,1.283,0.48,SF,False
Derek Fisher,20,20.0,35.5,11.5,0.3,2.7,3.0,4.4,2.0,0.1,1.5,2.5,3.0,3.9,9.4,41.2,1.3,3.2,39.7,2.5,3.1,80.6,2.6,6.2,41.9,1.225,0.48,PG,False
Rick Fox,82,77.0,27.9,9.6,1.0,3.0,4.0,3.2,0.9,0.4,1.7,2.7,1.9,3.5,7.9,44.4,1.4,3.7,39.3,1.2,1.5,77.9,2.1,4.2,48.8,1.218,0.54,SF,False
Horace Grant,77,77.0,31.0,8.5,2.9,4.2,7.1,1.6,0.7,0.8,0.6,2.4,2.5,3.4,7.4,46.2,0.0,0.0,0.0,1.7,2.2,77.5,3.4,7.4,46.5,1.155,0.46,C,False
Isaiah Rider,67,6.0,18.0,7.6,0.7,1.7,2.3,1.7,0.4,0.1,1.5,1.6,1.1,3.0,7.0,42.6,0.5,1.4,37.0,1.1,1.2,85.5,2.5,5.7,43.9,1.074,0.46,G,False
Ron Harper,47,46.0,24.2,6.5,1.0,2.6,3.5,2.4,0.8,0.5,1.3,1.5,1.8,2.7,5.8,46.9,0.4,1.5,26.4,0.7,1.0,70.8,2.3,4.2,54.3,1.133,0.5,F,False
Brian Shaw,80,28.0,22.9,5.3,0.6,3.2,3.8,3.2,0.6,0.3,1.2,2.0,2.7,2.1,5.1,39.9,0.5,1.7,31.1,0.6,0.8,79.7,1.5,3.5,44.2,1.024,0.45,G,False
Robert Horry,79,1.0,20.1,5.2,1.2,2.6,3.7,1.6,0.7,0.7,1.0,2.7,1.6,1.9,4.8,38.7,0.7,2.0,34.6,0.7,1.1,71.1,1.2,2.8,41.5,1.071,0.46,PF,False
Mike Penberthy,53,0.0,16.1,5.0,0.2,1.0,1.2,1.3,0.4,0.0,0.6,1.1,2.1,1.7,4.2,41.4,1.0,2.6,39.6,0.5,0.6,90.3,0.7,1.6,44.6,1.203,0.54,G,False
Slava Medvedenko,7,0.0,5.6,4.6,0.1,1.1,1.3,0.3,0.1,0.1,0.4,1.3,0.7,1.7,3.6,48.0,0.1,0.1,100.0,1.0,1.7,58.3,1.6,3.4,45.8,1.28,0.5,PF,False
Tyronn Lue,38,1.0,12.3,3.4,0.1,0.7,0.8,1.2,0.5,0.0,0.7,1.4,1.7,1.3,3.1,42.7,0.3,0.9,32.4,0.5,0.6,79.2,1.0,2.2,47.0,1.111,0.47,PG,False
Devean George,59,1.0,10.1,3.1,0.6,1.3,1.9,0.3,0.3,0.3,0.6,1.5,0.6,1.1,3.5,30.9,0.3,1.2,22.1,0.7,0.9,70.9,0.8,2.4,35.3,0.879,0.35,SF,False
Greg Foster,62,8.0,7.3,2.0,0.5,1.3,1.8,0.5,0.1,0.2,0.4,1.2,1.3,0.9,2.1,42.1,0.0,0.1,33.3,0.2,0.2,71.4,0.9,2.0,42.7,0.94,0.43,C,False
Mark Madsen,70,3.0,9.2,2.0,1.1,1.1,2.2,0.3,0.1,0.1,0.4,1.6,0.9,0.8,1.6,48.7,0.0,0.0,100.0,0.4,0.5,70.3,0.8,1.6,48.2,1.212,0.49,PF,False
Total,82,,,100.6,13.2,31.5,44.7,23.0,6.9,6.0,14.4,22.8,1.6,37.9,81.5,46.5,5.4,15.5,34.4,19.4,28.5,68.3,32.6,66.0,49.4,1.234,0.5,Total,False
