Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Alberto Callaspo#,24.0,ARI,NL,-1.2,56.0,156.0,144.0,10.0,31.0,8.0,0.0,0.0,7.0,1.0,1.0,9.0,14.0,0.215,0.265,0.271,0.535,36.0,0.255,30.0,39.0,8.0,1.0,1.0,1.0,0.0,H54/697,
Augie Ojeda#,32.0,ARI,NL,0.1,57.0,132.0,113.0,16.0,31.0,2.0,2.0,1.0,12.0,1.0,0.0,15.0,13.0,0.274,0.354,0.354,0.708,80.0,0.317,71.0,40.0,1.0,0.0,2.0,2.0,3.0,4H6/51,
Bill Murphy*,26.0,ARI,NL,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Bob Wickman,38.0,ARI,NL,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Brandon Lyon,27.0,ARI,NL,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Brandon Medders,27.0,ARI,NL,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Brandon Webb,28.0,ARI,NL,-0.5,32.0,82.0,73.0,1.0,6.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,31.0,0.082,0.095,0.11,0.204,-49.0,0.117,-87.0,8.0,3.0,0.0,8.0,0.0,0.0,1,"AS,CYA-2,MVP-17"
Brian Barden,26.0,ARI,NL,-0.2,8.0,12.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.083,0.083,0.083,0.167,-58.0,0.152,-44.0,1.0,0.0,0.0,0.0,0.0,0.0,/H5,
Byung-Hyun Kim,28.0,ARI,NL,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Carlos Quentin,24.0,ARI,NL,-0.8,81.0,263.0,229.0,29.0,49.0,16.0,0.0,5.0,31.0,2.0,2.0,18.0,54.0,0.214,0.298,0.349,0.647,63.0,0.293,57.0,80.0,5.0,11.0,1.0,4.0,1.0,9/H7,
Chad Tracy*,27.0,ARI,NL,0.3,76.0,260.0,227.0,30.0,60.0,18.0,2.0,7.0,35.0,0.0,0.0,29.0,43.0,0.264,0.346,0.454,0.8,100.0,0.354,100.0,103.0,8.0,1.0,0.0,3.0,4.0,53H/D,
Chris Snyder,26.0,ARI,NL,1.8,110.0,380.0,326.0,37.0,82.0,20.0,0.0,13.0,47.0,0.0,1.0,40.0,67.0,0.252,0.342,0.433,0.775,94.0,0.343,93.0,141.0,9.0,7.0,3.0,4.0,3.0,2/H37,
Chris Young,23.0,ARI,NL,0.7,148.0,624.0,569.0,85.0,135.0,29.0,3.0,32.0,68.0,27.0,6.0,43.0,141.0,0.237,0.295,0.467,0.763,88.0,0.338,85.0,266.0,5.0,6.0,1.0,5.0,1.0,*8/H,ROY-4
Conor Jackson,25.0,ARI,NL,0.9,130.0,477.0,415.0,56.0,118.0,29.0,1.0,15.0,60.0,2.0,2.0,53.0,50.0,0.284,0.368,0.467,0.836,109.0,0.37,112.0,194.0,8.0,4.0,2.0,3.0,2.0,3H/D57,
Dana Eveland*,23.0,ARI,NL,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,/1,
Donnie Sadler,32.0,ARI,NL,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,/4,
Doug Davis,31.0,ARI,NL,-0.6,32.0,68.0,58.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21.0,0.069,0.085,0.069,0.154,-61.0,0.072,-131.0,4.0,0.0,0.0,9.0,0.0,0.0,1,
Doug Slaten*,27.0,ARI,NL,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Dustin Nippert,26.0,ARI,NL,0.0,36.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Emilio Bonifácio#,22.0,ARI,NL,0.0,11.0,27.0,23.0,2.0,5.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,3.0,0.217,0.333,0.261,0.594,53.0,0.267,52.0,6.0,0.0,0.0,0.0,0.0,0.0,/4H,
Enrique González,24.0,ARI,NL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Eric Byrnes,31.0,ARI,NL,3.7,160.0,699.0,626.0,103.0,179.0,30.0,8.0,21.0,83.0,50.0,7.0,57.0,98.0,0.286,0.353,0.46,0.813,103.0,0.372,104.0,288.0,12.0,10.0,1.0,4.0,5.0,*798,MVP-11
J.D. Durbin,25.0,ARI,NL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Jailen Peguero,26.0,ARI,NL,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Jason Smith*,29.0,ARI,NL,0.0,2.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,0.25,0.25,0.5,27.0,0.227,10.0,1.0,0.0,0.0,0.0,0.0,0.0,/6H,
Jeff Cirillo,37.0,ARI,NL,0.1,28.0,44.0,40.0,6.0,8.0,4.0,0.0,0.0,6.0,0.0,0.0,4.0,6.0,0.2,0.273,0.3,0.573,44.0,0.281,48.0,12.0,1.0,0.0,0.0,0.0,0.0,H5/341,
Jeff DaVanon#,33.0,ARI,NL,-0.2,13.0,33.0,26.0,5.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,5.0,8.0,0.154,0.303,0.231,0.534,38.0,0.25,32.0,6.0,1.0,1.0,0.0,1.0,0.0,/9H7,
