Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Akinori Iwamura*,28.0,TBD,AL,2.2,123.0,559.0,491.0,82.0,140.0,21.0,10.0,7.0,34.0,12.0,8.0,58.0,114.0,0.285,0.359,0.411,0.77,105.0,0.343,104.0,202.0,2.0,1.0,4.0,5.0,0.0,*5/4DH,
Alberto Reyes,37.0,TBD,AL,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Andy Sonnanstine*,24.0,TBD,AL,0.1,2.0,5.0,5.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.4,0.4,0.4,0.8,114.0,0.367,118.0,2.0,0.0,0.0,0.0,0.0,0.0,1,
B.J. Upton,22.0,TBD,AL,4.4,129.0,548.0,474.0,86.0,142.0,25.0,1.0,24.0,82.0,22.0,8.0,65.0,154.0,0.3,0.386,0.508,0.894,136.0,0.398,139.0,241.0,14.0,4.0,1.0,4.0,4.0,84/DH,
Ben Zobrist#,26.0,TBD,AL,-1.1,31.0,105.0,97.0,8.0,15.0,2.0,0.0,1.0,9.0,2.0,0.0,3.0,21.0,0.155,0.184,0.206,0.391,4.0,0.208,2.0,20.0,1.0,1.0,2.0,2.0,0.0,6/H,
Brendan Harris,26.0,TBD,AL,1.2,137.0,576.0,521.0,72.0,149.0,35.0,3.0,12.0,59.0,4.0,1.0,42.0,96.0,0.286,0.343,0.434,0.777,106.0,0.353,109.0,226.0,19.0,4.0,8.0,1.0,1.0,64/5H,
Brian Stokes,27.0,TBD,AL,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Carl Crawford*,25.0,TBD,AL,4.0,143.0,627.0,584.0,93.0,184.0,37.0,9.0,11.0,80.0,50.0,10.0,32.0,112.0,0.315,0.355,0.466,0.82,117.0,0.38,121.0,272.0,11.0,5.0,1.0,2.0,5.0,*7/DH,AS
Carlos Peña*,29.0,TBD,AL,7.2,148.0,612.0,490.0,99.0,138.0,29.0,1.0,46.0,121.0,1.0,0.0,103.0,142.0,0.282,0.411,0.627,1.037,172.0,0.437,169.0,307.0,7.0,10.0,1.0,8.0,10.0,*3/DH,"MVP-9,SS"
Casey Fossum*,29.0,TBD,AL,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
