Name,Team,P,G,A
David Beckham,Manchester United,0.0,0.0,9.0
Mikaël Silvestre,Manchester United,0.0,0.0,6.0
Ole Gunnar Solskjaer,Manchester United,37.0,9.0,8.0
Paul Scholes,Manchester United,33.0,14.0,4.0
Ruud van Nistelrooy,Manchester United,34.0,25.0,4.0
Ryan Giggs,Manchester United,36.0,8.0,13.0
