Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
3,Brad Winchester,EDM,23,F,76,22,18,40,143,2.0,10,0,4,0.289,0.237,0.526,169.0,13.0%
23,Brent Henley,EDM,24,D,27,1,3,4,94,3.0,0,0,1,0.037,0.111,0.148,23.0,4.4%
24,Brock Radunske,EDM,21,F,8,1,1,2,2,6.0,0,0,0,0.125,0.125,0.25,6.0,16.7%
20,Dan Baum,EDM,21,F,48,3,4,7,206,2.0,0,0,1,0.063,0.083,0.146,39.0,7.7%
14,Dan Smith,EDM,28,D,72,5,10,15,72,9.0,1,0,0,0.069,0.139,0.208,55.0,9.1%
15,Doug Lynch,EDM,21,D,74,1,13,14,109,-7.0,0,1,0,0.014,0.176,0.189,86.0,1.2%
22,Eric Beaudoin,EDM,24,F,24,3,1,4,9,2.0,0,0,0,0.125,0.042,0.167,29.0,10.3%
12,J.J. Hunter,EDM,24,F,64,13,11,24,51,2.0,0,2,2,0.203,0.172,0.375,127.0,10.2%
8,Jamie Wright,EDM,28,F,65,13,15,28,86,-6.0,2,1,3,0.2,0.231,0.431,151.0,8.6%
4,Jarret Stoll,EDM,22,F,66,21,17,38,92,13.0,7,0,1,0.318,0.258,0.576,224.0,9.4%
25,Jason Platt,EDM,23,D,44,1,1,2,28,1.0,0,0,0,0.023,0.023,0.045,22.0,4.6%
31,Jean-Francois Jacques,EDM,19,F,6,0,0,0,5,-5.0,0,0,0,0.0,0.0,0.0,4.0,0.0%
33,Jeff Drouin-Deslauriers,EDM,20,G,22,0,0,0,2,,0,0,0,0.0,0.0,0.0,,
9,Jeff Woywitka,EDM,21,D,80,6,20,26,84,-7.0,1,0,0,0.075,0.25,0.325,111.0,5.4%
27,Jesse Niinim�ki,EDM,21,F,24,1,0,1,2,-6.0,0,0,0,0.042,0.0,0.042,17.0,5.9%
16,Joe Cullen,EDM,23,F,30,3,9,12,16,-2.0,0,0,1,0.1,0.3,0.4,68.0,4.4%
26,Jordan Little,EDM,23,D,4,1,0,1,13,-2.0,0,0,0,0.25,0.0,0.25,6.0,16.7%
30,Kenny Smith,EDM,23,D,5,0,0,0,4,-3.0,0,0,0,0.0,0.0,0.0,4.0,0.0%
6,Kyle Brodziak,EDM,20,F,56,6,26,32,49,1.0,1,0,0,0.107,0.464,0.571,75.0,8.0%
19,Martin St. Pierre,EDM,21,F,18,4,3,7,8,-4.0,4,0,0,0.222,0.167,0.389,25.0,16.0%
11,Mathieu Roy,EDM,21,D,51,3,22,25,68,6.0,1,0,1,0.059,0.431,0.49,83.0,3.6%
5,Mike Bishai,EDM,25,F,70,10,24,34,36,-6.0,3,0,1,0.143,0.343,0.486,136.0,7.4%
32,Mike Morrison,EDM,25,G,14,0,0,0,4,,0,0,0,0.0,0.0,0.0,,
10,Nate DiCasmirro,EDM,26,F,77,7,18,25,48,-2.0,0,1,2,0.091,0.234,0.325,111.0,6.3%
18,Paul Healey,EDM,29,F,17,3,6,9,29,-3.0,1,0,2,0.176,0.353,0.529,38.0,7.9%
2,Raffi Torres,EDM,23,F,67,21,25,46,165,4.0,8,0,0,0.313,0.373,0.687,173.0,12.1%
13,Rick Mrozik,EDM,29,D,68,3,18,21,61,6.0,0,0,1,0.044,0.265,0.309,105.0,2.9%
21,Rocky Thompson,EDM,27,F,69,3,3,6,231,-13.0,0,0,0,0.043,0.043,0.087,30.0,10.0%
17,Sean McAslan,EDM,24,F,64,6,5,11,61,-12.0,0,0,1,0.094,0.078,0.172,100.0,6.0%
28,Simon Ferguson,EDM,21,F,10,0,1,1,12,1.0,0,0,0,0.0,0.1,0.1,12.0,0.0%
7,Toby Petersen,EDM,26,F,78,14,15,29,21,-6.0,6,1,3,0.179,0.192,0.372,159.0,8.8%
1,Tony Salmelainen,EDM,23,F,76,22,24,46,26,9.0,4,0,4,0.289,0.316,0.605,184.0,12.0%
29,Tyler Moss,EDM,29,G,50,0,1,1,18,,0,0,0,0.0,0.02,0.02,,
