Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
15,Aaron Rome,CIN,21,D,75,2,14,16,130,0.0,1,0,0,0.027,0.187,0.213,95.0,2.1%
11,Alexei Smirnov,CIN,22,F,65,9,9,18,53,4.0,1,1,2,0.138,0.138,0.277,73.0,12.3%
22,Andy Canzanello,CIN,23,D,22,0,5,5,32,-5.0,0,0,0,0.0,0.227,0.227,27.0,0.0%
33,Carl Mallette,CIN,23,F,3,0,0,0,4,-3.0,0,0,0,0.0,0.0,0.0,2.0,0.0%
19,Casey Hankinson,CIN,28,F,54,4,7,11,92,-2.0,0,0,1,0.074,0.13,0.204,92.0,4.4%
6,Chris Kunitz,CIN,25,F,54,22,17,39,71,13.0,10,2,6,0.407,0.315,0.722,140.0,15.7%
24,Chris McAlpine,CIN,33,D,14,1,0,1,18,-2.0,0,0,0,0.071,0.0,0.071,22.0,4.6%
16,Cory Pecker,CIN,23,F,49,4,8,12,51,-2.0,0,0,0,0.082,0.163,0.245,70.0,5.7%
20,Curtis Glencross,CIN,22,F,51,6,3,9,63,-6.0,1,0,1,0.118,0.059,0.176,56.0,10.7%
8,Dustin Penner,CIN,22,F,77,10,18,28,82,10.0,4,0,1,0.13,0.234,0.364,145.0,6.9%
27,Frederic Cassivi,CIN,29,G,46,0,1,1,2,,0,0,0,0.0,0.022,0.022,,
21,Igor Pohanka,CIN,21,F,35,5,3,8,18,-1.0,1,0,0,0.143,0.086,0.229,31.0,16.1%
35,Ilya Bryzgalov,CIN,24,G,36,0,0,0,4,,0,0,0,0.0,0.0,0.0,,
28,Jason Ralph,CIN,26,F,1,0,0,0,2,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
9,Joel Perrault,CIN,21,F,51,9,19,28,40,-6.0,3,0,1,0.176,0.373,0.549,110.0,8.2%
17,Joel Stepp,CIN,21,F,63,3,9,12,23,-5.0,0,0,0,0.048,0.143,0.19,60.0,5.0%
1,Joffrey Lupul,CIN,21,F,65,30,26,56,58,10.0,10,1,9,0.462,0.4,0.862,260.0,11.5%
25,Jordan Smith,CIN,19,D,5,0,1,1,19,2.0,0,0,0,0.0,0.2,0.2,6.0,0.0%
4,Kurtis Foster,CIN,23,D,78,17,25,42,71,16.0,8,0,4,0.218,0.321,0.538,206.0,8.3%
34,Lee Jacobson,CIN,23,D,18,0,0,0,104,-1.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
14,Mark Popovic,CIN,22,D,74,1,17,18,47,16.0,0,0,1,0.014,0.23,0.243,124.0,0.8%
32,Mathieu Chouinard,CIN,24,G,3,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
3,Mikael Holmqvist,CIN,25,F,79,14,32,46,111,-2.0,6,0,1,0.177,0.405,0.582,163.0,8.6%
29,Mike Ayers,CIN,24,G,2,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
31,Mike Schutte,CIN,25,D,2,0,0,0,4,-2.0,0,0,0,0.0,0.0,0.0,3.0,0.0%
5,Pierre Parenteau,CIN,21,F,76,17,24,41,58,-1.0,8,0,4,0.224,0.316,0.539,153.0,11.1%
30,Reagan Rome,CIN,23,D,2,0,0,0,2,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
23,Ryan Shannon,CIN,21,F,4,1,0,1,2,0.0,0,0,1,0.25,0.0,0.25,4.0,25.0%
26,Sean O'Connor,CIN,23,F,15,0,1,1,28,-1.0,0,0,0,0.0,0.067,0.067,12.0,0.0%
10,Shane O'Brien,CIN,21,D,77,5,20,25,319,4.0,2,0,2,0.065,0.26,0.325,98.0,5.1%
18,Sheldon Brookbank,CIN,24,D,60,1,11,12,181,4.0,0,0,0,0.017,0.183,0.2,75.0,1.3%
7,Stanislav Chistov,CIN,21,F,79,15,23,38,141,-6.0,8,0,1,0.19,0.291,0.481,165.0,9.1%
12,Tim Brent,CIN,20,F,46,5,13,18,42,7.0,0,0,2,0.109,0.283,0.391,60.0,8.3%
13,Tomas Malec,CIN,22,D,66,4,14,18,104,-17.0,1,0,0,0.061,0.212,0.273,68.0,5.9%
2,Zenon Konopka,CIN,23,F,75,17,29,46,212,7.0,7,2,3,0.227,0.387,0.613,160.0,10.6%
