Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Allen Watson*,22.0,STL,NL,0.3,16.0,28.0,26.0,0.0,6.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.231,0.259,0.346,0.605,63.0,0.303,74.0,9.0,1.0,0.0,1.0,0.0,0.0,1,
Bernard Gilkey,26.0,STL,NL,3.5,137.0,622.0,557.0,99.0,170.0,40.0,5.0,16.0,70.0,15.0,10.0,56.0,66.0,0.305,0.37,0.481,0.851,129.0,0.38,131.0,268.0,16.0,4.0,0.0,5.0,2.0,*7/39H,
Bob Tewksbury,32.0,STL,NL,0.4,32.0,80.0,69.0,4.0,14.0,1.0,0.0,0.0,5.0,0.0,0.0,4.0,27.0,0.203,0.247,0.217,0.464,28.0,0.218,6.0,15.0,1.0,0.0,7.0,0.0,0.0,1,
Brian Jordan,26.0,STL,NL,1.0,67.0,242.0,223.0,33.0,69.0,10.0,6.0,10.0,44.0,6.0,6.0,12.0,35.0,0.309,0.351,0.543,0.894,139.0,0.391,142.0,121.0,6.0,4.0,0.0,3.0,0.0,879/H,
Donovan Osborne#,24.0,STL,NL,0.2,29.0,59.0,49.0,4.0,10.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,13.0,0.204,0.25,0.224,0.474,30.0,0.222,7.0,11.0,0.0,0.0,7.0,0.0,0.0,1/H,
Erik Pappas,27.0,STL,NL,1.1,82.0,266.0,228.0,25.0,63.0,12.0,0.0,1.0,28.0,1.0,3.0,35.0,35.0,0.276,0.368,0.342,0.711,95.0,0.329,96.0,78.0,7.0,0.0,0.0,3.0,2.0,29/H37,
Gerald Perry*,32.0,STL,NL,0.9,96.0,116.0,98.0,21.0,33.0,5.0,0.0,4.0,16.0,1.0,1.0,18.0,23.0,0.337,0.44,0.51,0.95,158.0,0.417,158.0,50.0,4.0,0.0,0.0,0.0,2.0,H3/9,
Gerónimo Peña#,26.0,STL,NL,1.5,74.0,289.0,254.0,34.0,65.0,19.0,2.0,5.0,30.0,13.0,5.0,25.0,71.0,0.256,0.33,0.406,0.735,99.0,0.342,100.0,103.0,3.0,4.0,4.0,2.0,0.0,4H,
Gregg Jefferies#,25.0,STL,NL,5.1,142.0,612.0,544.0,89.0,186.0,24.0,3.0,16.0,83.0,46.0,9.0,62.0,32.0,0.342,0.408,0.485,0.894,142.0,0.42,150.0,264.0,15.0,2.0,0.0,4.0,7.0,*3/H4,"AS,MVP-11"
Héctor Villanueva,28.0,STL,NL,-0.3,17.0,59.0,55.0,7.0,8.0,1.0,0.0,3.0,9.0,0.0,0.0,4.0,17.0,0.145,0.203,0.327,0.531,42.0,0.228,20.0,18.0,3.0,0.0,0.0,0.0,1.0,2,
Joe Magrane,28.0,STL,NL,-0.1,22.0,40.0,35.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,20.0,0.114,0.139,0.143,0.282,-23.0,0.131,-64.0,5.0,0.0,0.0,4.0,0.0,0.0,1,
José Oquendo#,29.0,STL,NL,0.3,46.0,89.0,73.0,7.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,12.0,8.0,0.205,0.314,0.205,0.519,45.0,0.263,44.0,15.0,5.0,0.0,3.0,1.0,1.0,64/H,
Lee Guetterman*,34.0,STL,NL,0.1,40.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.5,296.0,0.638,309.0,2.0,0.0,0.0,0.0,0.0,0.0,1,
Lee Smith,35.0,STL,NL,0.0,55.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-139.0,0.0,0.0,0.0,0.0,0.0,0.0,1,AS
