Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Abraham Núñez#,23.0,PIT,NL,-0.1,90.0,301.0,259.0,25.0,57.0,8.0,0.0,0.0,17.0,9.0,1.0,28.0,54.0,0.22,0.299,0.251,0.55,42.0,0.28,39.0,65.0,2.0,1.0,13.0,0.0,0.0,6H4,
Adrian Brown#,25.0,PIT,NL,-0.4,116.0,267.0,226.0,34.0,61.0,5.0,2.0,4.0,17.0,5.0,3.0,33.0,39.0,0.27,0.364,0.363,0.727,85.0,0.34,88.0,82.0,5.0,1.0,6.0,1.0,2.0,9H8/7,
Al Martin*,31.0,PIT,NL,1.9,143.0,593.0,541.0,97.0,150.0,36.0,8.0,24.0,63.0,20.0,3.0,49.0,119.0,0.277,0.337,0.506,0.844,110.0,0.373,107.0,274.0,8.0,1.0,0.0,2.0,5.0,*7H,
Aramis Ramírez,21.0,PIT,NL,-0.3,18.0,64.0,56.0,2.0,10.0,2.0,1.0,0.0,7.0,0.0,0.0,6.0,9.0,0.179,0.254,0.25,0.504,29.0,0.234,12.0,14.0,0.0,0.0,1.0,1.0,0.0,5/H,
Brad Clontz,28.0,PIT,NL,-0.1,51.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-100.0,0.0,-151.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Brant Brown*,28.0,PIT,NL,-1.3,130.0,371.0,341.0,49.0,79.0,20.0,3.0,16.0,58.0,3.0,4.0,22.0,114.0,0.232,0.283,0.449,0.732,82.0,0.316,74.0,153.0,4.0,4.0,0.0,4.0,3.0,9H8/3D,
Brian Giles*,28.0,PIT,NL,6.7,141.0,627.0,521.0,109.0,164.0,33.0,3.0,39.0,115.0,6.0,2.0,95.0,80.0,0.315,0.418,0.614,1.032,157.0,0.444,161.0,320.0,14.0,3.0,0.0,8.0,7.0,*89/7D,MVP-19
Chad Hermansen,21.0,PIT,NL,-0.3,19.0,69.0,60.0,5.0,14.0,3.0,0.0,1.0,1.0,2.0,2.0,7.0,19.0,0.233,0.324,0.333,0.657,67.0,0.288,56.0,20.0,0.0,1.0,1.0,0.0,1.0,/897H,
Chris Peters*,27.0,PIT,NL,0.2,19.0,25.0,22.0,5.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,10.0,0.273,0.333,0.273,0.606,56.0,0.296,48.0,6.0,1.0,0.0,1.0,0.0,0.0,1,
Chris Tremie,29.0,PIT,NL,-0.1,9.0,16.0,14.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.071,0.188,0.071,0.259,-31.0,0.262,33.0,1.0,0.0,0.0,0.0,0.0,0.0,/2H,
Dale Sveum#,35.0,PIT,NL,0.3,49.0,80.0,71.0,7.0,15.0,5.0,1.0,3.0,13.0,0.0,0.0,7.0,28.0,0.211,0.278,0.437,0.715,78.0,0.337,85.0,31.0,0.0,0.0,1.0,1.0,1.0,H5/3647,
Ed Sprague,31.0,PIT,NL,0.2,137.0,564.0,490.0,71.0,131.0,27.0,2.0,22.0,81.0,3.0,6.0,50.0,93.0,0.267,0.352,0.465,0.817,105.0,0.36,105.0,228.0,12.0,17.0,1.0,6.0,6.0,*5/H,AS
Emil Brown,24.0,PIT,NL,-0.1,6.0,14.0,14.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.143,0.143,0.214,0.357,-11.0,0.154,-43.0,3.0,0.0,0.0,0.0,0.0,0.0,/7H,
