Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Alberto Reyes,29.0,MIL,NL,0.0,25.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-144.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Alex Ochoa,27.0,MIL,NL,2.0,119.0,329.0,277.0,47.0,83.0,16.0,3.0,8.0,40.0,6.0,4.0,45.0,43.0,0.3,0.404,0.466,0.87,122.0,0.392,128.0,129.0,4.0,5.0,0.0,2.0,2.0,7H9/8D,
Bill Pulsipher*,25.0,MIL,NL,-0.2,18.0,29.0,21.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.143,0.143,0.143,0.286,-27.0,0.129,-117.0,3.0,1.0,0.0,8.0,0.0,0.0,1,
Bob Wickman,30.0,MIL,NL,0.0,67.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-158.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Bobby Hughes,28.0,MIL,NL,-0.2,48.0,106.0,101.0,10.0,26.0,2.0,0.0,3.0,8.0,0.0,0.0,5.0,28.0,0.257,0.292,0.366,0.659,67.0,0.31,69.0,37.0,3.0,0.0,0.0,0.0,0.0,2/HD,
Brian Banks#,28.0,MIL,NL,-1.0,105.0,249.0,219.0,34.0,53.0,7.0,1.0,5.0,22.0,6.0,1.0,25.0,59.0,0.242,0.317,0.352,0.669,71.0,0.301,59.0,77.0,2.0,0.0,3.0,2.0,5.0,32H/79,
Cal Eldred,31.0,MIL,NL,-0.2,23.0,30.0,24.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,13.0,0.083,0.154,0.125,0.279,-27.0,0.139,-74.0,3.0,0.0,0.0,4.0,0.0,0.0,1/H,
Carl Dale,26.0,MIL,NL,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Chad Fox,28.0,MIL,NL,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-158.0,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Charlie Greene,28.0,MIL,NL,-0.3,32.0,49.0,42.0,4.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,11.0,0.19,0.271,0.214,0.485,26.0,0.233,13.0,9.0,0.0,0.0,1.0,1.0,0.0,2/H,
Dave Nilsson*,29.0,MIL,NL,2.6,115.0,404.0,343.0,56.0,106.0,19.0,1.0,21.0,62.0,1.0,2.0,53.0,64.0,0.309,0.4,0.554,0.954,141.0,0.407,139.0,190.0,7.0,2.0,2.0,4.0,6.0,2H/D,AS
