Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Albert Belle,32.0,BAL,AL,3.4,161.0,722.0,610.0,108.0,181.0,36.0,1.0,37.0,117.0,17.0,3.0,101.0,82.0,0.297,0.4,0.541,0.941,143.0,0.409,141.0,330.0,19.0,7.0,0.0,4.0,15.0,*9/D,
Arthur Rhodes*,29.0,BAL,AL,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
B.J. Surhoff*,34.0,BAL,AL,5.1,162.0,727.0,673.0,104.0,207.0,38.0,1.0,28.0,107.0,5.0,1.0,43.0,78.0,0.308,0.347,0.492,0.839,116.0,0.369,114.0,331.0,15.0,2.0,1.0,8.0,1.0,*7D/5H,"AS,MVP-18"
Brady Anderson*,35.0,BAL,AL,5.9,150.0,692.0,564.0,109.0,159.0,28.0,5.0,24.0,81.0,36.0,7.0,96.0,105.0,0.282,0.404,0.477,0.881,129.0,0.406,136.0,269.0,6.0,24.0,1.0,7.0,7.0,*8D/7H,
Cal Ripken Jr.,38.0,BAL,AL,2.7,86.0,354.0,332.0,51.0,113.0,27.0,0.0,18.0,57.0,0.0,1.0,13.0,31.0,0.34,0.368,0.584,0.952,144.0,0.411,145.0,194.0,14.0,3.0,3.0,3.0,3.0,5/H,AS
Calvin Pickering*,22.0,BAL,AL,-0.2,23.0,51.0,40.0,4.0,5.0,1.0,0.0,1.0,5.0,0.0,0.0,11.0,16.0,0.125,0.314,0.225,0.539,44.0,0.31,75.0,9.0,1.0,0.0,0.0,0.0,0.0,H/3D,
Charles Johnson,27.0,BAL,AL,3.1,135.0,492.0,426.0,58.0,107.0,19.0,1.0,16.0,54.0,0.0,0.0,55.0,107.0,0.251,0.34,0.413,0.753,96.0,0.344,98.0,176.0,13.0,4.0,4.0,3.0,2.0,*2/H,
Delino DeShields*,30.0,BAL,AL,1.3,96.0,374.0,330.0,46.0,87.0,11.0,2.0,6.0,34.0,11.0,8.0,37.0,52.0,0.264,0.339,0.364,0.702,84.0,0.328,90.0,120.0,5.0,1.0,5.0,1.0,0.0,4/H,
Derrick May*,30.0,BAL,AL,0.1,26.0,54.0,49.0,5.0,13.0,0.0,0.0,4.0,12.0,0.0,0.0,4.0,6.0,0.265,0.315,0.51,0.825,111.0,0.349,101.0,25.0,2.0,0.0,0.0,1.0,0.0,H/D97,
Doug Johns,31.0,BAL,AL,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-138.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
