Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Alex Gonzalez,26.0,TOR,AL,1.3,38.0,173.0,154.0,22.0,45.0,13.0,0.0,2.0,12.0,4.0,2.0,16.0,23.0,0.292,0.37,0.416,0.786,101.0,0.359,103.0,64.0,4.0,3.0,0.0,0.0,0.0,6/D,
Anthony Sanders,25.0,TOR,AL,-0.2,3.0,7.0,7.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.286,0.286,0.429,0.714,80.0,0.308,67.0,3.0,1.0,0.0,0.0,0.0,0.0,/7DH,
Billy Koch,24.0,TOR,AL,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-146.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ROY-7
Brian McRae#,31.0,TOR,AL,-0.3,31.0,101.0,82.0,11.0,16.0,3.0,1.0,3.0,11.0,0.0,1.0,16.0,22.0,0.195,0.34,0.366,0.706,81.0,0.316,76.0,30.0,2.0,2.0,1.0,0.0,1.0,D8H,
Carlos Delgado*,27.0,TOR,AL,3.6,152.0,681.0,573.0,113.0,156.0,39.0,0.0,44.0,134.0,1.0,1.0,86.0,141.0,0.272,0.377,0.571,0.948,138.0,0.403,133.0,327.0,11.0,15.0,0.0,7.0,7.0,*3/D,"MVP-12,SS"
Casey Blake,25.0,TOR,AL,-0.1,14.0,41.0,39.0,6.0,10.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,7.0,0.256,0.293,0.385,0.677,72.0,0.299,61.0,15.0,1.0,0.0,0.0,0.0,0.0,5,
Chris Carpenter,24.0,TOR,AL,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.5,44.0,0.367,108.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Chris Woodward,23.0,TOR,AL,0.1,14.0,29.0,26.0,1.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,6.0,0.231,0.276,0.269,0.545,41.0,0.282,50.0,7.0,1.0,0.0,0.0,1.0,0.0,6/H5,
Craig Grebeck,34.0,TOR,AL,0.3,34.0,135.0,113.0,18.0,41.0,7.0,0.0,0.0,10.0,0.0,0.0,15.0,13.0,0.363,0.443,0.425,0.868,124.0,0.405,135.0,48.0,2.0,2.0,3.0,1.0,0.0,4D/H65,
Curtis Goodwin*,26.0,TOR,AL,-0.1,2.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-100.0,0.0,-142.0,0.0,0.0,0.0,0.0,0.0,0.0,/8,
Dan Plesac*,37.0,TOR,AL,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Darrin Fletcher*,32.0,TOR,AL,2.0,115.0,448.0,412.0,48.0,120.0,26.0,0.0,18.0,80.0,0.0,0.0,26.0,47.0,0.291,0.339,0.485,0.825,108.0,0.359,102.0,200.0,16.0,6.0,0.0,4.0,0.0,*2/H,
Dave Hollins#,33.0,TOR,AL,-0.5,27.0,104.0,99.0,12.0,22.0,5.0,0.0,2.0,6.0,0.0,0.0,5.0,22.0,0.222,0.26,0.333,0.593,50.0,0.272,44.0,33.0,2.0,0.0,0.0,0.0,0.0,D/H,
David Segui#,32.0,TOR,AL,0.3,31.0,104.0,95.0,14.0,30.0,5.0,0.0,5.0,13.0,0.0,0.0,8.0,17.0,0.316,0.365,0.526,0.892,125.0,0.393,125.0,50.0,1.0,0.0,0.0,1.0,0.0,D/3H,
David Wells*,36.0,TOR,AL,-0.1,2.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-183.0,0.0,0.0,0.0,1.0,0.0,0.0,1,
Gerónimo Berroa,34.0,TOR,AL,-0.1,22.0,73.0,62.0,11.0,12.0,3.0,0.0,1.0,6.0,0.0,0.0,9.0,15.0,0.194,0.315,0.29,0.605,57.0,0.314,72.0,18.0,5.0,2.0,0.0,0.0,0.0,D/H7,
Graeme Lloyd*,32.0,TOR,AL,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Homer Bush,26.0,TOR,AL,3.3,128.0,523.0,485.0,69.0,155.0,26.0,4.0,5.0,55.0,32.0,8.0,21.0,82.0,0.32,0.353,0.421,0.774,97.0,0.362,101.0,204.0,9.0,6.0,8.0,3.0,0.0,*46/H,
Jacob Brumfield,34.0,TOR,AL,0.2,62.0,195.0,170.0,25.0,40.0,8.0,3.0,2.0,19.0,1.0,2.0,19.0,39.0,0.235,0.307,0.353,0.66,69.0,0.302,66.0,60.0,2.0,0.0,3.0,3.0,0.0,8H7/9D,
