,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON
4337,Shot Chart Detail,0022400722,323,1642347,Jamal Shead,1610612761,Toronto Raptors,2,1,15,Made Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,10,1,1,20250205,TOR,MEM,2024-25
4338,Shot Chart Detail,0022400722,333,1630567,Scottie Barnes,1610612761,Toronto Raptors,2,0,31,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-61,253,1,0,20250205,TOR,MEM,2024-25
4339,Shot Chart Detail,0022400722,359,1630567,Scottie Barnes,1610612761,Toronto Raptors,3,11,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-27,269,1,0,20250205,TOR,MEM,2024-25
4340,Shot Chart Detail,0022400722,362,1641711,Gradey Dick,1610612761,Toronto Raptors,3,11,20,Missed Shot,Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,40,58,1,0,20250205,TOR,MEM,2024-25
4341,Shot Chart Detail,0022400722,369,1642347,Jamal Shead,1610612761,Toronto Raptors,3,11,3,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-142,226,1,0,20250205,TOR,MEM,2024-25
4342,Shot Chart Detail,0022400722,377,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,3,10,30,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-153,113,1,0,20250205,TOR,MEM,2024-25
4343,Shot Chart Detail,0022400722,385,1641711,Gradey Dick,1610612761,Toronto Raptors,3,9,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-154,209,1,0,20250205,TOR,MEM,2024-25
4344,Shot Chart Detail,0022400722,389,1642347,Jamal Shead,1610612761,Toronto Raptors,3,9,26,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,233,86,1,0,20250205,TOR,MEM,2024-25
4345,Shot Chart Detail,0022400722,397,1630567,Scottie Barnes,1610612761,Toronto Raptors,3,8,16,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-137,149,1,1,20250205,TOR,MEM,2024-25
4346,Shot Chart Detail,0022400722,400,1641711,Gradey Dick,1610612761,Toronto Raptors,3,7,56,Made Shot,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,2,1,1,20250205,TOR,MEM,2024-25
4347,Shot Chart Detail,0022400722,406,203482,Kelly Olynyk,1610612761,Toronto Raptors,3,7,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-43,257,1,0,20250205,TOR,MEM,2024-25
4348,Shot Chart Detail,0022400722,409,1630567,Scottie Barnes,1610612761,Toronto Raptors,3,7,14,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-127,149,1,1,20250205,TOR,MEM,2024-25
4349,Shot Chart Detail,0022400722,411,1630567,Scottie Barnes,1610612761,Toronto Raptors,3,6,49,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,55,254,1,0,20250205,TOR,MEM,2024-25
4350,Shot Chart Detail,0022400722,422,203482,Kelly Olynyk,1610612761,Toronto Raptors,3,6,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,199,154,1,0,20250205,TOR,MEM,2024-25
4351,Shot Chart Detail,0022400722,454,1641711,Gradey Dick,1610612761,Toronto Raptors,3,4,53,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-175,7,1,0,20250205,TOR,MEM,2024-25
4352,Shot Chart Detail,0022400722,465,1630534,Ochai Agbaji,1610612761,Toronto Raptors,3,4,24,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,23,-201,119,1,0,20250205,TOR,MEM,2024-25
4353,Shot Chart Detail,0022400722,478,1630567,Scottie Barnes,1610612761,Toronto Raptors,3,3,58,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-40,76,1,0,20250205,TOR,MEM,2024-25
4354,Shot Chart Detail,0022400722,483,1628971,Bruce Brown,1610612761,Toronto Raptors,3,3,22,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,4,116,1,0,20250205,TOR,MEM,2024-25
4355,Shot Chart Detail,0022400722,485,1628971,Bruce Brown,1610612761,Toronto Raptors,3,3,19,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,6,1,1,20250205,TOR,MEM,2024-25
4356,Shot Chart Detail,0022400722,488,1630558,Davion Mitchell,1610612761,Toronto Raptors,3,2,47,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,217,142,1,0,20250205,TOR,MEM,2024-25
4357,Shot Chart Detail,0022400722,498,1630558,Davion Mitchell,1610612761,Toronto Raptors,3,2,29,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-45,113,1,1,20250205,TOR,MEM,2024-25
4358,Shot Chart Detail,0022400722,513,1630567,Scottie Barnes,1610612761,Toronto Raptors,3,1,38,Missed Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,2,1,0,20250205,TOR,MEM,2024-25
4359,Shot Chart Detail,0022400722,517,1642367,Jonathan Mogbo,1610612761,Toronto Raptors,3,1,4,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-239,-22,1,1,20250205,TOR,MEM,2024-25
4360,Shot Chart Detail,0022400722,520,1630534,Ochai Agbaji,1610612761,Toronto Raptors,3,0,37,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,-5,1,1,20250205,TOR,MEM,2024-25
4361,Shot Chart Detail,0022400722,534,1628971,Bruce Brown,1610612761,Toronto Raptors,3,0,1,Missed Shot,Driving Floating Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,47,-98,464,1,0,20250205,TOR,MEM,2024-25
4362,Shot Chart Detail,0022400722,549,1642367,Jonathan Mogbo,1610612761,Toronto Raptors,4,11,15,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-104,95,1,1,20250205,TOR,MEM,2024-25
4363,Shot Chart Detail,0022400722,562,1630567,Scottie Barnes,1610612761,Toronto Raptors,4,10,29,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,50,126,1,1,20250205,TOR,MEM,2024-25
4364,Shot Chart Detail,0022400722,569,1630567,Scottie Barnes,1610612761,Toronto Raptors,4,10,6,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,4,1,0,20250205,TOR,MEM,2024-25
4365,Shot Chart Detail,0022400722,573,1642347,Jamal Shead,1610612761,Toronto Raptors,4,9,35,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,4,1,1,20250205,TOR,MEM,2024-25
4366,Shot Chart Detail,0022400722,576,1630567,Scottie Barnes,1610612761,Toronto Raptors,4,9,13,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-136,151,1,0,20250205,TOR,MEM,2024-25
4367,Shot Chart Detail,0022400722,582,1630567,Scottie Barnes,1610612761,Toronto Raptors,4,8,59,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,1,83,1,0,20250205,TOR,MEM,2024-25
4368,Shot Chart Detail,0022400722,594,1628971,Bruce Brown,1610612761,Toronto Raptors,4,8,11,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,2,1,1,20250205,TOR,MEM,2024-25
4369,Shot Chart Detail,0022400722,600,1630567,Scottie Barnes,1610612761,Toronto Raptors,4,7,37,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,37,26,1,0,20250205,TOR,MEM,2024-25
4370,Shot Chart Detail,0022400722,625,203482,Kelly Olynyk,1610612761,Toronto Raptors,4,6,47,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,12,1,0,20250205,TOR,MEM,2024-25
4371,Shot Chart Detail,0022400722,629,1630534,Ochai Agbaji,1610612761,Toronto Raptors,4,6,43,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,17,1,1,20250205,TOR,MEM,2024-25
4372,Shot Chart Detail,0022400722,651,1641711,Gradey Dick,1610612761,Toronto Raptors,4,5,43,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,148,18,1,0,20250205,TOR,MEM,2024-25
4373,Shot Chart Detail,0022400722,687,1642347,Jamal Shead,1610612761,Toronto Raptors,4,3,46,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,15,1,0,20250205,TOR,MEM,2024-25
4374,Shot Chart Detail,0022400722,689,1641711,Gradey Dick,1610612761,Toronto Raptors,4,3,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-178,209,1,0,20250205,TOR,MEM,2024-25
4375,Shot Chart Detail,0022400722,704,1641711,Gradey Dick,1610612761,Toronto Raptors,4,3,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,44,262,1,0,20250205,TOR,MEM,2024-25
4376,Shot Chart Detail,0022400722,706,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,4,3,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,131,215,1,0,20250205,TOR,MEM,2024-25
4377,Shot Chart Detail,0022400722,711,1642347,Jamal Shead,1610612761,Toronto Raptors,4,2,31,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-65,5,1,1,20250205,TOR,MEM,2024-25
4378,Shot Chart Detail,0022400722,718,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,4,2,4,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,8,1,1,20250205,TOR,MEM,2024-25
4379,Shot Chart Detail,0022400722,725,1642367,Jonathan Mogbo,1610612761,Toronto Raptors,4,1,43,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,15,1,1,20250205,TOR,MEM,2024-25
4380,Shot Chart Detail,0022400722,733,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,4,1,12,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-22,105,1,0,20250205,TOR,MEM,2024-25
4381,Shot Chart Detail,0022400722,740,1641711,Gradey Dick,1610612761,Toronto Raptors,4,0,48,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-54,90,1,0,20250205,TOR,MEM,2024-25
4382,Shot Chart Detail,0022400739,7,1630193,Immanuel Quickley,1610612761,Toronto Raptors,1,11,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,71,262,1,1,20250207,OKC,TOR,2024-25
4383,Shot Chart Detail,0022400739,14,1641711,Gradey Dick,1610612761,Toronto Raptors,1,11,8,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-74,16,1,0,20250207,OKC,TOR,2024-25
4384,Shot Chart Detail,0022400739,22,1641711,Gradey Dick,1610612761,Toronto Raptors,1,10,14,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,54,9,1,0,20250207,OKC,TOR,2024-25
4385,Shot Chart Detail,0022400739,24,1630567,Scottie Barnes,1610612761,Toronto Raptors,1,10,3,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-37,94,1,0,20250207,OKC,TOR,2024-25
4386,Shot Chart Detail,0022400739,31,1630534,Ochai Agbaji,1610612761,Toronto Raptors,1,9,30,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,14,1,1,20250207,OKC,TOR,2024-25
4387,Shot Chart Detail,0022400739,35,1630567,Scottie Barnes,1610612761,Toronto Raptors,1,9,10,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-134,227,1,0,20250207,OKC,TOR,2024-25
4388,Shot Chart Detail,0022400739,39,1642367,Jonathan Mogbo,1610612761,Toronto Raptors,1,8,43,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,1,1,1,20250207,OKC,TOR,2024-25
4389,Shot Chart Detail,0022400739,43,1641711,Gradey Dick,1610612761,Toronto Raptors,1,8,8,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,8,1,1,20250207,OKC,TOR,2024-25
4390,Shot Chart Detail,0022400739,47,1630567,Scottie Barnes,1610612761,Toronto Raptors,1,7,37,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-156,15,1,0,20250207,OKC,TOR,2024-25
4391,Shot Chart Detail,0022400739,56,1630534,Ochai Agbaji,1610612761,Toronto Raptors,1,7,15,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-239,-10,1,1,20250207,OKC,TOR,2024-25
4392,Shot Chart Detail,0022400739,75,1628449,Chris Boucher,1610612761,Toronto Raptors,1,5,54,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,168,200,1,0,20250207,OKC,TOR,2024-25
4393,Shot Chart Detail,0022400739,87,1642347,Jamal Shead,1610612761,Toronto Raptors,1,5,17,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,228,66,1,0,20250207,OKC,TOR,2024-25
4394,Shot Chart Detail,0022400739,89,1628449,Chris Boucher,1610612761,Toronto Raptors,1,5,0,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,29,1,0,20250207,OKC,TOR,2024-25
4395,Shot Chart Detail,0022400739,103,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,1,4,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-21,255,1,1,20250207,OKC,TOR,2024-25
4396,Shot Chart Detail,0022400739,109,1628449,Chris Boucher,1610612761,Toronto Raptors,1,3,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-205,136,1,1,20250207,OKC,TOR,2024-25
4397,Shot Chart Detail,0022400739,114,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,1,3,24,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,238,71,1,0,20250207,OKC,TOR,2024-25
4398,Shot Chart Detail,0022400739,135,1628449,Chris Boucher,1610612761,Toronto Raptors,1,2,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,192,185,1,0,20250207,OKC,TOR,2024-25
4399,Shot Chart Detail,0022400739,143,1631115,Orlando Robinson,1610612761,Toronto Raptors,1,1,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,165,31,1,0,20250207,OKC,TOR,2024-25
4400,Shot Chart Detail,0022400739,147,1631115,Orlando Robinson,1610612761,Toronto Raptors,1,1,15,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,6,1,0,20250207,OKC,TOR,2024-25
4401,Shot Chart Detail,0022400739,149,1631115,Orlando Robinson,1610612761,Toronto Raptors,1,1,13,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,5,1,1,20250207,OKC,TOR,2024-25
4402,Shot Chart Detail,0022400739,152,1631115,Orlando Robinson,1610612761,Toronto Raptors,1,0,51,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,141,216,1,0,20250207,OKC,TOR,2024-25
4403,Shot Chart Detail,0022400739,156,1630193,Immanuel Quickley,1610612761,Toronto Raptors,1,0,25,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,60,5,1,1,20250207,OKC,TOR,2024-25
4404,Shot Chart Detail,0022400739,160,1630567,Scottie Barnes,1610612761,Toronto Raptors,1,0,1,Missed Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,4,1,0,20250207,OKC,TOR,2024-25
4405,Shot Chart Detail,0022400739,174,1642419,Jamison Battle,1610612761,Toronto Raptors,2,11,28,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,9,1,0,20250207,OKC,TOR,2024-25
4406,Shot Chart Detail,0022400739,179,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,2,10,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-32,251,1,1,20250207,OKC,TOR,2024-25
4407,Shot Chart Detail,0022400739,185,1642419,Jamison Battle,1610612761,Toronto Raptors,2,10,16,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-32,47,1,1,20250207,OKC,TOR,2024-25
4408,Shot Chart Detail,0022400739,192,1630567,Scottie Barnes,1610612761,Toronto Raptors,2,9,47,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,16,1,0,20250207,OKC,TOR,2024-25
4409,Shot Chart Detail,0022400739,194,1631115,Orlando Robinson,1610612761,Toronto Raptors,2,9,45,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20250207,OKC,TOR,2024-25
4410,Shot Chart Detail,0022400739,197,1630567,Scottie Barnes,1610612761,Toronto Raptors,2,9,39,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-59,103,1,0,20250207,OKC,TOR,2024-25
4411,Shot Chart Detail,0022400739,212,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,2,8,56,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,4,1,1,20250207,OKC,TOR,2024-25
4412,Shot Chart Detail,0022400739,217,1630567,Scottie Barnes,1610612761,Toronto Raptors,2,8,30,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,13,72,110,1,1,20250207,OKC,TOR,2024-25
4413,Shot Chart Detail,0022400739,222,1630567,Scottie Barnes,1610612761,Toronto Raptors,2,8,0,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-9,116,1,0,20250207,OKC,TOR,2024-25
4414,Shot Chart Detail,0022400739,229,1642266,Ja'Kobe Walter,1610612761,Toronto Raptors,2,7,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,125,271,1,0,20250207,OKC,TOR,2024-25
4415,Shot Chart Detail,0022400739,241,1642419,Jamison Battle,1610612761,Toronto Raptors,2,7,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,180,201,1,1,20250207,OKC,TOR,2024-25
4416,Shot Chart Detail,0022400739,246,1642347,Jamal Shead,1610612761,Toronto Raptors,2,6,58,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,112,59,1,0,20250207,OKC,TOR,2024-25
4417,Shot Chart Detail,0022400739,250,1642367,Jonathan Mogbo,1610612761,Toronto Raptors,2,6,34,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,0,1,0,20250207,OKC,TOR,2024-25
4418,Shot Chart Detail,0022400739,255,1630534,Ochai Agbaji,1610612761,Toronto Raptors,2,6,5,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-233,83,1,0,20250207,OKC,TOR,2024-25
4419,Shot Chart Detail,0022400739,261,1641711,Gradey Dick,1610612761,Toronto Raptors,2,5,26,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-86,8,1,0,20250207,OKC,TOR,2024-25
4420,Shot Chart Detail,0022400739,296,1642347,Jamal Shead,1610612761,Toronto Raptors,2,3,45,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,29,3,1,0,20250207,OKC,TOR,2024-25
4421,Shot Chart Detail,0022400739,318,1630567,Scottie Barnes,1610612761,Toronto Raptors,2,2,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,82,232,1,1,20250207,OKC,TOR,2024-25
4422,Shot Chart Detail,0022400739,322,1630567,Scottie Barnes,1610612761,Toronto Raptors,2,1,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-180,199,1,1,20250207,OKC,TOR,2024-25
4423,Shot Chart Detail,0022400739,329,1630534,Ochai Agbaji,1610612761,Toronto Raptors,2,1,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,196,172,1,0,20250207,OKC,TOR,2024-25
4424,Shot Chart Detail,0022400739,333,1630534,Ochai Agbaji,1610612761,Toronto Raptors,2,0,38,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,238,32,1,0,20250207,OKC,TOR,2024-25
4425,Shot Chart Detail,0022400739,337,1630534,Ochai Agbaji,1610612761,Toronto Raptors,2,0,4,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,22,1,0,20250207,OKC,TOR,2024-25
4426,Shot Chart Detail,0022400739,349,1630567,Scottie Barnes,1610612761,Toronto Raptors,3,11,29,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,120,230,1,1,20250207,OKC,TOR,2024-25
4427,Shot Chart Detail,0022400739,356,1630193,Immanuel Quickley,1610612761,Toronto Raptors,3,11,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,16,254,1,0,20250207,OKC,TOR,2024-25
4428,Shot Chart Detail,0022400739,358,1642367,Jonathan Mogbo,1610612761,Toronto Raptors,3,10,58,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,-5,1,1,20250207,OKC,TOR,2024-25
4429,Shot Chart Detail,0022400739,366,1630534,Ochai Agbaji,1610612761,Toronto Raptors,3,10,30,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,54,116,1,0,20250207,OKC,TOR,2024-25
4430,Shot Chart Detail,0022400739,368,1642367,Jonathan Mogbo,1610612761,Toronto Raptors,3,10,22,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,12,1,0,20250207,OKC,TOR,2024-25
4431,Shot Chart Detail,0022400739,372,1630193,Immanuel Quickley,1610612761,Toronto Raptors,3,10,3,Missed Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,227,71,1,0,20250207,OKC,TOR,2024-25
4432,Shot Chart Detail,0022400739,375,1641711,Gradey Dick,1610612761,Toronto Raptors,3,9,33,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-201,173,1,1,20250207,OKC,TOR,2024-25
4433,Shot Chart Detail,0022400739,384,1641711,Gradey Dick,1610612761,Toronto Raptors,3,8,42,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-115,-9,1,1,20250207,OKC,TOR,2024-25
4434,Shot Chart Detail,0022400739,406,1630567,Scottie Barnes,1610612761,Toronto Raptors,3,7,38,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-181,52,1,0,20250207,OKC,TOR,2024-25
4435,Shot Chart Detail,0022400739,409,1630534,Ochai Agbaji,1610612761,Toronto Raptors,3,7,21,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,28,1,0,20250207,OKC,TOR,2024-25
4436,Shot Chart Detail,0022400739,412,1631115,Orlando Robinson,1610612761,Toronto Raptors,3,7,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-96,184,1,1,20250207,OKC,TOR,2024-25
4437,Shot Chart Detail,0022400739,420,1630567,Scottie Barnes,1610612761,Toronto Raptors,3,6,39,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,7,1,1,20250207,OKC,TOR,2024-25
4438,Shot Chart Detail,0022400739,425,1641711,Gradey Dick,1610612761,Toronto Raptors,3,6,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-148,204,1,0,20250207,OKC,TOR,2024-25
4439,Shot Chart Detail,0022400739,433,1630534,Ochai Agbaji,1610612761,Toronto Raptors,3,5,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,221,133,1,0,20250207,OKC,TOR,2024-25
4440,Shot Chart Detail,0022400739,458,1642347,Jamal Shead,1610612761,Toronto Raptors,3,4,22,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,39,2,1,0,20250207,OKC,TOR,2024-25
4441,Shot Chart Detail,0022400739,465,1642347,Jamal Shead,1610612761,Toronto Raptors,3,3,48,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,0,1,1,20250207,OKC,TOR,2024-25
4442,Shot Chart Detail,0022400739,471,1642347,Jamal Shead,1610612761,Toronto Raptors,3,3,18,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,32,143,1,0,20250207,OKC,TOR,2024-25
