Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
A.J. Puk*,29.0,ARI,NL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Aaron Hicks#,34.0,LAA,AL,-0.7,18.0,63.0,57.0,6.0,8.0,0.0,0.0,1.0,5.0,0.0,0.0,6.0,23.0,0.14,0.222,0.193,0.415,19.0,0.196,15.0,11.0,1.0,0.0,0.0,0.0,0.0,/9DH781,
Aaron Judge,32.0,NYY,AL,10.8,158.0,704.0,559.0,122.0,180.0,36.0,1.0,58.0,144.0,10.0,0.0,133.0,171.0,0.322,0.458,0.701,1.159,225.0,0.484,223.0,392.0,22.0,9.0,0.0,2.0,20.0,*8D/97,"AS,MVP-1,SS"
Aaron Schunk,26.0,COL,NL,0.2,39.0,98.0,94.0,14.0,22.0,3.0,0.0,2.0,7.0,0.0,1.0,4.0,31.0,0.234,0.265,0.33,0.595,59.0,0.26,55.0,31.0,0.0,0.0,0.0,0.0,1.0,45/H6D,
Abraham Toro#,27.0,OAK,AL,0.6,94.0,364.0,337.0,34.0,81.0,17.0,1.0,6.0,26.0,4.0,2.0,20.0,62.0,0.24,0.293,0.35,0.643,87.0,0.285,85.0,118.0,4.0,5.0,2.0,0.0,1.0,54DH/37,
Adael Amador#,21.0,COL,NL,-0.4,10.0,36.0,35.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.171,0.194,0.2,0.394,6.0,0.21,10.0,7.0,1.0,0.0,0.0,0.0,0.0,4,
Adam Duvall,35.0,ATL,NL,-1.4,104.0,330.0,303.0,29.0,55.0,10.0,0.0,11.0,30.0,0.0,0.0,21.0,99.0,0.182,0.245,0.323,0.569,57.0,0.262,59.0,98.0,6.0,5.0,0.0,1.0,0.0,79H/D,
Adam Frazier*,32.0,KCR,AL,0.3,104.0,294.0,262.0,35.0,53.0,10.0,1.0,4.0,22.0,3.0,0.0,22.0,59.0,0.202,0.282,0.294,0.576,65.0,0.269,64.0,77.0,0.0,7.0,3.0,0.0,0.0,4H9D7/53,
Addison Barger*,24.0,TOR,AL,0.4,69.0,225.0,208.0,20.0,41.0,11.0,0.0,7.0,28.0,2.0,0.0,14.0,60.0,0.197,0.25,0.351,0.601,68.0,0.272,70.0,73.0,1.0,1.0,0.0,1.0,0.0,59H7/D,
Adley Rutschman#,26.0,BAL,AL,3.4,148.0,638.0,571.0,68.0,143.0,21.0,1.0,19.0,79.0,1.0,0.0,58.0,103.0,0.25,0.318,0.391,0.709,105.0,0.313,107.0,223.0,9.0,2.0,0.0,7.0,3.0,2D/H,AS
