Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
31,Alex Aleardi,SPR,20,F,3,1,1,2,5,1.0,1,0,1,0.333,0.333,0.667,6.0,16.7%
42,Allen York,SPR,23,G,19,0,0,0,2,,0,0,0,0.0,0.0,0.0,,
11,Andrew Joudrey,SPR,28,F,73,9,13,22,26,-1.0,1,2,0,0.123,0.178,0.301,73.0,12.3%
38,Austin Madaisky,SPR,20,D,6,0,0,0,2,1.0,0,0,0,0.0,0.0,0.0,7.0,0.0%
28,Blake Parlett,SPR,23,D,9,2,2,4,8,1.0,2,0,1,0.222,0.222,0.444,10.0,20.0%
27,Boone Jenner,SPR,19,F,5,3,1,4,0,1.0,1,0,1,0.6,0.2,0.8,14.0,21.4%
34,Bryan Helmer,SPR,40,D,24,0,2,2,19,8.0,0,0,0,0.0,0.083,0.083,18.0,0.0%
5,Cam Atkinson,SPR,23,F,33,17,21,38,14,7.0,6,1,5,0.515,0.636,1.152,115.0,14.8%
37,Chris Collins,SPR,28,F,4,0,0,0,0,-3.0,0,0,0,0.0,0.0,0.0,10.0,0.0%
36,Chris Reed,SPR,25,D,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
25,Cody Bass,SPR,25,F,18,2,5,7,54,4.0,0,0,0,0.111,0.278,0.389,25.0,8.0%
16,Cody Goloubef,SPR,23,D,38,5,8,13,49,9.0,1,0,0,0.132,0.211,0.342,49.0,10.2%
43,Curtis McElhinney,SPR,29,G,49,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
22,Dalton Prout,SPR,22,D,40,1,8,9,73,4.0,0,0,0,0.025,0.2,0.225,42.0,2.4%
21,Dalton Smith,SPR,20,F,67,3,6,9,128,4.0,0,0,1,0.045,0.09,0.134,59.0,5.1%
9,David Savard,SPR,22,D,60,5,26,31,40,12.0,2,1,0,0.083,0.433,0.517,104.0,4.8%
40,Greg Amadio,SPR,31,D,8,0,0,0,53,-3.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
19,Jake Hansen,SPR,23,F,46,4,5,9,26,0.0,0,0,1,0.087,0.109,0.196,41.0,9.8%
20,John Moore,SPR,22,D,24,3,6,9,10,14.0,1,0,0,0.125,0.25,0.375,69.0,4.4%
1,Jonathan Marchessault,SPR,22,F,74,21,46,67,65,20.0,9,0,2,0.284,0.622,0.905,233.0,9.0%
12,Matt Calvert,SPR,23,F,34,10,11,21,39,11.0,4,1,1,0.294,0.324,0.618,76.0,13.2%
17,Matthew Ford,SPR,28,F,18,5,6,11,14,2.0,0,0,0,0.278,0.333,0.611,36.0,13.9%
7,Michael Chaput,SPR,20,F,73,13,19,32,57,-2.0,3,0,1,0.178,0.26,0.438,102.0,12.8%
32,Mike Banwell,SPR,25,D,19,0,2,2,30,-7.0,0,0,0,0.0,0.105,0.105,33.0,0.0%
29,Nathan Moon,SPR,22,F,14,2,2,4,8,2.0,0,0,0,0.143,0.143,0.286,17.0,11.8%
2,Nicholas Drazenovic,SPR,25,F,62,17,36,53,30,10.0,9,0,6,0.274,0.581,0.855,150.0,11.3%
4,Nick Holden,SPR,25,D,73,9,30,39,58,24.0,4,1,3,0.123,0.411,0.534,115.0,7.8%
39,Patrick Cullity,SPR,25,D,7,0,0,0,12,1.0,0,0,0,0.0,0.0,0.0,3.0,0.0%
41,Paul Dainton,SPR,26,G,10,0,0,0,2,,0,0,0,0.0,0.0,0.0,,
3,Ryan Craig,SPR,30,F,75,20,27,47,71,0.0,12,2,4,0.267,0.36,0.627,102.0,19.6%
6,Ryan Johansen,SPR,20,F,40,17,16,33,20,11.0,3,0,3,0.425,0.4,0.825,95.0,17.9%
14,Ryan Russell,SPR,25,F,62,10,6,16,16,-8.0,0,0,2,0.161,0.097,0.258,98.0,10.2%
23,Scott Howes,SPR,25,F,12,5,2,7,8,5.0,2,0,1,0.417,0.167,0.583,19.0,26.3%
8,Sean Collins,SPR,24,F,64,11,20,31,24,15.0,1,0,0,0.172,0.313,0.484,105.0,10.5%
15,Spencer Machacek,SPR,24,F,18,5,9,14,13,1.0,1,0,1,0.278,0.5,0.778,31.0,16.1%
30,Theo Ruth,SPR,23,D,43,0,4,4,25,-12.0,0,0,0,0.0,0.093,0.093,25.0,0.0%
35,Thomas Larkin,SPR,22,D,7,1,0,1,2,-3.0,0,0,1,0.143,0.0,0.143,8.0,12.5%
10,Tim Erixon,SPR,21,D,40,5,24,29,38,9.0,2,0,2,0.125,0.6,0.725,80.0,6.3%
33,Tim Spencer,SPR,26,F,20,0,2,2,17,-3.0,0,0,0,0.0,0.1,0.1,10.0,0.0%
13,Tomas Kubalik,SPR,22,F,54,14,6,20,50,10.0,3,0,0,0.259,0.111,0.37,94.0,14.9%
24,Trent Vogelhuber,SPR,24,F,27,4,3,7,14,1.0,0,1,1,0.148,0.111,0.259,33.0,12.1%
18,Wade MacLeod,SPR,25,F,20,4,7,11,14,-4.0,2,0,2,0.2,0.35,0.55,59.0,6.8%
26,Will Weber,SPR,24,D,58,2,3,5,82,8.0,0,0,0,0.034,0.052,0.086,45.0,4.4%
