Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Andrew Peters,NJ,LW,12,0,0,0,0.0,24,8:51,0,0,6,0.0,,,,,,0,0,0.0
Andy Greene,NJ,D,58,19,29,48,18.0,40,17:37,3,8,145,13.1,,,,,,5,2,40.0
Anssi Salmela,NJ,,19,0,3,3,7.0,4,18:36,0,0,11,0.0,,,,,,0,0,0.0
Ben Walter,NJ,C,1,0,0,0,0.0,0,3:59,0,0,0,0.0,,,,,,0,0,0.0
Brian Rolston,NJ,RW,78,6,31,37,9.0,14,23:31,4,11,86,7.0,,,,,,0,0,0.0
Bryce Salvador,NJ,D,62,8,9,17,-1.0,40,12:51,1,1,87,9.2,,,,,,0,0,0.0
Colin White,NJ,D,79,4,10,14,8.0,57,18:51,0,0,47,8.5,,,,,,0,0,0.0
Cory Murphy,NJ,D,9,1,2,3,-5.0,0,14:26,0,0,14,7.1,,,,,,0,0,0.0
Dainius Zubrus,NJ,C,27,10,17,27,9.0,8,21:40,2,6,111,9.0,,,,,,1,0,0.0
David Clarkson,NJ,RW,51,10,17,27,4.0,28,16:28,1,2,86,11.6,,,,,,0,0,0.0
Dean McAmmond,NJ,LW,79,2,16,18,4.0,41,22:15,0,2,74,2.7,,,,,,0,0,0.0
Ilkka Pikkarainen,NJ,RW,61,3,3,6,3.0,36,12:22,0,0,24,12.5,,,,,,0,0,0.0
Ilya Kovalchuk LW *,NJ,,54,13,14,27,-7.0,10,14:52,8,5,134,9.7,,,,,,0,0,0.0
Jamie Langenbrunner,NJ,RW,82,25,42,67,22.0,24,20:12,6,15,210,11.9,,,,,,5,1,20.0
Jay Pandolfo,NJ,LW,40,0,10,10,2.0,8,11:26,0,2,54,0.0,,,,,,0,0,0.0
Johnny Oduya D *,NJ,,31,1,3,4,-3.0,10,8:08,0,0,26,3.8,,,,,,0,0,0.0
Mark Fraser,NJ,D,52,4,5,9,-10.0,6,13:55,0,0,71,5.6,,,,,,0,0,0.0
Martin Skoula D *,NJ,,40,2,2,4,2.0,18,21:11,0,0,44,4.5,,,,,,0,0,0.0
Matt Halischuk,NJ,RW,12,2,1,3,-2.0,2,12:26,0,1,9,22.2,,,,,,0,0,0.0
Matthew Corrente,NJ,D,8,1,0,1,-2.0,0,12:36,0,0,8,12.5,,,,,,0,0,0.0
Mike Mottau,NJ,D,71,10,12,22,3.0,45,16:48,0,1,93,10.8,,,,,,0,0,0.0
Nick Palmieri,NJ,RW,3,0,1,1,0.0,4,7:22,0,1,1,0.0,,,,,,0,0,0.0
Niclas Bergfors RW *,NJ,,80,20,17,37,2.0,22,16:55,7,6,232,8.6,,,,,,0,0,0.0
Patrick Davis,NJ,RW,6,0,1,1,0.0,0,11:45,0,0,10,0.0,,,,,,0,0,0.0
Patrik Elias,NJ,C,81,19,42,61,6.0,44,19:33,6,13,228,8.3,,,,,,9,3,33.3
Paul Martin,NJ,D,81,2,10,12,8.0,46,20:04,0,0,47,4.3,,,,,,0,0,0.0
Pierre-Luc Letourneau-Leblond,NJ,RW,20,1,1,2,-4.0,2,11:18,0,0,22,4.5,,,,,,0,0,0.0
Rob Davison,NJ,D,29,0,0,0,-5.0,93,5:11,0,0,15,0.0,,,,,,0,0,0.0
Rob Niedermayer,NJ,C,46,11,13,24,3.0,85,14:26,3,3,106,10.4,,,,,,1,1,100.0
Rod Pelley,NJ,C,22,2,9,11,10.0,2,22:30,1,1,21,9.5,,,,,,0,0,0.0
Tim Sestito,NJ,C,27,0,2,2,-4.0,48,5:31,0,0,9,0.0,,,,,,0,0,0.0
Total,NJ,,2,0,0,0,0.0,2,5:47,0,0,0,0.0,,,,,,0,0,0.0
Travis Zajac,NJ,C,81,38,44,82,24.0,32,19:46,9,17,347,11.0,,,,,,11,5,45.5
Tyler Eckford,NJ,D,9,0,1,1,-2.0,2,12:16,0,0,7,0.0,,,,,,0,0,0.0
Vladimir Zharkov,NJ,RW,63,2,8,10,-4.0,40,7:51,0,1,74,2.7,,,,,,0,0,0.0
