Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Brad May,DET,L,40,0,1,1,-5,66,418.475,0,0,0,0,0,26,0.0,0,1,0.0,2009-2010
Brad Stuart,DET,D,94,6,20,26,-6,30,1381.6914,1,4,0,1,2,176,0.03409,5,21,0.66666,2009-2010
Brett Lebda,DET,D,65,1,7,8,-2,24,882.7538,0,1,0,0,0,62,0.01612,1,7,,2009-2010
Brian Rafalski,DET,D,90,11,42,53,27,28,1451.5666,6,18,0,1,1,157,0.07006,5,29,,2009-2010
Daniel Cleary,DET,R,76,17,19,36,0,33,1010.6315,2,5,0,0,2,167,0.10179,15,29,0.5147,2009-2010
Darren Helm,DET,C,87,12,13,25,-6,22,865.0574,0,0,3,0,3,181,0.06629,9,22,0.51098,2009-2010
Derek Meech,DET,D,49,2,4,6,-12,19,714.7142,1,0,0,0,2,57,0.03508,1,5,,2009-2010
Doug Janik,DET,D,13,0,2,2,-3,18,808.2307,0,0,0,0,0,5,0.0,0,2,,2009-2010
Drew Miller,DET,L,12,1,1,2,2,4,754.9166,0,0,0,0,0,13,0.07692,1,2,0.5,2009-2010
Drew Miller,DET,L,12,1,1,2,2,4,754.9166,0,0,0,0,0,13,0.07692,1,2,0.5,2009-2010
Drew Miller,DET,L,80,10,9,19,2,12,757.4375,1,3,1,0,3,103,0.09708,8,14,0.32558,2009-2010
Henrik Zetterberg,DET,C,86,30,55,85,23,32,1206.9883,5,22,0,1,8,354,0.08474,25,57,0.48914,2009-2010
Jason Williams,DET,C,47,6,9,15,-8,8,791.4255,3,3,0,0,1,99,0.0606,3,9,0.50819,2009-2010
Johan Franzen,DET,R,39,16,23,39,9,38,1101.3333,7,10,0,0,2,139,0.1151,9,22,0.47368,2009-2010
Jonathan Ericsson,DET,D,74,4,11,15,-14,52,978.7972,0,0,1,0,1,66,0.0606,3,14,,2009-2010
Justin Abdelkader,DET,L,61,4,4,8,-10,71,602.1147,0,0,0,0,0,91,0.04395,4,8,0.47532,2009-2010
Kirk Maltby,DET,L,52,4,2,6,1,32,606.423,0,0,1,0,0,43,0.09302,3,5,0.53846,2009-2010
Kris Draper,DET,C,93,7,15,22,-2,44,660.3655,1,0,0,0,0,102,0.06862,6,20,0.52071,2009-2010
Kris Newbury,DET,C,4,1,0,1,1,4,521.0,0,0,0,0,0,3,0.33333,1,1,0.38888,2009-2010
Nicklas Lidstrom,DET,D,94,13,46,59,29,26,1532.8297,8,17,0,0,1,233,0.05579,5,31,,2009-2010
Niklas Kronwall,DET,D,60,7,20,27,7,44,1330.95,3,8,0,0,0,83,0.08433,4,12,,2009-2010
Patrick Eaves,DET,R,73,12,10,22,-3,28,796.589,0,0,1,0,1,134,0.08955,11,21,0.26666,2009-2010
Pavel Datsyuk,DET,C,92,33,50,83,20,26,1208.8586,10,17,0,0,4,242,0.13636,23,56,0.5476,2009-2010
Todd Bertuzzi,DET,R,94,20,35,55,-3,92,1009.1595,5,9,0,2,4,235,0.0851,15,41,0.41379,2009-2010
Tomas Holmstrom,DET,L,80,29,23,52,8,72,927.7125,14,9,0,0,6,157,0.18471,15,29,0.0,2009-2010
Valtteri Filppula,DET,C,67,15,29,44,-3,30,1097.6119,3,9,1,0,1,147,0.10204,11,30,0.514,2009-2010
Ville Leino,DET,L,55,6,5,11,-8,10,785.0,1,1,0,0,2,77,0.07792,5,9,0.42857,2009-2010
