Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Aaron Ward,CAR,D,77,1,12,13,-15,62,1038.2597,0,0,0,0,0,41,0.02439,1,11,,2009-2010
Alexandre Picard,CAR,D,54,4,11,15,0,26,1103.037,1,4,0,0,1,71,0.05633,3,10,,2009-2010
Andrew Alberts,CAR,D,76,3,9,12,6,87,922.9868,0,0,0,0,0,50,0.06,3,12,0.0,2009-2010
Brandon Sutter,CAR,C,72,21,19,40,-1,2,992.6527,5,5,0,0,3,168,0.125,16,30,0.49047,2009-2010
Brett Carson,CAR,D,54,2,10,12,5,12,1042.2037,0,2,0,0,0,42,0.04761,2,10,,2009-2010
Brian Pothier,CAR,D,61,5,10,15,4,21,1141.2131,1,3,0,1,2,81,0.06172,4,11,,2009-2010
Bryan Rodney,CAR,D,22,1,10,11,-4,8,1003.909,0,5,0,0,0,24,0.04166,1,6,,2009-2010
Bryan Rodney,CAR,D,22,1,10,11,-4,8,1003.909,0,5,0,0,0,24,0.04166,1,6,,2009-2010
Casey Borer,CAR,D,2,0,0,0,-1,0,645.5,0,0,0,0,0,0,,0,0,,2009-2010
Chad LaRose,CAR,R,56,11,17,28,-2,24,942.1964,0,0,1,0,0,138,0.07971,10,27,0.16666,2009-2010
Drayson Bowman,CAR,L,9,2,0,2,-1,4,721.4444,1,0,0,0,0,17,0.11764,1,1,,2009-2010
Eric Staal,CAR,C,70,29,41,70,4,68,1242.6,13,10,0,0,5,277,0.10469,16,47,0.41824,2009-2010
Erik Cole,CAR,L,40,11,5,16,-9,29,983.4,2,0,0,0,1,81,0.1358,9,14,0.26666,2009-2010
Jamie McBain,CAR,D,14,3,7,10,6,0,1546.7857,1,3,0,1,1,29,0.10344,2,6,,2009-2010
Jay Harrison,CAR,D,38,1,5,6,-8,50,883.0526,0,0,0,0,0,30,0.03333,1,6,,2009-2010
Jerome Samson,CAR,R,7,0,2,2,-1,10,506.8571,0,0,0,0,0,17,0.0,0,2,0.0,2009-2010
Jiri Tlusty,CAR,L,20,1,5,6,0,6,753.45,0,0,0,0,0,17,0.05882,1,6,1.0,2009-2010
Joe Corvo,CAR,D,52,6,12,18,-10,12,1398.0576,5,4,0,0,0,99,0.0606,1,9,,2009-2010
Joni Pitkanen,CAR,D,71,6,40,46,-11,72,1642.5211,1,18,0,0,1,161,0.03726,5,27,,2009-2010
Jussi Jokinen,CAR,L,81,30,35,65,3,36,1008.9012,10,14,0,0,6,160,0.1875,20,41,0.5132,2009-2010
Matt Cullen,CAR,C,81,16,32,48,-7,34,1125.358,2,10,2,0,2,195,0.08205,12,33,0.51025,2009-2010
Niclas Wallin,CAR,D,70,0,7,7,-5,49,1039.5428,0,1,0,0,0,72,0.0,0,6,0.0,2009-2010
Patrick Dwyer,CAR,R,58,7,5,12,-3,6,750.4137,0,0,0,0,2,80,0.0875,7,11,0.34821,2009-2010
Ray Whitney,CAR,L,80,21,37,58,-6,26,1148.8875,7,12,0,2,5,171,0.1228,14,39,0.33333,2009-2010
Rod Brind'Amour,CAR,C,80,9,10,19,-29,36,762.875,2,3,0,0,2,95,0.09473,7,14,0.58775,2009-2010
Scott Walker,CAR,R,42,5,3,8,-3,32,581.9761,1,0,0,0,1,63,0.07936,4,7,0.0,2009-2010
Sergei Samsonov,CAR,L,72,14,15,29,-15,32,802.875,2,5,0,1,2,104,0.13461,12,22,0.0,2009-2010
Stephane Yelle,CAR,C,70,4,4,8,-6,32,567.8142,0,0,1,0,0,39,0.10256,3,7,0.47631,2009-2010
Steven Goertzen,CAR,R,6,0,0,0,-2,5,464.1666,0,0,0,0,0,1,0.0,0,0,,2009-2010
Tim Conboy,CAR,D,12,0,0,0,-5,24,258.4166,0,0,0,0,0,5,0.0,0,0,,2009-2010
Tim Gleason,CAR,D,61,5,14,19,0,78,1272.1639,1,5,1,0,0,76,0.06578,3,11,,2009-2010
Tom Kostopoulos,CAR,R,82,8,13,21,4,106,751.4878,0,0,2,0,0,103,0.07766,6,18,0.47619,2009-2010
Tuomo Ruutu,CAR,L,54,14,21,35,-4,50,983.2222,5,7,0,0,1,122,0.11475,9,23,0.40425,2009-2010
Zach Boychuk,CAR,L,31,3,6,9,1,2,645.1935,0,1,0,0,0,37,0.08108,3,8,0.55555,2009-2010
