Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Andreas Nodl,PHI,R,20,0,1,1,-3,0,521.5,0,0,0,0,0,4,0.0,0,1,0.0,2009-2010
Arron Asham,PHI,R,95,14,17,31,2,136,621.3157,0,0,0,0,2,123,0.11382,14,31,0.27272,2009-2010
Blair Betts,PHI,C,86,9,11,20,3,18,735.9418,1,0,1,0,2,79,0.11392,7,18,0.51311,2009-2010
Braydon Coburn,PHI,D,104,6,17,23,-8,76,1321.5192,2,4,0,0,1,151,0.03973,4,17,,2009-2010
Chris Pronger,PHI,D,105,14,59,73,27,115,1596.6571,8,26,0,0,2,216,0.06481,6,38,,2009-2010
Claude Giroux,PHI,R,105,26,42,68,-2,27,1024.819,11,17,0,1,4,192,0.13541,15,39,0.47711,2009-2010
Daniel Brière,PHI,C,98,38,45,83,7,89,1037.8265,12,15,0,1,5,256,0.14843,26,56,0.46075,2009-2010
Daniel Carcillo,PHI,L,93,14,14,28,6,241,667.086,1,1,0,1,2,126,0.11111,13,26,0.33333,2009-2010
Danny Syvret,PHI,D,21,2,2,4,1,12,748.7142,0,0,0,0,0,14,0.14285,2,4,,2009-2010
Darroll Powe,PHI,C,86,9,7,16,-2,60,732.6627,0,0,0,0,0,131,0.0687,9,16,0.46153,2009-2010
David Laliberte,PHI,R,12,2,1,3,1,8,455.8333,0,0,0,0,1,8,0.25,2,3,1.0,2009-2010
Ian Laperriere,PHI,R,95,3,18,21,-4,168,725.8631,0,0,0,0,0,56,0.05357,3,20,0.43661,2009-2010
James van Riemsdyk,PHI,L,99,18,23,41,-5,34,764.1111,4,3,0,0,6,214,0.08411,14,34,0.0,2009-2010
Jared Ross,PHI,C,6,0,0,0,-1,0,397.8333,0,0,0,0,0,6,0.0,0,0,0.57142,2009-2010
Jared Ross,PHI,C,6,0,0,0,-1,0,397.8333,0,0,0,0,0,6,0.0,0,0,0.57142,2009-2010
Jeff Carter,PHI,C,86,38,30,68,-3,40,1146.8023,13,12,2,0,7,370,0.1027,23,41,0.52288,2009-2010
Jon Kalinski,PHI,L,10,0,2,2,-2,0,417.4,0,0,0,0,0,9,0.0,0,2,0.36666,2009-2010
Kimmo Timonen,PHI,D,105,7,43,50,4,70,1422.1619,1,23,2,0,1,166,0.04216,4,23,,2009-2010
Lukas Krajicek,PHI,D,22,0,3,3,0,8,600.7727,0,0,0,0,0,11,0.0,0,3,,2009-2010
Lukas Krajicek,PHI,D,50,1,2,3,-14,35,1033.52,0,0,0,0,0,42,0.0238,1,3,,2009-2010
Matt Carle,PHI,D,103,7,41,48,25,24,1436.8446,2,13,0,0,1,170,0.04117,5,33,,2009-2010
Mika Pyorala,PHI,C,36,2,2,4,-3,10,815.6944,0,0,0,0,0,41,0.04878,2,4,0.45893,2009-2010
Mike Richards,PHI,C,105,38,47,85,-3,97,1242.0666,15,28,2,0,4,296,0.12837,21,39,0.49863,2009-2010
Ole-Kristian Tollefsen,PHI,D,18,0,2,2,1,23,591.5555,0,0,0,0,0,12,0.0,0,2,,2009-2010
Oskars Bartulis,PHI,D,60,1,8,9,-13,32,788.2166,0,1,0,0,0,27,0.03703,1,8,,2009-2010
Riley Cote,PHI,L,15,0,0,0,0,24,181.6666,0,0,0,0,0,7,0.0,0,0,,2009-2010
Ryan Parent,PHI,D,65,2,2,4,-16,22,771.5846,0,0,0,0,0,30,0.06666,2,4,0.0,2009-2010
Scott Hartnell,PHI,L,104,22,39,61,-2,180,949.9615,11,10,0,0,4,201,0.10945,11,40,0.2,2009-2010
Simon Gagne,PHI,L,77,26,26,52,-3,47,1101.961,10,15,0,2,6,235,0.11063,16,27,0.5,2009-2010
Ville Leino,PHI,L,55,6,5,11,-8,10,785.0,1,1,0,0,2,77,0.07792,5,9,0.42857,2009-2010
Ville Leino,PHI,L,19,7,14,21,10,6,975.9473,0,5,0,0,2,36,0.19444,7,16,0.37142,2009-2010
