Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Adam Burish,CHI,R,28,1,3,4,1,16,423.6785,0,0,0,0,0,24,0.04166,1,4,0.4074,2009-2010
Andrew Ebbett,CHI,C,61,9,6,15,-8,8,761.9672,2,3,0,1,2,72,0.125,7,10,0.49547,2009-2010
Andrew Ladd,CHI,L,101,20,24,44,6,79,811.5049,0,1,0,0,1,171,0.11695,20,43,0.4,2009-2010
Ben Eager,CHI,L,78,8,11,19,11,140,467.9358,0,0,0,0,3,81,0.09876,8,19,0.0,2009-2010
Brent Seabrook,CHI,D,100,8,33,41,28,73,1405.85,1,6,0,2,2,168,0.04761,7,30,,2009-2010
Brent Sopel,CHI,D,95,2,12,14,10,42,942.1894,0,0,0,0,0,64,0.03125,2,14,,2009-2010
Brian Campbell,CHI,D,87,8,35,43,29,20,1345.2758,3,8,0,0,2,154,0.05194,5,31,,2009-2010
Bryan Bickell,CHI,L,20,3,2,5,7,7,619.3,0,0,0,0,1,23,0.13043,3,5,0.0,2009-2010
Cam Barker,CHI,D,70,5,16,21,5,68,931.2714,4,6,0,0,1,105,0.04761,1,11,,2009-2010
Colin Fraser,CHI,C,73,7,12,19,6,44,573.0136,0,0,0,0,0,93,0.07526,7,19,0.48373,2009-2010
Dave Bolland,CHI,C,61,14,18,32,11,58,1069.8032,3,3,2,0,1,87,0.16091,9,24,0.45671,2009-2010
Duncan Keith,CHI,D,104,16,70,86,23,61,1615.7307,3,18,1,0,1,274,0.05839,12,60,,2009-2010
Dustin Byfuglien,CHI,D,104,28,22,50,-11,114,983.25,11,5,0,2,8,256,0.10937,17,34,0.4,2009-2010
Jake Dowell,CHI,C,3,1,1,2,1,5,416.3333,0,0,0,0,0,4,0.25,1,2,0.5,2009-2010
John Madden,CHI,C,101,11,14,25,-4,14,874.5643,0,0,0,0,0,151,0.07284,11,24,0.52692,2009-2010
Jonathan Toews,CHI,C,98,32,65,97,21,51,1213.2755,14,23,1,0,6,260,0.12307,17,55,0.5805,2009-2010
Jordan Hendry,CHI,D,58,2,6,8,1,12,653.5344,0,0,0,0,1,50,0.04,2,8,,2009-2010
Kim Johnsson,CHI,D,60,7,10,17,10,30,1367.2333,3,1,0,0,0,94,0.07446,4,13,,2009-2010
Kris Versteeg,CHI,R,101,26,32,58,12,49,963.0,4,9,3,1,6,239,0.10878,19,41,0.4186,2009-2010
Marian Hossa,CHI,R,79,27,39,66,31,43,1118.443,2,6,5,1,3,272,0.09926,20,52,0.25,2009-2010
Nick Boynton,CHI,D,3,0,0,0,2,2,502.6666,0,0,0,0,0,2,0.0,0,0,,2009-2010
Nick Boynton,CHI,D,49,1,7,8,5,71,998.2653,1,1,0,0,0,50,0.02,0,6,,2009-2010
Niklas Hjalmarsson,CHI,D,99,3,22,25,18,26,1197.6868,0,0,0,0,1,79,0.03797,3,24,,2009-2010
Patrick Kane,CHI,R,104,40,76,116,14,26,1148.1346,10,30,1,1,7,325,0.12307,29,74,0.37931,2009-2010
Patrick Sharp,CHI,L,104,36,52,88,34,44,1083.8942,7,15,3,1,5,342,0.10526,26,62,0.5106,2009-2010
Radek Smolenak,CHI,L,1,0,0,0,0,5,281.0,0,0,0,0,0,1,0.0,0,0,,2009-2010
Tomas Kopecky,CHI,R,91,14,13,27,2,36,614.5054,2,1,0,0,3,123,0.11382,12,24,0.46308,2009-2010
Troy Brouwer,CHI,R,97,26,22,48,8,74,919.4329,7,7,1,1,7,137,0.18978,18,33,0.625,2009-2010
