Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Aaron Ward,ANA,D,77,1,12,13,-15,62,1038.2597,0,0,0,0,0,41,0.02439,1,11,,2009-2010
Andrew Ebbett,ANA,C,61,9,6,15,-8,8,761.9672,2,3,0,1,2,72,0.125,7,10,0.49547,2009-2010
Bobby Ryan,ANA,R,81,35,29,64,9,81,1109.4567,11,10,0,0,3,258,0.13565,24,43,0.44086,2009-2010
Brendan Mikkelson,ANA,D,28,0,2,2,-5,14,899.6428,0,0,0,0,0,21,0.0,0,2,,2009-2010
Brett Festerling,ANA,D,42,0,3,3,1,15,750.0,0,0,0,0,0,25,0.0,0,3,,2009-2010
Corey Perry,ANA,R,82,27,49,76,0,111,1263.6219,6,17,1,0,2,270,0.1,20,51,0.21428,2009-2010
Dan Sexton,ANA,R,41,9,10,19,-3,16,809.6341,2,1,0,0,0,93,0.09677,7,16,0.0,2009-2010
Erik Christensen,ANA,C,58,8,18,26,11,26,890.7068,1,3,0,0,1,86,0.09302,7,22,0.48813,2009-2010
Evgeny Artyukhin,ANA,R,54,9,7,16,-4,72,536.0,0,0,0,0,0,42,0.21428,9,16,0.5,2009-2010
George Parros,ANA,R,57,4,0,4,4,136,360.0701,0,0,0,0,0,25,0.16,4,4,0.14285,2009-2010
James Wisniewski,ANA,D,69,3,27,30,-5,56,1460.8115,2,7,0,0,0,146,0.02054,1,18,,2009-2010
Jason Blake,ANA,L,82,16,25,41,-10,36,954.0731,6,4,0,0,2,239,0.06694,10,31,0.38271,2009-2010
Joffrey Lupul,ANA,L,23,10,4,14,3,18,957.5217,0,1,0,0,0,66,0.15151,10,12,0.2,2009-2010
Kyle Chipchura,ANA,C,74,6,6,12,-12,72,689.4864,0,0,1,0,1,54,0.11111,5,10,0.48711,2009-2010
Lubomir Visnovsky,ANA,D,73,15,30,45,-10,20,1314.1917,5,18,0,0,2,131,0.1145,10,22,,2009-2010
Luca Sbisa,ANA,D,8,0,0,0,-1,6,757.75,0,0,0,0,0,3,0.0,0,0,,2009-2010
MacGregor Sharp,ANA,C,8,0,0,0,0,0,249.875,0,0,0,0,0,6,0.0,0,0,0.53571,2009-2010
Matt Beleskey,ANA,L,60,11,7,18,-10,35,839.4,0,0,0,0,3,123,0.08943,11,18,0.4,2009-2010
Mike Brown,ANA,R,75,6,1,7,1,106,501.16,0,0,1,0,2,82,0.07317,5,6,0.0,2009-2010
Nathan Oystrick,ANA,D,3,0,0,0,-1,2,634.6666,0,0,0,0,0,1,0.0,0,0,,2009-2010
Nick Bonino,ANA,C,9,1,1,2,0,6,853.3333,1,0,0,0,0,14,0.07142,0,1,0.43589,2009-2010
Nick Boynton,ANA,D,49,1,7,8,5,71,998.2653,1,1,0,0,0,50,0.02,0,6,,2009-2010
Petteri Nokelainen,ANA,C,67,5,8,13,-9,27,737.2686,0,2,0,0,0,88,0.05681,5,10,0.45045,2009-2010
Ryan Carter,ANA,L,38,4,5,9,0,31,591.2105,0,0,0,0,1,38,0.10526,4,8,0.52488,2009-2010
Ryan Getzlaf,ANA,C,66,19,50,69,4,79,1300.303,8,14,0,0,5,149,0.12751,11,47,0.47419,2009-2010
Ryan Whitney,ANA,D,81,7,32,39,1,70,1485.1481,3,14,0,1,1,151,0.04635,4,22,0.0,2009-2010
Saku Koivu,ANA,C,71,19,33,52,14,36,1114.6901,5,11,1,2,6,124,0.15322,13,33,0.51441,2009-2010
Scott Niedermayer,ANA,D,80,10,38,48,-9,38,1590.225,5,22,0,1,2,168,0.05952,5,20,0.0,2009-2010
Sheldon Brookbank,ANA,D,66,0,9,9,10,114,897.6363,0,0,0,0,0,60,0.0,0,9,,2009-2010
Steve Eminger,ANA,D,63,4,12,16,1,30,1168.746,0,2,0,0,1,45,0.08888,4,14,,2009-2010
Teemu Selanne,ANA,R,54,27,21,48,3,16,1039.2222,14,13,0,0,5,173,0.15606,13,21,0.47328,2009-2010
Todd Marchant,ANA,C,78,9,13,22,-16,32,948.8333,0,0,3,0,1,83,0.10843,6,19,0.49912,2009-2010
Troy Bodie,ANA,R,44,5,2,7,-8,80,674.5454,0,0,1,0,1,58,0.0862,4,6,0.0,2009-2010
