Name,Team,P,G,A
Ben Olsen,D.C. United,26,7,11
Bobby Boswell,D.C. United,24,0,0
Brian Carroll,D.C. United,29,0,3
Bryan Namoff,D.C. United,26,0,0
Christian Gomez,D.C. United,29,11,10
Clyde Simms,D.C. United,39,1,2
Devon McTavish,D.C. United,25,0,0
Domenic Mediate,D.C. United,12,0,0
Fred Da Silva,D.C. United,28,7,12
Greg Vanney,D.C. United,25,0,0
Guy Kpene,D.C. United,1,0,0
Guy-Roland Kpene,D.C. United,29,0,2
Jaime Moreno,D.C. United,24,7,26
Jay Nolly,D.C. United,1,0,0
Joshua Gros,D.C. United,21,1,3
Joshua Gros,D.C. United,21,1,0
Joshua Gros,D.C. United,1,0,3
Joshua Gros,D.C. United,1,0,0
Justin Moose,D.C. United,9,0,0
Kasali Yinka Casal,D.C. United,5,0,1
Luciano Emilio,D.C. United,31,20,0
Marc Burch,D.C. United,23,1,2
Nicholas Addlery,D.C. United,20,1,3
Rodion Dyachenko,D.C. United,19,1,2
Stephen Deroux,D.C. United,8,0,0
Troy Perkins,D.C. United,31,0,0
