Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
16,Aarne Talvitie,UTC,23,F,58,3,11,14,6,4.0,0,0,1,0.052,0.19,0.241,59.0,5.1%
31,Akira Schmid,UTC,22,G,23,0,1,1,0,,0,0,0,0.0,0.043,0.043,,
17,Alexander Holtz,UTC,20,F,14,6,5,11,4,-5.0,0,0,2,0.429,0.357,0.786,44.0,13.6%
9,Andreas Johnson,UTC,28,F,36,9,21,30,42,11.0,3,0,2,0.25,0.583,0.833,66.0,13.6%
8,Brian Halonen,UTC,23,F,57,17,13,30,46,2.0,5,0,1,0.298,0.228,0.526,95.0,17.9%
10,Brian Pinho,UTC,27,F,53,10,18,28,14,-7.0,4,1,0,0.189,0.34,0.528,102.0,9.8%
25,Dylan Blujus,UTC,28,D,19,1,4,5,14,6.0,0,0,0,0.053,0.211,0.263,18.0,5.6%
1,Graeme Clarke,UTC,21,F,68,25,33,58,18,5.0,3,0,5,0.368,0.485,0.853,211.0,11.9%
38,Isaac Poulter,UTC,21,G,13,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
33,Ivan Chukarov,UTC,27,D,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
27,Jarrod Gourley,UTC,23,D,8,1,1,2,14,3.0,0,0,0,0.125,0.125,0.25,9.0,11.1%
18,Jeremy Groleau,UTC,23,D,43,2,8,10,14,14.0,0,0,1,0.047,0.186,0.233,62.0,3.2%
4,Joe Gambardella,UTC,29,F,59,10,25,35,4,1.0,1,0,0,0.169,0.424,0.593,74.0,13.5%
12,Jonathan Dugan,UTC,24,F,51,11,16,27,37,3.0,0,0,2,0.216,0.314,0.529,79.0,13.9%
29,Josh Filmon,UTC,18,F,4,1,0,1,2,-2.0,0,0,0,0.25,0.0,0.25,6.0,16.7%
30,Kevin Bahl,UTC,22,D,3,0,1,1,2,2.0,0,0,0,0.0,0.333,0.333,3.0,0.0%
34,Mackenzie Blackwood,UTC,26,G,2,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
21,Mason Geertsen,UTC,27,D,61,4,4,8,136,-8.0,0,0,1,0.066,0.066,0.131,68.0,5.9%
26,Michael Vukojevic,UTC,21,D,37,2,1,3,17,-6.0,0,0,0,0.054,0.027,0.081,35.0,5.7%
32,Mike Robinson,UTC,25,G,1,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
20,Nick Hutchinson,UTC,27,F,31,4,5,9,23,2.0,0,0,1,0.129,0.161,0.29,32.0,12.5%
37,Nick Rivera,UTC,26,F,7,0,0,0,4,-2.0,0,0,0,0.0,0.0,0.0,6.0,0.0%
39,Nico Daws,UTC,22,G,33,0,0,0,6,,0,0,0,0.0,0.0,0.0,,
24,Nikita Okhotyuk,UTC,22,D,20,2,4,6,33,0.0,0,0,0,0.1,0.2,0.3,24.0,8.3%
3,Nolan Foote,UTC,22,F,55,20,17,37,27,2.0,4,0,5,0.364,0.309,0.673,127.0,15.8%
7,Nolan Stevens,UTC,26,F,48,15,18,33,17,9.0,4,1,2,0.313,0.375,0.688,86.0,17.4%
28,Patrick Grasso,UTC,26,F,3,0,2,2,2,1.0,0,0,0,0.0,0.667,0.667,6.0,0.0%
2,Reilly Walsh,UTC,23,D,71,9,32,41,40,-6.0,5,0,1,0.127,0.451,0.577,137.0,6.6%
11,Robbie Russo,UTC,29,D,72,6,22,28,20,-15.0,2,0,0,0.083,0.306,0.389,137.0,4.4%
5,Ryan Schmelzer,UTC,29,F,68,6,29,35,35,-2.0,0,2,1,0.088,0.426,0.515,109.0,5.5%
15,Samuel Laberge,UTC,25,F,43,8,8,16,49,5.0,0,1,2,0.186,0.186,0.372,51.0,15.7%
36,Sebastian Vidmar,UTC,28,F,3,0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,2.0,0.0%
6,Simon Nemec,UTC,18,D,65,12,22,34,20,13.0,1,1,2,0.185,0.338,0.523,138.0,8.7%
35,T.J. Friedmann,UTC,24,F,2,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
23,Timur Ibragimov,UTC,22,F,15,3,3,6,0,5.0,0,0,0,0.2,0.2,0.4,12.0,25.0%
13,Tyce Thompson,UTC,23,F,56,7,19,26,32,-10.0,2,0,2,0.125,0.339,0.464,109.0,6.4%
14,Tyler Wotherspoon,UTC,29,D,65,4,17,21,22,9.0,0,0,1,0.062,0.262,0.323,97.0,4.1%
22,Xavier Parent,UTC,21,F,14,3,3,6,6,-2.0,1,0,0,0.214,0.214,0.429,14.0,21.4%
19,Zach Senyshyn,UTC,25,F,37,6,3,9,20,0.0,2,0,0,0.162,0.081,0.243,49.0,12.2%
