Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
32,Adam Scheel,TEX,23,G,2,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
14,Alex Petrovic,TEX,30,D,71,9,18,27,62,34.0,0,1,2,0.127,0.254,0.38,96.0,9.4%
36,Anton Khudobin,TEX,36,G,24,0,0,0,4,,0,0,0,0.0,0.0,0.0,,
19,Antonio Stranges,TEX,20,F,19,4,8,12,0,5.0,1,0,1,0.211,0.421,0.632,27.0,14.8%
30,Artyom Grushnikov,TEX,19,D,1,0,0,0,0,-2.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
26,Ben Berard,TEX,23,F,2,0,1,1,0,0.0,0,0,0,0.0,0.5,0.5,2.0,0.0%
11,Benjamin Gleason,TEX,24,D,68,9,24,33,40,2.0,2,0,2,0.132,0.353,0.485,116.0,7.8%
2,Curtis McKenzie,TEX,31,F,70,22,32,54,83,22.0,5,0,1,0.314,0.457,0.771,169.0,13.0%
31,Dawson Barteaux,TEX,22,D,2,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
34,Dylan Wells,TEX,24,G,3,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
17,Fredrik Karlstr�m,TEX,24,F,47,10,16,26,16,4.0,2,1,1,0.213,0.34,0.553,93.0,10.8%
18,Fredrik Olofsson,TEX,26,F,37,5,9,14,20,11.0,0,0,0,0.135,0.243,0.378,42.0,11.9%
16,Jacob Peterson,TEX,23,F,44,13,13,26,22,0.0,4,1,3,0.295,0.295,0.591,80.0,16.3%
24,Jerad Rosburg,TEX,26,D,12,0,3,3,13,-1.0,0,0,0,0.0,0.25,0.25,14.0,0.0%
25,Joseph Cecconi,TEX,25,D,12,0,2,2,10,-1.0,0,0,0,0.0,0.167,0.167,18.0,0.0%
27,Justin Ducharme,TEX,22,F,3,0,1,1,4,0.0,0,0,0,0.0,0.333,0.333,3.0,0.0%
33,Keaton Mastrodonato,TEX,22,F,2,0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,2.0,0.0%
4,Marian Studenic,TEX,24,F,67,21,27,48,35,17.0,6,1,3,0.313,0.403,0.716,144.0,14.6%
6,Matej Bl�mel,TEX,22,F,58,19,25,44,6,4.0,7,0,2,0.328,0.431,0.759,159.0,12.0%
37,Matthew Murray,TEX,24,G,34,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
5,Mavrik Bourque,TEX,20,F,70,20,27,47,18,0.0,4,0,1,0.286,0.386,0.671,149.0,13.4%
22,Michael Karow,TEX,24,D,36,1,8,9,30,8.0,0,0,0,0.028,0.222,0.25,50.0,2.0%
20,Nicholas Caamano,TEX,24,F,29,2,9,11,10,7.0,0,1,0,0.069,0.31,0.379,36.0,5.6%
15,Oscar B�ck,TEX,22,F,66,5,22,27,6,20.0,0,0,1,0.076,0.333,0.409,69.0,7.3%
23,Oskari Laaksonen,TEX,23,D,29,2,6,8,12,-1.0,0,0,0,0.069,0.207,0.276,25.0,8.0%
29,Owen Headrick,TEX,25,D,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,2.0,0.0%
8,Rhett Gardner,TEX,26,F,71,10,30,40,75,26.0,0,2,1,0.141,0.423,0.563,107.0,9.4%
1,Riley Barber,TEX,28,F,69,32,32,64,43,-3.0,9,0,8,0.464,0.464,0.928,242.0,13.2%
12,Riley Damiani,TEX,22,F,59,13,18,31,28,-15.0,4,1,3,0.22,0.305,0.525,87.0,14.9%
9,Riley Tufte,TEX,24,F,63,19,16,35,90,23.0,0,3,2,0.302,0.254,0.556,123.0,15.5%
13,Ryan Shea,TEX,25,D,70,7,21,28,36,37.0,0,0,1,0.1,0.3,0.4,103.0,6.8%
35,R�mi Poirier,TEX,21,G,16,0,0,0,15,,0,0,0,0.0,0.0,0.0,,
21,Scott Reedy,TEX,23,F,18,6,4,10,9,9.0,1,0,1,0.333,0.222,0.556,32.0,18.8%
28,Scott Wedgewood,TEX,30,G,1,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
3,Tanner Kero,TEX,30,F,69,17,33,50,40,-7.0,1,0,1,0.246,0.478,0.725,109.0,15.6%
10,Thomas Harley,TEX,21,D,66,10,24,34,24,19.0,0,2,3,0.152,0.364,0.515,121.0,8.3%
7,Will Butcher,TEX,27,D,65,6,37,43,16,11.0,2,0,0,0.092,0.569,0.662,109.0,5.5%
