Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
29,Adam Erne,GR,27,F,9,0,5,5,4,-1.0,0,0,0,0.0,0.556,0.556,12.0,0.0%
13,Albert Johansson,GR,21,D,53,5,10,15,38,-7.0,0,0,0,0.094,0.189,0.283,56.0,8.9%
11,Alex Chiasson,GR,32,F,29,9,11,20,14,6.0,2,0,2,0.31,0.379,0.69,66.0,13.6%
35,Alexander Nedeljkovic,GR,26,G,26,0,2,2,4,,0,0,0,0.0,0.077,0.077,,
38,Amadeus Lombardi,GR,19,F,2,0,1,1,0,0.0,0,0,0,0.0,0.5,0.5,6.0,0.0%
3,Austin Czarnik,GR,30,F,43,14,23,37,8,-4.0,4,3,5,0.326,0.535,0.86,86.0,16.3%
24,Brian Lashoff,GR,32,D,49,1,6,7,30,-6.0,0,0,0,0.02,0.122,0.143,27.0,3.7%
25,Carter Mazur,GR,20,F,6,3,3,6,0,-1.0,1,0,0,0.5,0.5,1.0,16.0,18.8%
39,Charlie Curti,GR,27,D,3,0,1,1,0,-2.0,0,0,0,0.0,0.333,0.333,0.0,0.00%
15,Chase Pearson,GR,25,F,47,4,10,14,35,-8.0,1,1,0,0.085,0.213,0.298,71.0,5.6%
12,Cross Hanas,GR,20,F,30,9,8,17,22,-12.0,0,1,2,0.3,0.267,0.567,58.0,15.5%
33,C�dric Lacroix,GR,28,F,15,0,2,2,33,-2.0,0,0,0,0.0,0.133,0.133,11.0,0.0%
4,Danny O'Regan,GR,28,F,39,14,17,31,8,-10.0,9,0,1,0.359,0.436,0.795,88.0,15.9%
6,Dominik Shine,GR,29,F,69,14,11,25,53,-13.0,2,0,2,0.203,0.159,0.362,107.0,13.1%
22,Donovan Sebrango,GR,20,D,39,4,3,7,19,-11.0,0,0,0,0.103,0.077,0.179,28.0,14.3%
30,Drew Worrad,GR,25,F,47,2,2,4,10,-10.0,0,0,0,0.043,0.043,0.085,34.0,5.9%
40,Dylan St. Cyr,GR,23,G,1,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
20,Eemil Viro,GR,20,D,48,1,7,8,14,-7.0,0,0,0,0.021,0.146,0.167,37.0,2.7%
19,Elmer S�derblom,GR,21,F,20,5,3,8,10,-3.0,1,0,1,0.25,0.15,0.4,39.0,12.8%
36,Filip Zadina,GR,23,F,2,1,0,1,0,1.0,0,0,0,0.5,0.0,0.5,6.0,16.7%
26,Givani Smith,GR,24,F,19,2,3,5,45,-21.0,1,0,0,0.105,0.158,0.263,39.0,5.1%
46,Gordon Green,GR,25,F,5,0,0,0,0,-2.0,0,0,0,0.0,0.0,0.0,5.0,0.0%
16,Jakub Vrana,GR,26,F,17,6,5,11,4,-2.0,2,0,1,0.353,0.294,0.647,49.0,12.2%
10,Jared McIsaac,GR,22,D,61,3,19,22,30,-14.0,0,0,2,0.049,0.311,0.361,79.0,3.8%
17,Jasper Weatherby,GR,24,F,31,3,8,11,12,-1.0,0,0,0,0.097,0.258,0.355,53.0,5.7%
2,Joel L'Esperance,GR,27,F,72,25,24,49,44,-17.0,14,0,1,0.347,0.333,0.681,247.0,10.1%
47,John Lethemon,GR,26,G,9,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
21,Jonatan Berggren,GR,22,F,7,4,3,7,2,-6.0,2,0,1,0.571,0.429,1.0,16.0,25.0%
48,Juho Olkinuora,GR,32,G,15,0,0,0,2,,0,0,0,0.0,0.0,0.0,,
43,J�r�mie Biakabutuka,GR,20,D,3,0,0,0,2,0.0,0,0,0,0.0,0.0,0.0,6.0,0.0%
27,Kirill Tyutyaev,GR,22,F,30,2,3,5,4,-3.0,0,0,1,0.067,0.1,0.167,21.0,9.5%
18,Kyle Criscuolo,GR,30,F,28,5,5,10,17,-13.0,0,0,1,0.179,0.179,0.357,58.0,8.6%
37,Lukas Craggs,GR,26,F,1,0,1,1,2,1.0,0,0,0,0.0,1.0,1.0,1.0,0.0%
44,Magnus Hellberg,GR,31,G,4,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
8,Matt Luff,GR,25,F,28,8,17,25,6,-5.0,4,0,1,0.286,0.607,0.893,83.0,9.6%
7,Pontus Andreasson,GR,24,F,63,12,13,25,30,-20.0,4,0,0,0.19,0.206,0.397,86.0,14.0%
32,Riley Sawchuk,GR,23,F,23,3,0,3,4,-8.0,0,0,0,0.13,0.0,0.13,22.0,13.6%
45,Ryan Bednard,GR,25,G,5,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
42,Sebastian Cossa,GR,20,G,3,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
28,Seth Barton,GR,23,D,36,2,3,5,18,-4.0,0,0,1,0.056,0.083,0.139,41.0,4.9%
5,Simon Edvinsson,GR,19,D,52,5,22,27,52,-3.0,1,0,0,0.096,0.423,0.519,76.0,6.6%
9,Steven Kampfer,GR,34,D,44,4,18,22,26,-16.0,1,0,0,0.091,0.409,0.5,84.0,4.8%
1,Taro Hirose,GR,26,F,71,16,41,57,12,-4.0,3,0,3,0.225,0.577,0.803,149.0,10.7%
31,Trenton Bliss,GR,24,F,30,1,3,4,12,-8.0,0,0,0,0.033,0.1,0.133,37.0,2.7%
14,Tyler Spezia,GR,29,F,65,2,13,15,32,-10.0,0,0,0,0.031,0.2,0.231,82.0,2.4%
34,Victor Brattstr�m,GR,25,G,18,0,2,2,2,,0,0,0,0.0,0.111,0.111,,
41,William Wallinder,GR,20,D,1,0,0,0,0,-2.0,0,0,0,0.0,0.0,0.0,2.0,0.0%
23,Wyatt Newpower,GR,25,D,59,2,5,7,68,-4.0,0,0,0,0.034,0.085,0.119,72.0,2.8%
