Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Andrew Benintendi*,30.0,CHW,AL,1.0,116.0,470.0,420.0,57.0,101.0,16.0,2.0,20.0,63.0,1.0,0.0,40.0,82.0,0.24,0.307,0.431,0.738,104.0,0.322,105.0,181.0,5.0,3.0,0.0,6.0,2.0,7D/H,
Andrew Vaughn,27.0,CHW,AL,-1.8,48.0,193.0,185.0,9.0,35.0,8.0,0.0,5.0,19.0,0.0,0.0,7.0,43.0,0.189,0.218,0.314,0.531,47.0,0.229,37.0,58.0,4.0,0.0,0.0,1.0,0.0,3D/H,
Austin Slater,32.0,CHW,AL,0.3,51.0,135.0,123.0,20.0,29.0,6.0,1.0,5.0,11.0,1.0,0.0,11.0,35.0,0.236,0.299,0.423,0.721,100.0,0.316,100.0,52.0,5.0,0.0,1.0,0.0,0.0,H97/D83,
Bobby Dalbec,30.0,CHW,AL,0.0,7.0,21.0,18.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,0.222,0.333,0.278,0.611,75.0,0.279,74.0,5.0,1.0,0.0,0.0,0.0,0.0,/36H5,
Brooks Baldwin#,24.0,CHW,AL,-0.5,103.0,328.0,300.0,32.0,72.0,15.0,1.0,11.0,38.0,5.0,0.0,21.0,86.0,0.24,0.29,0.407,0.697,93.0,0.307,92.0,122.0,9.0,1.0,4.0,2.0,0.0,7895H46,
Bryan Ramos,23.0,CHW,AL,0.1,4.0,12.0,12.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.167,0.167,0.333,0.5,35.0,0.206,21.0,4.0,0.0,0.0,0.0,0.0,0.0,/5H,
Bryse Wilson,27.0,CHW,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Chase Meidroth,23.0,CHW,AL,1.3,122.0,505.0,450.0,54.0,114.0,15.0,0.0,5.0,23.0,14.0,4.0,45.0,72.0,0.253,0.329,0.32,0.649,84.0,0.303,89.0,144.0,14.0,6.0,3.0,1.0,0.0,64/H,
Colson Montgomery*,23.0,CHW,AL,3.3,71.0,284.0,255.0,43.0,61.0,9.0,1.0,21.0,55.0,0.0,0.0,25.0,83.0,0.239,0.311,0.529,0.84,130.0,0.357,131.0,135.0,3.0,2.0,0.0,1.0,1.0,65/H,ROY-5
Corey Julks,29.0,CHW,AL,0.1,6.0,13.0,12.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.25,0.231,0.417,0.647,76.0,0.251,54.0,5.0,0.0,0.0,0.0,1.0,0.0,/7DH,
Curtis Mead,24.0,CHW,AL,-0.6,41.0,132.0,125.0,12.0,30.0,8.0,0.0,0.0,11.0,1.0,0.0,3.0,30.0,0.24,0.28,0.304,0.584,64.0,0.26,59.0,38.0,5.0,4.0,0.0,0.0,0.0,53/HD,
Derek Hill,29.0,CHW,AL,0.2,4.0,8.0,7.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.286,0.375,0.286,0.661,90.0,0.3,89.0,2.0,0.0,1.0,0.0,0.0,0.0,/8H,
Dominic Fletcher*,27.0,CHW,AL,0.3,12.0,34.0,32.0,5.0,7.0,5.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,0.219,0.265,0.469,0.733,100.0,0.315,95.0,15.0,1.0,0.0,0.0,0.0,0.0,/987,
Edgar Quero#,22.0,CHW,AL,1.2,111.0,403.0,365.0,31.0,98.0,17.0,0.0,5.0,36.0,0.0,1.0,32.0,71.0,0.268,0.333,0.356,0.689,94.0,0.308,96.0,130.0,8.0,4.0,0.0,2.0,0.0,2DH,
Gage Workman*,25.0,CHW,AL,-0.1,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-126.0,0.0,0.0,0.0,0.0,0.0,0.0,/56H,
Greg Jones#,27.0,CHW,AL,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-100.0,0.122,-122.0,0.0,0.0,0.0,0.0,0.0,0.0,/H9,
Jacob Amaya,26.0,CHW,AL,-1.0,36.0,73.0,66.0,7.0,7.0,1.0,0.0,0.0,8.0,2.0,0.0,3.0,16.0,0.106,0.139,0.121,0.26,-26.0,0.125,-45.0,8.0,1.0,0.0,1.0,3.0,0.0,6/H14,
Jordan Leasure,26.0,CHW,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Josh Rojas*,31.0,CHW,AL,-1.5,69.0,211.0,189.0,14.0,34.0,9.0,0.0,2.0,11.0,4.0,1.0,19.0,48.0,0.18,0.252,0.259,0.512,45.0,0.246,48.0,49.0,6.0,0.0,1.0,2.0,0.0,54/7H,
Joshua Palacios*,29.0,CHW,AL,-1.2,51.0,145.0,128.0,11.0,26.0,4.0,0.0,3.0,9.0,0.0,0.0,12.0,36.0,0.203,0.292,0.305,0.596,68.0,0.276,71.0,39.0,0.0,4.0,1.0,0.0,0.0,97/HD,
Korey Lee,26.0,CHW,AL,0.3,25.0,40.0,35.0,10.0,9.0,3.0,0.0,1.0,3.0,0.0,0.0,4.0,7.0,0.257,0.333,0.429,0.762,112.0,0.375,145.0,15.0,1.0,0.0,1.0,0.0,0.0,2H/D17,
Kyle Teel*,23.0,CHW,AL,1.9,78.0,297.0,253.0,38.0,69.0,11.0,0.0,8.0,35.0,3.0,1.0,37.0,77.0,0.273,0.375,0.411,0.786,121.0,0.353,128.0,104.0,1.0,5.0,1.0,1.0,0.0,2D/H7,
Lenyn Sosa,25.0,CHW,AL,0.8,140.0,544.0,518.0,57.0,137.0,20.0,1.0,22.0,75.0,2.0,1.0,18.0,127.0,0.264,0.293,0.434,0.727,101.0,0.316,101.0,225.0,11.0,4.0,1.0,3.0,0.0,43D/H5,
Luis Robert Jr.,27.0,CHW,AL,1.4,110.0,431.0,382.0,52.0,85.0,12.0,0.0,14.0,53.0,33.0,8.0,40.0,112.0,0.223,0.297,0.364,0.661,85.0,0.307,88.0,139.0,8.0,2.0,1.0,3.0,3.0,8/DH,
Matt Thaiss*,30.0,CHW,AL,1.1,35.0,110.0,85.0,11.0,18.0,4.0,0.0,1.0,8.0,1.0,1.0,23.0,21.0,0.212,0.382,0.294,0.676,94.0,0.323,108.0,25.0,2.0,1.0,0.0,1.0,0.0,2/H3D,
Michael A. Taylor,34.0,CHW,AL,0.1,134.0,325.0,295.0,33.0,59.0,20.0,1.0,9.0,35.0,8.0,3.0,23.0,110.0,0.2,0.259,0.366,0.625,73.0,0.268,65.0,108.0,7.0,1.0,4.0,2.0,1.0,*879H/D,
Miguel Vargas,25.0,CHW,AL,1.9,138.0,569.0,504.0,80.0,118.0,32.0,2.0,16.0,60.0,6.0,0.0,56.0,100.0,0.234,0.316,0.401,0.717,100.0,0.315,98.0,202.0,9.0,6.0,0.0,3.0,0.0,53/DH7,
Mike Tauchman*,34.0,CHW,AL,1.9,93.0,385.0,335.0,44.0,88.0,17.0,1.0,9.0,40.0,0.0,0.0,45.0,86.0,0.263,0.356,0.4,0.756,112.0,0.339,117.0,134.0,5.0,4.0,0.0,1.0,0.0,9D/H,
Nick Maton*,28.0,CHW,AL,-0.1,25.0,63.0,54.0,5.0,9.0,2.0,0.0,2.0,4.0,0.0,1.0,9.0,19.0,0.167,0.286,0.315,0.601,69.0,0.264,69.0,17.0,0.0,0.0,0.0,0.0,0.0,D/H3479,
Omar Narváez*,33.0,CHW,AL,0.0,4.0,10.0,7.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.286,0.4,0.286,0.686,98.0,0.305,93.0,2.0,0.0,0.0,0.0,1.0,0.0,/2,
Ryan Noda*,29.0,CHW,AL,-0.3,16.0,45.0,34.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,19.0,0.088,0.295,0.176,0.472,38.0,0.232,37.0,6.0,0.0,0.0,1.0,0.0,1.0,3/D9H,
Tim Elko,26.0,CHW,AL,-0.5,23.0,72.0,67.0,6.0,9.0,1.0,0.0,4.0,8.0,1.0,0.0,5.0,30.0,0.134,0.194,0.328,0.523,43.0,0.241,44.0,22.0,1.0,0.0,0.0,0.0,0.0,3/DH,
Travis Jankowski*,34.0,CHW,AL,-0.2,7.0,15.0,14.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.214,0.267,0.214,0.481,38.0,0.217,29.0,3.0,0.0,0.0,0.0,0.0,0.0,/9H8,
Tyler Alexander,30.0,CHW,AL,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-136.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Vinny Capra,28.0,CHW,AL,0.2,23.0,46.0,42.0,4.0,8.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,10.0,0.19,0.205,0.238,0.443,24.0,0.199,7.0,10.0,1.0,0.0,2.0,1.0,0.0,6/541HD,
Will Robertson*,27.0,CHW,AL,-0.8,24.0,63.0,60.0,2.0,8.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,20.0,0.133,0.159,0.15,0.309,-12.0,0.141,-27.0,9.0,0.0,1.0,0.0,1.0,0.0,7/9HD,
