Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Alan Roden*,25.0,MIN,AL,-0.5,12.0,40.0,38.0,5.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,13.0,0.158,0.2,0.263,0.463,27.0,0.212,17.0,10.0,0.0,2.0,0.0,0.0,0.0,7/89,
Austin Martin,26.0,MIN,AL,0.7,50.0,181.0,156.0,22.0,44.0,8.0,1.0,1.0,7.0,11.0,4.0,22.0,31.0,0.282,0.374,0.365,0.74,106.0,0.333,107.0,57.0,6.0,1.0,2.0,0.0,0.0,78/H4,
Brooks Lee#,24.0,MIN,AL,-0.8,139.0,527.0,487.0,50.0,115.0,15.0,1.0,16.0,64.0,3.0,1.0,31.0,92.0,0.236,0.285,0.37,0.654,79.0,0.289,77.0,180.0,11.0,4.0,0.0,5.0,0.0,654H/D,
Byron Buxton,31.0,MIN,AL,4.9,126.0,542.0,488.0,97.0,129.0,21.0,7.0,35.0,83.0,24.0,0.0,41.0,148.0,0.264,0.327,0.551,0.878,136.0,0.383,139.0,269.0,0.0,7.0,0.0,6.0,5.0,*8/D,"AS,MVP-11,SS"
Carlos Correa,30.0,MIN,AL,0.1,93.0,364.0,337.0,40.0,90.0,19.0,0.0,7.0,31.0,0.0,0.0,26.0,68.0,0.267,0.319,0.386,0.704,94.0,0.308,91.0,130.0,12.0,0.0,0.0,1.0,0.0,6/H,
Carson McCusker,27.0,MIN,AL,-0.6,16.0,30.0,29.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,16.0,0.172,0.2,0.172,0.372,5.0,0.151,-11.0,5.0,0.0,0.0,0.0,0.0,0.0,9/HD,
Christian Vázquez,34.0,MIN,AL,0.6,65.0,214.0,190.0,14.0,36.0,7.0,0.0,3.0,14.0,1.0,1.0,18.0,35.0,0.189,0.271,0.274,0.545,52.0,0.259,56.0,52.0,3.0,4.0,0.0,2.0,0.0,2/H,
DaShawn Keirsey Jr.*,28.0,MIN,AL,-1.2,74.0,88.0,84.0,11.0,9.0,0.0,0.0,2.0,6.0,10.0,3.0,2.0,33.0,0.107,0.138,0.179,0.317,-13.0,0.162,-24.0,15.0,1.0,1.0,1.0,0.0,0.0,9H78/D,
Edouard Julien*,26.0,MIN,AL,-0.8,64.0,208.0,182.0,13.0,40.0,10.0,0.0,3.0,12.0,0.0,3.0,22.0,61.0,0.22,0.309,0.324,0.633,76.0,0.274,72.0,59.0,3.0,2.0,1.0,1.0,0.0,34D/H6,
Griffin Jax,30.0,MIN,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Harrison Bader,31.0,MIN,AL,2.7,96.0,307.0,271.0,31.0,70.0,13.0,0.0,12.0,38.0,10.0,4.0,27.0,81.0,0.258,0.339,0.439,0.778,113.0,0.34,113.0,119.0,3.0,7.0,0.0,2.0,0.0,78H/9,
James Outman*,28.0,MIN,AL,-0.8,37.0,104.0,95.0,11.0,14.0,4.0,1.0,4.0,7.0,1.0,0.0,8.0,45.0,0.147,0.221,0.337,0.558,51.0,0.26,55.0,32.0,0.0,1.0,0.0,0.0,0.0,897/HD,
Jhoan Duran,27.0,MIN,AL,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Jhonny Pereda,29.0,MIN,AL,0.4,11.0,32.0,29.0,1.0,10.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,0.345,0.387,0.483,0.87,139.0,0.367,135.0,14.0,1.0,0.0,1.0,0.0,0.0,2,
Jonah Bride,29.0,MIN,AL,-0.3,33.0,80.0,72.0,4.0,15.0,2.0,0.0,0.0,3.0,0.0,0.0,6.0,24.0,0.208,0.275,0.236,0.511,44.0,0.257,54.0,17.0,1.0,1.0,0.0,1.0,0.0,5H/314D,
