Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Austin Wynns,34.0,ATH,AL,0.4,22.0,67.0,63.0,7.0,14.0,5.0,0.0,3.0,10.0,0.0,0.0,2.0,20.0,0.222,0.242,0.444,0.687,85.0,0.299,86.0,28.0,2.0,0.0,1.0,1.0,0.0,2/H,
Brent Rooker,30.0,ATH,AL,2.3,162.0,699.0,626.0,92.0,164.0,40.0,3.0,30.0,89.0,6.0,1.0,65.0,155.0,0.262,0.335,0.479,0.814,123.0,0.353,125.0,300.0,13.0,5.0,0.0,2.0,4.0,*D9/7H,AS
Brett Harris,27.0,ATH,AL,0.8,32.0,84.0,73.0,11.0,20.0,5.0,0.0,0.0,5.0,1.0,0.0,7.0,21.0,0.274,0.349,0.342,0.692,94.0,0.318,99.0,25.0,1.0,2.0,1.0,1.0,0.0,5/3H,
Carlos Cortes*,28.0,ATH,AL,0.7,42.0,99.0,94.0,11.0,29.0,8.0,1.0,4.0,14.0,0.0,0.0,3.0,20.0,0.309,0.323,0.543,0.866,135.0,0.36,131.0,51.0,3.0,0.0,0.0,2.0,0.0,9H/75D,
CJ Alexander*,28.0,ATH,AL,-0.2,6.0,17.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.176,0.176,0.176,0.353,-1.0,0.157,-17.0,3.0,0.0,0.0,0.0,0.0,0.0,/35H79,
Colby Thomas,24.0,ATH,AL,0.0,49.0,132.0,120.0,20.0,27.0,5.0,0.0,6.0,19.0,2.0,1.0,7.0,49.0,0.225,0.267,0.417,0.684,86.0,0.304,90.0,50.0,3.0,1.0,1.0,3.0,0.0,9H8/7D,
Darell Hernaiz,23.0,ATH,AL,-0.2,51.0,197.0,173.0,17.0,40.0,5.0,1.0,2.0,16.0,3.0,4.0,17.0,24.0,0.231,0.292,0.306,0.599,67.0,0.273,72.0,53.0,2.0,0.0,2.0,5.0,0.0,654,
Denzel Clarke,25.0,ATH,AL,1.0,47.0,159.0,148.0,18.0,34.0,8.0,2.0,3.0,8.0,6.0,0.0,6.0,61.0,0.23,0.274,0.372,0.646,78.0,0.285,69.0,55.0,1.0,3.0,2.0,0.0,0.0,8/H,
Drew Avans*,29.0,ATH,AL,-0.3,7.0,15.0,15.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.133,0.133,0.133,0.267,-25.0,0.135,-44.0,2.0,0.0,0.0,0.0,0.0,0.0,/789H,
Elvis Alvarado,26.0,ATH,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Gio Urshela,33.0,ATH,AL,-1.0,59.0,197.0,181.0,10.0,43.0,14.0,1.0,0.0,20.0,0.0,1.0,13.0,40.0,0.238,0.287,0.326,0.613,71.0,0.271,68.0,59.0,6.0,0.0,2.0,1.0,0.0,5/3DH,
Jacob Wilson,23.0,ATH,AL,3.0,125.0,523.0,486.0,62.0,151.0,26.0,0.0,13.0,63.0,5.0,2.0,27.0,39.0,0.311,0.355,0.444,0.8,121.0,0.354,127.0,216.0,16.0,7.0,2.0,1.0,1.0,*6/D,"AS,MVP-18,ROY-2"
Jhonny Pereda,29.0,ATH,AL,-0.1,17.0,46.0,40.0,3.0,7.0,2.0,0.0,0.0,3.0,0.0,0.0,6.0,13.0,0.175,0.283,0.225,0.508,45.0,0.257,56.0,9.0,0.0,0.0,0.0,0.0,0.0,2/1H,
JJ Bleday*,27.0,ATH,AL,-0.3,98.0,344.0,307.0,48.0,65.0,17.0,0.0,14.0,39.0,1.0,2.0,36.0,91.0,0.212,0.294,0.404,0.698,92.0,0.3,89.0,124.0,6.0,0.0,0.0,1.0,2.0,89H7/D,
Lawrence Butler*,24.0,ATH,AL,1.9,152.0,630.0,569.0,83.0,133.0,30.0,2.0,21.0,63.0,22.0,7.0,59.0,179.0,0.234,0.306,0.404,0.71,96.0,0.313,95.0,230.0,7.0,0.0,2.0,0.0,0.0,*98H,
Logan Davidson#,27.0,ATH,AL,-0.3,9.0,24.0,20.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,12.0,0.15,0.261,0.2,0.461,32.0,0.216,23.0,4.0,1.0,0.0,1.0,0.0,0.0,/35H4,
Luis Urías,28.0,ATH,AL,0.5,96.0,330.0,287.0,27.0,66.0,7.0,0.0,8.0,25.0,2.0,1.0,31.0,45.0,0.23,0.315,0.338,0.653,82.0,0.302,89.0,97.0,9.0,6.0,0.0,3.0,0.0,4/5H,
Max Muncy,22.0,ATH,AL,0.0,63.0,220.0,206.0,17.0,44.0,7.0,0.0,9.0,23.0,1.0,1.0,10.0,68.0,0.214,0.259,0.379,0.638,75.0,0.276,71.0,78.0,1.0,3.0,0.0,1.0,0.0,54/6H,
Max Schuemann,28.0,ATH,AL,0.2,101.0,213.0,183.0,20.0,36.0,4.0,2.0,2.0,13.0,7.0,1.0,22.0,35.0,0.197,0.295,0.273,0.568,60.0,0.273,63.0,50.0,6.0,4.0,3.0,1.0,0.0,45H6/789D,
Michael Kelly,32.0,ATH,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Miguel Andujar,30.0,ATH,AL,0.2,60.0,231.0,218.0,22.0,65.0,10.0,1.0,6.0,27.0,1.0,0.0,11.0,30.0,0.298,0.329,0.436,0.765,111.0,0.33,108.0,95.0,5.0,0.0,0.0,2.0,1.0,57/H9D3,
Nick Kurtz*,22.0,ATH,AL,5.4,117.0,489.0,420.0,90.0,122.0,26.0,2.0,36.0,86.0,2.0,1.0,63.0,151.0,0.29,0.383,0.619,1.002,173.0,0.418,174.0,260.0,4.0,2.0,0.0,3.0,3.0,*3/DH,"MVP-12,ROY-1,SS"
Seth Brown*,32.0,ATH,AL,-0.7,38.0,76.0,65.0,6.0,12.0,2.0,0.0,1.0,3.0,1.0,0.0,9.0,23.0,0.185,0.303,0.262,0.564,60.0,0.265,60.0,17.0,2.0,2.0,0.0,0.0,0.0,H7/89D,
Shea Langeliers,27.0,ATH,AL,3.9,123.0,523.0,481.0,73.0,133.0,32.0,0.0,31.0,72.0,7.0,1.0,36.0,103.0,0.277,0.325,0.536,0.861,134.0,0.363,131.0,258.0,10.0,1.0,0.0,5.0,1.0,2D/H,
Tyler Ferguson,31.0,ATH,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
