Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Antti Suomela,SJS,C,27,3,5,8,1,4,679.037,0,0,0,0,0,42,0.07142,3,8,0.44541,2018-2019
Barclay Goodrow,SJS,C,102,9,10,19,1,98,668.8529,0,0,1,1,5,99,0.0909,8,18,0.52517,2018-2019
Brenden Dillon,SJS,D,102,1,23,24,11,85,1049.3529,0,0,1,0,0,83,0.01204,0,23,,2018-2019
Brent Burns,SJS,D,102,21,78,99,15,40,1544.8823,8,25,1,2,6,357,0.05882,12,61,0.0,2018-2019
Dylan Gambrell,SJS,C,10,1,0,1,1,4,531.2,0,0,0,0,0,9,0.11111,1,1,0.48979,2018-2019
Erik Karlsson,SJS,D,72,5,56,61,3,30,1473.5,2,24,0,1,2,220,0.02272,3,35,0.0,2018-2019
Evander Kane,SJS,L,95,32,32,64,-8,214,1122.9894,5,7,1,0,1,325,0.09846,26,50,0.40476,2018-2019
Gustav Nyquist,SJS,R,20,1,10,11,1,0,932.6,0,0,0,0,0,23,0.04347,1,11,0.0,2018-2019
Gustav Nyquist,SJS,R,81,22,38,60,1,12,1051.1851,2,10,0,1,3,204,0.10784,20,48,0.5,2018-2019
Jake Middleton,SJS,D,3,0,1,1,-1,2,596.0,0,0,0,0,0,0,,0,1,,2018-2019
Joakim Ryan,SJS,D,64,0,8,8,-3,15,689.8281,0,0,0,0,0,41,0.0,0,8,,2018-2019
Joe Pavelski,SJS,C,88,42,31,73,-7,26,1148.0681,14,10,1,1,6,214,0.19626,27,48,0.52626,2018-2019
Joe Thornton,SJS,C,92,20,41,61,2,26,937.6521,3,13,0,0,4,119,0.16806,17,45,0.52407,2018-2019
Joonas Donskoi,SJS,R,92,15,25,40,11,14,797.6739,1,2,0,0,5,126,0.11904,14,37,0.1,2018-2019
Justin Braun,SJS,D,98,2,15,17,-17,43,1232.6836,0,1,0,0,0,130,0.01538,2,16,,2018-2019
Kevin Labanc,SJS,R,102,21,44,65,-8,50,850.9313,3,21,0,2,5,164,0.12804,18,41,0.4,2018-2019
Logan Couture,SJS,C,101,41,49,90,-3,28,1134.0792,9,14,3,0,4,271,0.15129,29,64,0.46407,2018-2019
Lukas Radil,SJS,C,42,7,4,11,6,6,632.6428,0,0,0,0,2,44,0.15909,7,11,0.7,2018-2019
Marc-Edouard Vlasic,SJS,D,90,6,27,33,0,14,1292.6444,0,1,0,0,1,126,0.04761,6,31,,2018-2019
Marcus Sorensen,SJS,L,98,17,18,35,7,25,779.0714,0,0,1,0,1,115,0.14782,16,33,0.4,2018-2019
Melker Karlsson,SJS,C,99,12,6,18,-3,30,691.6666,0,0,0,0,2,99,0.12121,12,18,0.54054,2018-2019
Micheal Haley,SJS,L,11,0,0,0,-1,18,415.0909,0,0,0,0,0,6,0.0,0,0,1.0,2018-2019
Micheal Haley,SJS,L,43,2,4,6,-2,75,485.4651,0,0,0,0,0,34,0.05882,2,6,0.43333,2018-2019
Micheal Haley,SJS,L,43,2,4,6,-2,75,485.4651,0,0,0,0,0,34,0.05882,2,6,0.43333,2018-2019
Radim Simek,SJS,D,41,1,8,9,7,8,912.9756,0,0,0,0,1,41,0.02439,1,9,,2018-2019
Rourke Chartier,SJS,C,13,1,0,1,-5,2,564.1538,0,0,0,0,0,19,0.05263,1,1,0.4,2018-2019
Tim Heed,SJS,D,40,2,11,13,9,10,861.35,1,2,0,0,0,45,0.04444,1,10,,2018-2019
Timo Meier,SJS,R,98,35,46,81,12,89,1019.8163,6,5,0,2,3,304,0.11513,29,69,0.3617,2018-2019
Tomas Hertl,SJS,C,96,45,44,89,7,22,1174.8958,16,6,2,2,7,235,0.19148,27,64,0.52752,2018-2019
