Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Andrew Shaw,MTL,R,63,19,28,47,17,71,954.9047,3,3,0,0,3,135,0.14074,16,41,0.47135,2018-2019
Artturi Lehkonen,MTL,L,82,11,20,31,10,32,933.4512,0,0,0,0,4,176,0.0625,11,31,0.26315,2018-2019
Brendan Gallagher,MTL,R,82,33,19,52,10,49,983.817,4,3,0,0,4,302,0.10927,29,45,0.45098,2018-2019
Brett Kulak,MTL,D,57,6,11,17,12,31,1070.5789,0,0,1,0,3,102,0.05882,5,16,,2018-2019
Charles Hudon,MTL,L,32,3,2,5,-9,16,700.375,0,1,0,0,0,50,0.06,3,4,0.44444,2018-2019
Christian Folin,MTL,D,45,0,6,6,6,27,939.5555,0,0,0,0,0,47,0.0,0,6,1.0,2018-2019
Dale Weise,MTL,R,51,5,6,11,-8,19,706.6078,0,0,1,0,1,58,0.0862,4,10,0.375,2018-2019
David Schlemko,MTL,D,18,0,2,2,-1,4,1190.6666,0,2,0,0,0,29,0.0,0,0,,2018-2019
David Schlemko,MTL,D,18,0,2,2,-1,4,1190.6666,0,2,0,0,0,29,0.0,0,0,,2018-2019
Jeff Petry,MTL,D,82,13,33,46,-5,28,1387.1585,3,8,0,2,4,172,0.07558,10,34,0.0,2018-2019
Jesperi Kotkaniemi,MTL,C,79,11,23,34,1,26,824.4936,1,4,0,0,2,134,0.08208,10,29,0.45732,2018-2019
Joel Armia,MTL,R,57,13,10,23,0,14,947.614,2,4,1,0,2,134,0.09701,10,16,0.17241,2018-2019
Jonathan Drouin,MTL,L,81,18,35,53,-8,26,1015.8765,3,13,0,1,3,190,0.09473,15,37,0.42045,2018-2019
Jordan Weal,MTL,C,63,8,13,21,-8,18,807.7301,2,4,0,0,1,75,0.10666,6,15,0.55592,2018-2019
Jordie Benn,MTL,D,81,5,17,22,15,39,1091.6296,0,0,0,0,1,93,0.05376,5,22,,2018-2019
Karl Alzner,MTL,D,9,0,1,1,1,2,1038.0,0,0,0,0,0,8,0.0,0,1,,2018-2019
Kenny Agostino,MTL,L,63,6,18,24,-3,34,775.0158,0,5,0,0,0,79,0.07594,6,19,0.35714,2018-2019
Matthew Peca,MTL,C,39,3,7,10,-14,4,631.4615,0,0,0,0,0,35,0.08571,3,9,0.47337,2018-2019
Max Domi,MTL,C,82,28,44,72,20,80,1042.9146,4,7,0,0,2,203,0.13793,24,61,0.44879,2018-2019
Michael Chaput,MTL,C,32,0,5,5,-4,14,673.375,0,0,0,0,0,31,0.0,0,5,0.50819,2018-2019
Mike Reilly,MTL,D,57,3,8,11,0,16,1120.5438,1,0,0,0,1,101,0.0297,2,10,,2018-2019
Nate Thompson,MTL,C,78,5,8,13,-1,17,780.2051,0,0,0,0,0,71,0.07042,5,13,0.53815,2018-2019
Nicolas Deslauriers,MTL,L,48,2,3,5,-12,22,602.2708,0,0,1,0,0,48,0.04166,1,4,1.0,2018-2019
Noah Juulsen,MTL,D,21,1,4,5,5,6,1026.9047,0,0,0,0,0,22,0.04545,1,5,,2018-2019
Paul Byron,MTL,L,56,15,16,31,16,17,874.0,0,1,2,1,3,94,0.15957,13,27,0.34285,2018-2019
Phillip Danault,MTL,C,81,12,41,53,17,39,1066.6419,0,4,0,0,1,132,0.0909,12,47,0.55541,2018-2019
Ryan Poehling,MTL,C,1,3,0,3,3,0,682.0,0,0,0,0,0,3,1.0,3,3,0.57142,2018-2019
Shea Weber,MTL,D,58,14,19,33,15,28,1409.0172,5,1,0,0,3,166,0.08433,9,27,,2018-2019
Tomas Plekanec,MTL,C,3,1,0,1,0,0,652.6666,0,0,0,0,0,8,0.125,1,1,0.5,2018-2019
Tomas Tatar,MTL,L,80,25,33,58,21,34,984.5625,4,4,0,0,4,195,0.1282,21,50,0.25641,2018-2019
Victor Mete,MTL,D,71,0,13,13,17,6,1066.3802,0,0,0,0,0,65,0.0,0,13,,2018-2019
Xavier Ouellet,MTL,D,19,0,3,3,-3,13,1020.6842,0,0,0,0,0,32,0.0,0,3,,2018-2019
