Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Andy Greene,NJ,D,48,12,15,27,-15.0,8,16:26,2,7,103,11.7,,,,,,0,0,0.0
Ben Lovejoy D *,NJ,,25,2,5,7,-6.0,6,15:40,0,0,24,8.3,,,,,,0,0,0.0
Blake Coleman,NJ,LW,33,11,26,37,-6.0,16,19:41,1,11,113,9.7,,,,,,1,0,0.0
Blake Pietila,NJ,LW,7,3,0,3,0.0,10,12:40,0,0,13,23.1,,,,,,0,0,0.0
Brandon Gignac,NJ,C,10,0,0,0,-1.0,10,15:17,0,0,11,0.0,,,,,,0,0,0.0
Brett Seney,NJ,LW,50,4,13,17,-17.0,22,21:43,3,2,107,3.7,,,,,,0,0,0.0
Brian Boyle C *,NJ,,63,10,14,24,-10.0,91,13:41,1,2,159,6.3,,,,,,0,0,0.0
Colton White,NJ,D,11,0,0,0,-6.0,0,13:41,0,0,11,0.0,,,,,,0,0,0.0
Connor Carrick D *,NJ,,34,4,3,7,-7.0,6,12:54,0,0,49,8.2,,,,,,0,0,0.0
Damon Severson,NJ,D,80,19,27,46,-25.0,20,19:16,5,7,120,15.8,,,,,,1,0,0.0
Drew Stafford,NJ,RW,27,4,9,13,-2.0,8,15:13,0,2,41,9.8,,,,,,1,0,0.0
Egor Yakovlev,NJ,D,20,1,6,7,-6.0,6,19:35,0,1,26,3.8,,,,,,0,0,0.0
Eric Gryba,NJ,D,6,0,1,1,-3.0,0,13:46,0,0,10,0.0,,,,,,0,0,0.0
Eric Tangradi,NJ,LW,1,0,1,1,0.0,0,14:17,0,1,0,0.0,,,,,,0,0,0.0
Jean-Sebastien Dea C *,NJ,,51,2,5,7,1.0,33,17:34,0,0,70,2.9,,,,,,0,0,0.0
Jesper Bratt,NJ,LW,78,22,14,36,-19.0,71,17:00,3,0,213,10.3,,,,,,3,1,33.3
Joey Anderson,NJ,RW,41,3,5,8,-19.0,28,12:43,0,0,64,4.7,,,,,,1,0,0.0
John Quenneville,NJ,C,19,0,1,1,-7.0,6,13:15,0,0,22,0.0,,,,,,0,0,0.0
Josh Jacobs,NJ,C,3,0,0,0,-2.0,2,14:13,0,0,1,0.0,,,,,,0,0,0.0
Kenny Agostino LW *,NJ,,51,5,8,13,-14.0,31,10:19,0,1,49,10.2,,,,,,0,0,0.0
Kevin Rooney,NJ,C,53,1,10,11,-3.0,17,18:04,0,0,39,2.6,,,,,,0,0,0.0
Kurtis Gabriel,NJ,RW,39,1,3,4,-6.0,16,16:39,0,0,41,2.4,,,,,,0,0,0.0
Marcus Johansson LW *,NJ,,78,4,26,30,-17.0,18,19:16,1,13,108,3.7,,,,,,0,0,0.0
Michael McLeod,NJ,C,22,2,2,4,0.0,59,7:22,0,0,7,28.6,,,,,,0,0,0.0
Miles Wood,NJ,LW,61,13,12,25,-6.0,15,16:04,4,2,99,13.1,,,,,,1,1,100.0
Mirco Mueller,NJ,D,57,5,8,13,-7.0,18,12:15,1,1,77,6.5,,,,,,6,2,33.3
Nathan Bastian,NJ,RW,21,0,3,3,-8.0,13,12:11,0,0,21,0.0,,,,,,0,0,0.0
Nick Lappin,NJ,RW,1,0,0,0,-2.0,0,9:04,0,0,1,0.0,,,,,,0,0,0.0
Nico Hischier,NJ,C,74,27,23,50,-9.0,42,18:09,11,7,224,12.1,,,,,,6,2,33.3
Pavel Zacha,NJ,C,82,5,20,25,-9.0,16,20:50,0,2,104,4.8,,,,,,0,0,0.0
Ryan Murphy D *,NJ,,19,1,0,1,-1.0,4,11:18,0,0,16,6.3,,,,,,1,0,0.0
Sami Vatanen,NJ,D,47,13,6,19,-13.0,22,13:49,6,2,81,16.0,,,,,,1,0,0.0
Stefan Noesen,NJ,RW,41,6,4,10,-4.0,15,12:36,0,0,39,15.4,,,,,,0,0,0.0
Steven Santini,NJ,D,20,3,2,5,-1.0,6,10:44,0,0,27,11.1,,,,,,0,0,0.0
Taylor Hall,NJ,LW,82,11,28,39,-27.0,58,22:02,3,9,146,7.5,,,,,,2,1,50.0
Total,NJ,,1,0,0,0,-1.0,0,14:54,0,0,1,0.0,,,,,,0,0,0.0
Travis Zajac,NJ,C,69,17,30,47,0.0,24,18:06,3,8,160,10.6,,,,,,3,0,0.0
Will Butcher,NJ,D,51,8,25,33,-8.0,6,15:10,1,7,91,8.8,,,,,,2,0,0.0
