Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Aaron Ekblad,FLA,D,82,13,24,37,1,47,1418.6463,5,5,0,1,1,180,0.07222,8,27,,2018-2019
Aleksander Barkov,FLA,C,82,35,61,96,-3,8,1341.2317,13,18,0,2,5,206,0.1699,22,64,0.53687,2018-2019
Alexander Petrovic,FLA,D,35,0,2,2,-15,26,991.5714,0,0,0,0,0,47,0.0,0,2,,2018-2019
Anthony Greco,FLA,R,1,0,0,0,-3,0,570.0,0,0,0,0,0,2,0.0,0,0,,2018-2019
Bogdan Kiselevich,FLA,D,32,0,8,8,-3,12,891.25,0,0,0,0,0,14,0.0,0,8,,2018-2019
Brady Keeper,FLA,D,1,0,0,0,1,0,760.0,0,0,0,0,0,1,0.0,0,0,,2018-2019
Chris Wideman,FLA,D,25,2,5,7,-12,18,783.44,0,1,0,0,1,27,0.07407,2,6,,2018-2019
Colton Sceviour,FLA,C,59,5,10,15,-2,15,737.7118,0,1,0,0,0,116,0.0431,5,14,0.35454,2018-2019
Denis Malgin,FLA,C,50,7,9,16,-10,14,773.36,0,1,0,0,0,66,0.10606,7,15,0.3913,2018-2019
Derek MacKenzie,FLA,C,1,0,0,0,0,0,163.0,0,0,0,0,0,0,,0,0,0.66666,2018-2019
Derick Brassard,FLA,C,70,14,9,23,-19,39,899.7142,2,3,0,0,0,110,0.12727,12,18,0.48129,2018-2019
Dryden Hunt,FLA,L,31,3,7,10,0,8,663.7419,0,0,0,0,0,53,0.0566,3,10,0.0,2018-2019
Evgenii Dadonov,FLA,L,82,28,42,70,-6,8,1102.2682,8,9,0,0,4,195,0.14358,20,53,0.4,2018-2019
Frank Vatrano,FLA,R,81,24,15,39,-10,38,879.7407,2,6,0,0,1,208,0.11538,22,31,0.39473,2018-2019
Henrik Borgstrom,FLA,C,50,8,10,18,-14,4,720.18,3,4,0,0,0,54,0.14814,5,11,0.4074,2018-2019
Ian McCoshen,FLA,D,19,1,1,2,-2,8,799.1578,0,0,0,0,0,15,0.06666,1,2,,2018-2019
Ian McCoshen,FLA,D,19,1,1,2,-2,8,799.1578,0,0,0,0,0,15,0.06666,1,2,,2018-2019
Jacob MacDonald,FLA,D,2,1,0,1,1,0,723.0,0,0,0,0,0,1,1.0,1,1,,2018-2019
Jamie McGinn,FLA,L,19,4,3,7,-5,6,640.6315,1,0,0,0,1,23,0.17391,3,6,1.0,2018-2019
Jared McCann,FLA,L,78,19,16,35,-1,31,871.5384,1,2,4,0,2,150,0.12666,14,28,0.46218,2018-2019
Jayce Hawryluk,FLA,R,42,7,5,12,-8,16,565.8571,0,1,0,0,0,35,0.2,7,11,0.73684,2018-2019
Jonathan Huberdeau,FLA,L,82,30,62,92,-14,40,1131.2073,11,23,0,0,5,226,0.13274,19,58,0.63157,2018-2019
Joshua Brown,FLA,D,37,1,1,2,-3,28,798.027,0,0,0,0,0,28,0.03571,1,2,,2018-2019
Juho Lammikko,FLA,C,40,0,6,6,-7,6,655.9,0,0,0,0,0,39,0.0,0,5,0.42771,2018-2019
Keith Yandle,FLA,D,82,9,53,62,-17,50,1346.6097,7,32,0,0,2,199,0.04522,2,23,,2018-2019
MacKenzie Weegar,FLA,D,64,4,11,15,-3,64,1017.9843,0,1,0,0,2,79,0.05063,4,14,1.0,2018-2019
Mark Pysyk,FLA,D,70,1,10,11,-1,26,1096.1428,0,0,0,0,0,64,0.01562,1,10,,2018-2019
Maxim Mamin,FLA,C,7,0,0,0,-2,5,440.8571,0,0,0,0,0,8,0.0,0,0,0.0,2018-2019
Micheal Haley,FLA,L,43,2,4,6,-2,75,485.4651,0,0,0,0,0,34,0.05882,2,6,0.43333,2018-2019
Micheal Haley,FLA,L,43,2,4,6,-2,75,485.4651,0,0,0,0,0,34,0.05882,2,6,0.43333,2018-2019
Mike Hoffman,FLA,C,82,36,34,70,-24,30,1070.2682,17,18,0,3,6,253,0.14229,19,35,0.3421,2018-2019
Mike Matheson,FLA,D,75,8,19,27,-24,44,1339.08,0,6,0,1,2,129,0.06201,8,19,0.0,2018-2019
Nick Bjugstad,FLA,C,64,14,12,26,6,30,907.1406,2,4,0,0,2,154,0.0909,12,20,0.49433,2018-2019
Riley Sheahan,FLA,C,82,9,10,19,-9,17,807.6951,0,0,1,0,2,110,0.08181,8,17,0.52325,2018-2019
Riley Stillman,FLA,D,1,0,0,0,0,2,682.0,0,0,0,0,0,1,0.0,0,0,,2018-2019
Troy Brouwer,FLA,R,75,12,9,21,-6,47,761.3333,0,0,1,0,1,86,0.13953,11,20,0.37254,2018-2019
Vincent Trocheck,FLA,C,55,10,24,34,-9,54,1179.5636,3,10,1,0,1,158,0.06329,6,20,0.51821,2018-2019
