Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Antti Suomela,SJ,C,41,1,8,9,7.0,8,15:12,0,0,41,2.4,,,,,,0,0,0.0
Barclay Goodrow,SJ,C,82,1,21,22,19.0,61,17:44,0,0,71,1.4,,,,,,0,0,0.0
Brenden Dillon,SJ,D,72,3,22,25,-6.0,10,21:02,0,1,100,3.0,,,,,,0,0,0.0
Dylan Gambrell,SJ,C,13,1,0,1,-5.0,2,9:24,0,0,19,5.3,,,,,,0,0,0.0
Erik Karlsson,SJ,D,73,16,35,51,8.0,20,15:32,3,12,90,17.8,,,,,,0,0,0.0
Evander Kane,SJ,LW,75,38,26,64,-4.0,22,19:02,12,9,188,20.2,,,,,,3,0,0.0
Gustav Nyquist RW *,SJ,,37,2,11,13,9.0,10,14:22,1,2,41,4.9,,,,,,0,0,0.0
Jake Middleton,SJ,D,19,1,2,3,0.0,45,8:49,0,0,14,7.1,,,,,,0,0,0.0
Joakim Ryan,SJ,D,27,3,5,8,1.0,4,11:19,0,0,42,7.1,,,,,,0,0,0.0
Joe Pavelski,SJ,C,78,30,36,66,9.0,55,16:58,6,4,250,12.0,,,,,,0,0,0.0
Joe Thornton,SJ,C,82,17,39,56,-1.0,36,14:01,2,18,130,13.1,,,,,,0,0,0.0
Joonas Donskoi,SJ,RW,53,3,42,45,6.0,22,24:29,2,18,169,1.8,,,,,,0,0,0.0
Justin Braun,SJ,D,82,7,10,17,4.0,76,11:00,0,0,84,8.3,,,,,,0,0,0.0
Kevin Labanc,SJ,RW,75,30,26,56,-4.0,153,18:24,5,6,268,11.2,,,,,,0,0,0.0
Logan Couture,SJ,C,77,35,39,74,5.0,18,19:01,11,4,176,19.9,,,,,,2,0,0.0
Lukas Radil,SJ,LW,19,6,5,11,1.0,4,15:33,1,0,41,14.6,,,,,,0,0,0.0
Marc-Edouard Vlasic,SJ,D,80,17,13,30,10.0,23,12:57,0,0,100,17.0,,,,,,0,0,0.0
Marcus Sorensen,SJ,LW,80,14,23,37,10.0,10,13:25,1,2,115,12.2,,,,,,1,0,0.0
Melker Karlsson,SJ,C,78,2,14,16,-14.0,35,20:18,0,1,105,1.9,,,,,,0,0,0.0
Micheal Haley C *,SJ,,44,0,7,7,-1.0,15,12:46,0,0,35,0.0,,,,,,0,0,0.0
Radim Simek,SJ,D,36,7,4,11,7.0,6,10:40,0,0,40,17.5,,,,,,0,0,0.0
Rourke Chartier,SJ,C,3,0,1,1,-1.0,2,9:56,0,0,0,0.0,,,,,,0,0,0.0
Tim Heed,SJ,D,79,12,4,16,-1.0,26,11:29,0,0,79,15.2,,,,,,0,0,0.0
Timo Meier,SJ,RW,81,27,43,70,-6.0,22,18:35,6,12,204,13.2,,,,,,3,0,0.0
Tomas Hertl,SJ,C,82,16,67,83,13.0,34,25:05,7,21,300,5.3,,,,,,0,0,0.0
Total,SJ,,8,0,0,0,1.0,2,8:37,0,0,6,0.0,,,,,,0,0,0.0
