Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
A.J. Greer,COL,L,15,1,1,2,-2,14,376.0666,0,0,0,0,0,9,0.11111,1,2,0.4,2018-2019
Alexander Kerfoot,COL,C,90,15,30,45,-10,44,900.5333,4,12,0,0,1,133,0.11278,11,29,0.55491,2018-2019
Andrew Agozzino,COL,L,11,1,1,2,2,0,468.6363,0,0,0,0,0,11,0.0909,1,2,0.42105,2018-2019
Anton Lindholm,COL,D,2,0,0,0,-1,0,430.5,0,0,0,0,0,0,,0,0,,2018-2019
Cale Makar,COL,D,10,1,5,6,3,0,1042.2,0,0,0,0,1,14,0.07142,1,6,,2018-2019
Carl Soderberg,COL,C,94,23,28,51,-1,34,1036.2659,2,8,3,0,2,213,0.10798,18,38,0.48357,2018-2019
Colin Wilson,COL,C,77,16,19,35,-6,10,837.7922,8,2,0,0,2,129,0.12403,8,25,0.37704,2018-2019
Derick Brassard,COL,C,9,0,1,1,-2,8,620.2222,0,0,0,0,0,11,0.0,0,1,0.58139,2018-2019
Derick Brassard,COL,C,70,14,9,23,-19,39,899.7142,2,3,0,0,0,110,0.12727,12,18,0.48129,2018-2019
Dominic Toninato,COL,C,2,1,0,1,0,0,402.0,0,0,0,0,0,1,1.0,1,1,0.0,2018-2019
Erik Johnson,COL,D,92,9,19,28,7,42,1288.7282,0,0,0,1,1,169,0.05325,9,27,,2018-2019
Gabriel Bourque,COL,L,67,3,6,9,3,12,566.2686,0,0,0,0,1,41,0.07317,3,8,0.37037,2018-2019
Gabriel Landeskog,COL,L,85,37,46,83,15,61,1286.6117,10,18,0,1,10,282,0.1312,27,55,0.51678,2018-2019
Ian Cole,COL,D,83,2,18,20,5,131,1178.6506,0,0,0,0,0,93,0.0215,2,19,,2018-2019
J.T. Compher,COL,L,78,20,18,38,-7,31,1033.5256,4,6,3,0,3,136,0.14705,13,25,0.48452,2018-2019
Logan O'Connor,COL,R,5,0,0,0,-2,0,408.8,0,0,0,0,0,1,0.0,0,0,0.0,2018-2019
Mark Alt,COL,D,2,0,0,0,0,0,594.5,0,0,0,0,0,2,0.0,0,0,,2018-2019
Mark Barberio,COL,D,12,1,0,1,-6,4,913.5,0,0,0,0,0,11,0.0909,1,1,,2018-2019
Marko Dano,COL,C,8,0,0,0,-1,7,413.0,0,0,0,0,0,3,0.0,0,0,0.0,2018-2019
Matt Calvert,COL,L,90,11,19,30,-7,76,849.5,1,1,0,0,0,152,0.07236,10,26,0.41346,2018-2019
Matt Nieto,COL,L,76,8,22,30,8,10,831.3684,0,0,3,0,1,104,0.07692,5,25,0.43478,2018-2019
Mikko Rantanen,COL,R,86,37,64,101,12,58,1257.2906,18,20,0,2,6,227,0.16299,19,63,0.34693,2018-2019
Nathan MacKinnon,COL,C,94,47,65,112,16,36,1337.9042,14,29,0,2,9,422,0.11137,33,69,0.43745,2018-2019
Nikita Zadorov,COL,D,82,7,7,14,14,99,1046.4268,0,0,0,0,0,111,0.06306,7,14,,2018-2019
Patrik Nemeth,COL,D,81,1,9,10,9,57,977.6543,0,0,0,0,0,65,0.01538,1,9,,2018-2019
Ryan Graves,COL,D,26,3,2,5,4,2,666.2307,0,0,0,0,0,26,0.11538,3,5,,2018-2019
Samuel Girard,COL,D,91,4,25,29,11,6,1186.5164,0,9,0,0,0,122,0.03278,4,20,1.0,2018-2019
Sheldon Dries,COL,C,40,3,3,6,-7,26,544.425,0,0,1,0,0,44,0.06818,2,5,0.50381,2018-2019
Sven Andrighetto,COL,R,69,7,10,17,8,16,650.5797,0,0,0,0,1,102,0.06862,7,17,0.25,2018-2019
Tyson Barrie,COL,D,90,15,52,67,-2,40,1325.8444,2,27,0,0,2,250,0.06,13,38,,2018-2019
Tyson Jost,COL,C,82,14,16,30,1,14,752.5121,4,1,0,0,3,135,0.1037,10,25,0.37623,2018-2019
Vladislav Kamenev,COL,C,23,2,3,5,-2,10,542.3478,1,0,1,0,0,22,0.0909,0,3,0.5,2018-2019
