Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alex Tuch,VGK,R,81,21,33,54,13,16,1005.395,3,4,0,1,6,200,0.105,18,47,0.39655,2018-2019
Brad Hunt,VGK,D,42,5,7,12,-2,8,893.4047,4,4,0,0,1,75,0.06666,1,4,,2018-2019
Brandon Pirri,VGK,C,32,12,6,18,7,6,872.0937,3,1,0,0,3,87,0.13793,9,14,0.44117,2018-2019
Brayden McNabb,VGK,D,88,4,13,17,15,60,1186.909,0,0,0,0,1,89,0.04494,4,16,,2018-2019
Cody Eakin,VGK,C,85,24,19,43,20,33,930.8941,1,3,3,0,3,133,0.18045,20,36,0.51051,2018-2019
Colin Miller,VGK,D,71,4,28,32,1,50,1173.6619,1,14,1,0,0,140,0.02857,2,16,,2018-2019
Daniel Carr,VGK,L,6,1,0,1,-1,0,589.5,0,0,0,0,0,11,0.0909,1,1,,2018-2019
Deryk Engelland,VGK,D,81,2,11,13,-1,26,1210.5185,0,0,0,0,1,112,0.01785,2,13,,2018-2019
Erik Haula,VGK,L,15,2,5,7,1,10,995.2666,0,1,0,0,0,26,0.07692,2,6,0.51315,2018-2019
Jimmy Schuldt,VGK,D,1,0,1,1,-1,0,1263.0,0,0,0,0,0,1,0.0,0,1,,2018-2019
Jon Merrill,VGK,D,64,3,12,15,15,53,1076.2343,0,0,1,0,0,77,0.03896,2,14,,2018-2019
Jonathan Marchessault,VGK,R,89,29,36,65,3,58,1089.8426,7,11,0,1,6,304,0.09539,22,47,0.38314,2018-2019
Mark Stone,VGK,R,7,6,6,12,2,2,1294.2857,2,2,0,0,1,16,0.375,4,8,0.0,2018-2019
Mark Stone,VGK,R,77,33,40,73,17,27,1193.1168,6,14,1,1,4,199,0.16582,26,52,0.45161,2018-2019
Max Pacioretty,VGK,L,73,27,24,51,-12,40,1034.7945,6,5,0,1,6,221,0.12217,21,40,0.39682,2018-2019
Nate Schmidt,VGK,D,68,9,25,34,24,10,1321.2941,1,8,0,0,1,121,0.07438,8,24,,2018-2019
Nick Holden,VGK,D,62,3,12,15,3,16,1092.9677,0,0,0,0,0,77,0.03896,3,13,,2018-2019
Oscar Lindberg,VGK,L,55,9,11,20,4,28,748.4545,0,1,0,0,0,91,0.0989,9,19,0.45291,2018-2019
Paul Stastny,VGK,C,57,15,35,50,16,32,1101.2807,2,5,1,0,3,118,0.12711,12,41,0.54709,2018-2019
Pierre-Edouard Bellemare,VGK,L,82,6,9,15,2,8,742.7317,0,0,2,0,0,116,0.05172,4,13,0.54406,2018-2019
Reilly Smith,VGK,R,81,20,39,59,14,14,1101.1234,5,11,1,0,1,204,0.09803,14,38,0.6,2018-2019
Ryan Carpenter,VGK,C,68,5,13,18,-6,8,756.9411,0,0,1,0,0,102,0.04901,4,16,0.52614,2018-2019
Ryan Reaves,VGK,R,87,9,11,20,0,91,642.1264,3,0,0,0,2,103,0.08737,6,17,0.41666,2018-2019
Shea Theodore,VGK,D,86,13,32,45,-3,26,1220.0232,4,9,0,1,1,212,0.06132,9,31,1.0,2018-2019
Tomas Hyka,VGK,R,17,1,3,4,-2,2,705.9411,0,2,0,0,0,22,0.04545,1,2,0.5,2018-2019
Tomas Nosek,VGK,L,75,8,9,17,-13,32,760.0933,0,0,1,0,1,124,0.06451,7,16,0.60273,2018-2019
Valentin Zykov,VGK,L,28,2,3,5,-5,2,597.0714,0,2,0,0,0,29,0.06896,2,3,0.22222,2018-2019
William Carrier,VGK,L,61,8,1,9,-5,35,589.2295,0,0,0,0,1,93,0.08602,8,9,,2018-2019
William Karlsson,VGK,C,89,26,35,61,2,18,1138.2471,7,9,2,0,5,186,0.13978,17,41,0.47548,2018-2019
