Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alex Pietrangelo,STL,D,97,16,44,60,7,34,1471.5154,3,16,0,0,3,245,0.0653,13,40,0.0,2018-2019
Alexander Steen,STL,L,91,12,20,32,4,16,908.0439,2,3,1,0,0,134,0.08955,9,25,0.38235,2018-2019
Brayden Schenn,STL,C,98,22,44,66,1,54,1117.3979,5,10,0,1,5,216,0.10185,17,51,0.48167,2018-2019
Carl Gunnarsson,STL,D,44,4,6,10,14,10,930.3181,0,0,0,1,2,27,0.14814,4,9,,2018-2019
Chris Butler,STL,D,13,1,1,2,3,0,842.3076,0,0,0,0,0,10,0.1,1,2,,2018-2019
Chris Thorburn,STL,R,1,0,0,0,0,0,112.0,0,0,0,0,0,0,,0,0,,2018-2019
Colton Parayko,STL,D,106,12,28,40,26,25,1401.349,5,6,0,1,3,235,0.05106,7,28,,2018-2019
David Perron,STL,L,83,30,32,62,7,62,1046.3734,9,9,0,0,3,170,0.17647,21,44,0.44736,2018-2019
Ivan Barbashev,STL,L,105,17,15,32,-4,21,704.4095,0,0,2,0,1,85,0.2,15,30,0.46245,2018-2019
Jaden Schwartz,STL,L,95,23,33,56,3,18,1076.8631,4,3,0,0,3,246,0.09349,19,49,0.51851,2018-2019
Jakub Jerabek,STL,D,1,0,0,0,-3,2,472.0,0,0,0,0,0,1,0.0,0,0,,2018-2019
Jay Bouwmeester,STL,D,104,3,21,24,6,58,1285.298,0,0,0,0,1,105,0.02857,3,24,,2018-2019
Jordan Kyrou,STL,R,16,1,2,3,-1,4,579.5625,0,0,0,0,0,16,0.0625,1,3,1.0,2018-2019
Jordan Nolan,STL,C,14,0,2,2,2,14,476.2857,0,0,0,0,0,17,0.0,0,2,0.0,2018-2019
Jordan Schmaltz,STL,D,20,0,2,2,-7,2,689.15,0,0,0,0,0,11,0.0,0,2,,2018-2019
Jordan Schmaltz,STL,D,20,0,2,2,-7,2,689.15,0,0,0,0,0,11,0.0,0,2,,2018-2019
Mackenzie MacEachern,STL,L,29,3,2,5,0,10,481.931,0,0,0,0,1,33,0.0909,3,5,,2018-2019
Michael Del Zotto,STL,D,42,1,9,10,-2,8,1021.7142,0,0,0,0,0,45,0.02222,1,10,,2018-2019
Nikita Soshnikov,STL,R,5,0,0,0,-1,0,430.0,0,0,0,0,0,1,0.0,0,0,,2018-2019
Oskar Sundqvist,STL,C,99,18,22,40,4,30,864.303,0,1,1,0,3,157,0.11464,17,37,0.43355,2018-2019
Patrick Maroon,STL,L,100,13,22,35,-6,72,821.58,2,11,0,1,5,155,0.08387,11,22,0.42857,2018-2019
Robby Fabbri,STL,C,42,3,4,7,-8,6,702.119,0,0,0,0,1,54,0.05555,3,7,0.26666,2018-2019
Robert Bortuzzo,STL,D,76,4,8,12,12,77,886.0394,0,0,0,0,1,87,0.04597,4,11,,2018-2019
Robert Thomas,STL,C,91,10,29,39,-4,24,785.0219,3,5,0,0,0,110,0.0909,7,31,0.43801,2018-2019
Ryan O'Reilly,STL,C,108,36,64,100,24,16,1249.0925,7,20,1,2,7,288,0.125,28,70,0.55207,2018-2019
Samuel Blais,STL,L,47,3,4,7,2,16,631.7446,0,0,0,0,0,49,0.06122,3,7,0.25,2018-2019
Tyler Bozak,STL,C,98,18,33,51,-5,28,945.6428,3,8,0,0,5,174,0.10344,15,40,0.54255,2018-2019
Vince Dunn,STL,D,98,14,29,43,9,53,1022.9183,3,8,0,1,4,181,0.07734,11,32,0.0,2018-2019
Vladimir Tarasenko,STL,R,102,44,41,85,3,26,1102.7843,17,12,0,1,7,365,0.12054,27,56,0.57142,2018-2019
Zachary Sanford,STL,L,68,9,15,24,12,21,736.5294,0,1,0,0,2,85,0.10588,9,23,0.61538,2018-2019
