Name,Team,P,G,A
Dusan Tadic,Southampton,0.0,0.0,7.0
Graziano Pellè,Southampton,38.0,12.0,0.0
James Ward-Prowse,Southampton,0.0,0.0,6.0
Sadio Mané,Southampton,30.0,10.0,0.0
Shane Long,Southampton,0.0,0.0,5.0
