Name,Team,P,G,A
Charlie Adam,Stoke City,29.0,7.0,0.0
Jonathan Walters,Stoke City,32.0,8.0,4.0
Mame Biram Diouf,Stoke City,34.0,11.0,0.0
Marko Arnautovic,Stoke City,0.0,0.0,5.0
Peter Crouch,Stoke City,33.0,8.0,0.0
