Name,Team,P,G,A
Chris Brunt,West Bromwich Albion,0.0,0.0,10.0
Craig Gardner,West Bromwich Albion,0.0,0.0,4.0
Saido Berahino,West Bromwich Albion,38.0,14.0,0.0
