Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
8,Alexander Vasyunov,LOW,20,F,69,15,13,28,12,3.0,2,0,1,0.217,0.188,0.406,135.0,11.1%
11,Anssi Salmela,LOW,24,D,38,8,16,24,41,-6.0,3,0,1,0.211,0.421,0.632,96.0,8.3%
12,Barry Tallackson,LOW,25,F,56,11,10,21,29,-7.0,2,1,3,0.196,0.179,0.375,117.0,9.4%
31,Benoit Mondou,LOW,23,F,12,1,0,1,6,-1.0,0,0,0,0.083,0.0,0.083,15.0,6.7%
30,Brad Snetsinger,LOW,21,F,8,1,0,1,6,-4.0,0,0,0,0.125,0.0,0.125,13.0,7.7%
14,Bradley Mills,LOW,25,F,75,5,16,21,108,-12.0,0,0,1,0.067,0.213,0.28,106.0,4.7%
15,Chad Wiseman,LOW,27,F,23,9,10,19,23,-10.0,6,0,1,0.391,0.435,0.826,57.0,15.8%
28,Dave Caruso,LOW,26,G,16,0,2,2,0,,0,0,0,0.0,0.125,0.125,,
27,Eric Castonguay,LOW,21,F,6,0,2,2,0,1.0,0,0,0,0.0,0.333,0.333,9.0,0.0%
23,Jay Leach,LOW,29,D,24,2,4,6,29,2.0,0,0,0,0.083,0.167,0.25,24.0,8.3%
25,Jeff Frazee,LOW,21,G,58,0,4,4,4,,0,0,0,0.0,0.069,0.069,,
1,Jon Disalvatore,LOW,27,F,76,20,33,53,32,-15.0,5,2,3,0.263,0.434,0.697,188.0,10.6%
26,Justin Pender,LOW,20,D,2,0,2,2,0,3.0,0,0,0,0.0,1.0,1.0,2.0,0.0%
32,Kevin Cormier,LOW,22,F,1,0,0,0,5,-2.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
17,Mark Fraser,LOW,22,D,74,3,14,17,152,-5.0,0,0,1,0.041,0.189,0.23,62.0,4.8%
35,Matt Cohen,LOW,23,D,5,0,0,0,6,-1.0,0,0,0,0.0,0.0,0.0,5.0,0.0%
7,Matt Halischuk,LOW,20,F,47,14,15,29,10,-8.0,4,1,2,0.298,0.319,0.617,89.0,15.7%
16,Matthew Corrente,LOW,20,D,67,6,12,18,161,1.0,2,0,1,0.09,0.179,0.269,78.0,7.7%
18,Matthew Spiller,LOW,25,D,71,2,11,13,90,-5.0,0,0,1,0.028,0.155,0.183,63.0,3.2%
9,Michael Swift,LOW,21,F,52,12,15,27,50,2.0,4,0,1,0.231,0.288,0.519,76.0,15.8%
2,Nicklas Bergfors,LOW,21,F,66,22,29,51,14,-3.0,12,0,3,0.333,0.439,0.773,229.0,9.6%
21,Olivier Magnan,LOW,22,D,76,2,8,10,66,-3.0,0,0,1,0.026,0.105,0.132,78.0,2.6%
6,Pascal Rheaume,LOW,35,F,56,11,19,30,44,-9.0,5,0,1,0.196,0.339,0.536,94.0,11.7%
5,Patrick Davis,LOW,22,F,74,13,17,30,45,-13.0,2,0,2,0.176,0.23,0.405,101.0,12.9%
22,Petr Vr�na,LOW,23,F,14,5,4,9,6,-4.0,3,0,1,0.357,0.286,0.643,21.0,23.8%
20,Pierre-Luc Letourneau-Leblond,LOW,23,F,60,5,5,10,216,-5.0,0,0,1,0.083,0.083,0.167,54.0,9.3%
3,Rod Pelley,LOW,24,F,75,15,23,38,78,5.0,3,0,2,0.2,0.307,0.507,187.0,8.0%
24,Rosario Ruggeri,LOW,24,D,49,2,2,4,51,-11.0,1,0,0,0.041,0.041,0.082,58.0,3.5%
13,Ryan Murphy,LOW,29,F,64,9,12,21,29,-3.0,0,0,1,0.141,0.188,0.328,125.0,7.2%
36,Scott Clemmensen,LOW,31,G,12,0,0,0,2,,0,0,0,0.0,0.0,0.0,,
19,Stephen Gionta,LOW,25,F,52,2,9,11,30,-3.0,0,0,0,0.038,0.173,0.212,106.0,1.9%
34,Thomas Harrison,LOW,24,F,3,0,0,0,10,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
29,Trevor Kell,LOW,22,F,2,1,0,1,0,1.0,0,0,0,0.5,0.0,0.5,2.0,50.0%
33,Tyler Burton,LOW,23,F,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
10,Tyler Eckford,LOW,23,D,72,2,25,27,59,-16.0,1,0,1,0.028,0.347,0.375,94.0,2.1%
4,Vladimir Zharkov,LOW,20,F,69,11,23,34,26,23.0,2,0,2,0.159,0.333,0.493,97.0,11.3%
