Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
10,Adrian Veideman,IA,25,D,63,6,21,27,56,2.0,3,0,1,0.095,0.333,0.429,74.0,8.1%
7,Ajay Baines,IA,30,F,79,7,24,31,53,-1.0,1,1,1,0.089,0.304,0.392,110.0,6.4%
8,Andrew Ebbett,IA,25,F,28,10,19,29,6,9.0,1,1,1,0.357,0.679,1.036,76.0,13.2%
26,Andy Thomas,IA,23,D,25,0,4,4,26,1.0,0,0,0,0.0,0.16,0.16,13.0,0.0%
13,Bobby Ryan,IA,21,F,14,9,10,19,19,2.0,6,0,2,0.643,0.714,1.357,44.0,20.5%
18,Brendan Mikkelson,IA,21,D,31,2,8,10,18,-10.0,0,0,0,0.065,0.258,0.323,44.0,4.6%
16,Brennan Evans,IA,26,D,75,1,14,15,189,1.0,0,0,0,0.013,0.187,0.2,70.0,1.4%
24,Brett Festerling,IA,22,D,34,0,7,7,31,-3.0,0,0,0,0.0,0.206,0.206,25.0,0.0%
2,Brian Salcido,IA,23,D,76,10,33,43,108,-22.0,6,1,0,0.132,0.434,0.566,112.0,8.9%
25,Chad Painchaud,IA,22,F,16,3,3,6,0,3.0,0,0,0,0.188,0.188,0.375,21.0,14.3%
22,Charlie Kronschnabel,IA,25,F,44,2,5,7,19,-5.0,0,0,1,0.045,0.114,0.159,46.0,4.4%
37,Chris St. Croix,IA,29,D,2,0,0,0,2,-2.0,0,0,0,0.0,0.0,0.0,3.0,0.0%
34,David LeNeveu,IA,25,G,46,0,1,1,0,,0,0,0,0.0,0.022,0.022,,
4,Drew Miller,IA,24,F,53,23,15,38,10,-7.0,8,4,5,0.434,0.283,0.717,118.0,19.5%
6,Eric Boguniecki,IA,33,F,69,18,16,34,52,-19.0,5,0,1,0.261,0.232,0.493,104.0,17.3%
21,Eric Regan,IA,20,D,59,1,7,8,36,-5.0,0,0,0,0.017,0.119,0.136,55.0,1.8%
15,Francis Wathier,IA,24,F,77,6,10,16,127,0.0,0,0,3,0.078,0.13,0.208,83.0,7.2%
39,Garett Bembridge,IA,27,F,5,0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,6.0,0.0%
38,Jason Bailey,IA,21,F,2,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,3.0,0.0%
41,Jean-Philippe Levasseur,IA,21,G,41,0,0,0,2,,0,0,0,0.0,0.0,0.0,,
12,Joakim Lindstr�m,IA,25,F,21,7,14,21,33,-6.0,3,0,2,0.333,0.667,1.0,58.0,12.1%
23,John de Gray,IA,20,D,62,2,5,7,67,-10.0,0,1,0,0.032,0.081,0.113,31.0,6.5%
11,Josh Green,IA,31,F,39,10,14,24,52,-2.0,4,2,3,0.256,0.359,0.615,81.0,12.4%
30,Kirk MacDonald,IA,25,F,6,1,0,1,4,0.0,0,0,1,0.167,0.0,0.167,7.0,14.3%
29,Logan Stephenson,IA,22,D,25,0,2,2,21,3.0,0,0,0,0.0,0.08,0.08,11.0,0.0%
27,MacGregor Sharp,IA,23,F,6,1,1,2,4,1.0,0,0,0,0.167,0.167,0.333,11.0,9.1%
28,Mark Mitera,IA,21,D,5,0,2,2,2,6.0,0,0,0,0.0,0.4,0.4,0.0,0.00%
5,Matt Beleskey,IA,20,F,58,11,24,35,58,-7.0,6,0,3,0.19,0.414,0.603,119.0,9.2%
17,Matt Caruana,IA,23,F,41,5,6,11,8,-11.0,1,0,0,0.122,0.146,0.268,58.0,8.6%
35,Matt Frick,IA,31,D,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
36,Michal Birner,IA,22,F,2,0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,2.0,0.0%
31,Nicolas Deschamps,IA,18,F,2,0,1,1,0,-1.0,0,0,0,0.0,0.5,0.5,2.0,0.0%
20,Petri Kontiola,IA,24,F,20,4,5,9,8,-9.0,2,0,0,0.2,0.25,0.45,28.0,14.3%
3,Petteri Wirtanen,IA,22,F,78,15,26,41,50,-10.0,4,3,2,0.192,0.333,0.526,114.0,13.2%
32,Pierre-Luc O'Brien,IA,26,F,5,0,1,1,0,-1.0,0,0,0,0.0,0.2,0.2,5.0,0.0%
40,Rob LaLonde,IA,26,D,7,0,0,0,6,-3.0,0,0,0,0.0,0.0,0.0,7.0,0.0%
14,Ryan Dingle,IA,24,F,70,11,7,18,21,-8.0,1,0,4,0.157,0.1,0.257,125.0,8.8%
19,Ryan Donally,IA,23,F,72,5,4,9,159,-16.0,0,0,0,0.069,0.056,0.125,40.0,12.5%
33,Stu Bickel,IA,22,D,21,0,1,1,51,-3.0,0,0,0,0.0,0.048,0.048,8.0,0.0%
1,T.J. Trevelyan,IA,24,F,76,23,24,47,18,-8.0,6,2,1,0.303,0.316,0.618,216.0,10.7%
9,Troy Bodie,IA,23,F,71,15,12,27,105,-8.0,5,1,1,0.211,0.169,0.38,142.0,10.6%
