Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
30,Adam Miller,MIL,24,F,10,1,0,1,6,2.0,0,0,1,0.1,0.0,0.1,13.0,7.7%
6,Alexander Sulzer,MIL,24,D,48,8,26,34,36,8.0,4,0,2,0.167,0.542,0.708,64.0,12.5%
8,Andreas Thuresson,MIL,21,F,74,14,15,29,32,6.0,2,1,1,0.189,0.203,0.392,129.0,10.9%
16,Antti Pihlstr�m,MIL,24,F,15,8,4,12,10,-3.0,5,0,1,0.533,0.267,0.8,58.0,13.8%
37,Brad Zanon,MIL,25,D,3,0,0,0,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
2,Cal O'Reilly,MIL,22,F,67,13,56,69,20,8.0,4,1,1,0.194,0.836,1.03,97.0,13.4%
3,Cody Franson,MIL,21,D,76,11,41,52,47,-1.0,6,0,3,0.145,0.539,0.684,147.0,7.5%
33,Drew MacIntyre,MIL,25,G,55,0,1,1,4,,0,0,0,0.0,0.018,0.018,,
24,Geoff Peters,MIL,30,F,46,4,1,5,63,-8.0,0,0,3,0.087,0.022,0.109,42.0,9.5%
9,Hugh Jessiman,MIL,24,F,63,20,7,27,100,1.0,9,0,6,0.317,0.111,0.429,131.0,15.3%
27,Ian McKenzie,MIL,21,F,26,3,1,4,31,-2.0,0,0,0,0.115,0.038,0.154,26.0,11.5%
21,James Sixsmith,MIL,24,F,24,3,6,9,8,2.0,0,0,1,0.125,0.25,0.375,21.0,14.3%
12,Jed Ortmeyer,MIL,30,F,55,10,13,23,51,12.0,2,2,2,0.182,0.236,0.418,130.0,7.7%
25,Josh Gratton,MIL,26,F,7,2,3,5,10,0.0,0,1,1,0.286,0.429,0.714,15.0,13.3%
28,Justin Taylor,MIL,25,F,3,2,1,3,0,1.0,0,0,0,0.667,0.333,1.0,6.0,33.3%
7,Kelsey Wilson,MIL,22,F,80,15,17,32,160,10.0,4,0,2,0.188,0.213,0.4,103.0,14.6%
32,Mark Dekanich,MIL,22,G,30,0,1,1,2,,0,0,0,0.0,0.033,0.033,,
11,Mark Matheson,MIL,24,D,76,2,23,25,42,7.0,1,0,1,0.026,0.303,0.329,67.0,3.0%
23,Mark Santorelli,MIL,20,F,53,1,6,7,8,-3.0,0,0,0,0.019,0.113,0.132,51.0,2.0%
38,Mark Van Guilder,MIL,24,F,5,0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,2.0,0.0%
36,Mathieu Beaudoin,MIL,24,F,2,0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
34,Matt Syroczynski,MIL,25,F,1,0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
1,Michael Santorelli,MIL,23,F,70,27,43,70,36,-1.0,12,1,5,0.386,0.614,1.0,189.0,14.3%
5,Nick Spaling,MIL,20,F,79,12,23,35,28,6.0,2,0,1,0.152,0.291,0.443,136.0,8.8%
19,Nolan Yonkman,MIL,27,D,61,3,7,10,80,7.0,0,0,0,0.049,0.115,0.164,37.0,8.1%
26,Oren Eizenman,MIL,23,F,20,2,3,5,0,0.0,0,0,0,0.1,0.15,0.25,18.0,11.1%
4,Patric H�rnqvist,MIL,21,F,49,17,18,35,44,-3.0,8,0,3,0.347,0.367,0.714,161.0,10.6%
35,Patrick Bordeleau,MIL,22,F,2,0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
14,Robert Dietrich,MIL,22,D,63,4,15,19,32,-1.0,2,0,1,0.063,0.238,0.302,62.0,6.5%
31,Russ Sinkewich,MIL,23,D,5,0,1,1,2,3.0,0,0,0,0.0,0.2,0.2,3.0,0.0%
13,Ryan Jones,MIL,24,F,25,13,9,22,30,6.0,3,0,3,0.52,0.36,0.88,69.0,18.8%
10,Ryan Maki,MIL,23,F,65,12,13,25,37,14.0,3,1,1,0.185,0.2,0.385,115.0,10.4%
18,Scott Ford,MIL,29,D,63,4,6,10,128,9.0,1,0,2,0.063,0.095,0.159,46.0,8.7%
15,Stephen Werner,MIL,24,F,37,7,8,15,18,2.0,1,0,2,0.189,0.216,0.405,51.0,13.7%
29,T.J. McElroy,MIL,26,D,11,0,3,3,10,5.0,0,0,0,0.0,0.273,0.273,9.0,0.0%
22,Teemu Laakso,MIL,21,D,42,2,7,9,50,7.0,0,0,1,0.048,0.167,0.214,33.0,6.1%
20,Tim Ramholt,MIL,24,D,59,2,8,10,36,3.0,0,0,1,0.034,0.136,0.169,42.0,4.8%
17,Triston Grant,MIL,24,F,55,3,8,11,153,11.0,0,0,0,0.055,0.145,0.2,74.0,4.1%
