Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Dwyane Wade,75,75.0,38.6,27.2,1.4,4.3,5.7,6.7,1.9,0.8,3.6,2.9,1.9,9.3,18.8,49.5,0.2,1.0,17.1,8.4,10.7,78.3,9.1,17.8,51.3,1.444,0.5,G,False
Shaquille O'Neal,59,58.0,30.6,20.0,2.9,6.3,9.2,1.9,0.4,1.8,2.8,3.9,0.7,8.1,13.6,60.0,0.0,0.0,0.0,3.7,8.0,46.9,8.1,13.6,60.0,1.476,0.6,C,False
Jason Williams,59,56.0,31.8,12.3,0.1,2.3,2.4,4.9,0.9,0.1,1.7,1.7,2.9,4.5,10.3,44.2,1.8,4.9,37.2,1.4,1.7,86.7,2.7,5.4,50.6,1.201,0.53,PG,False
Antoine Walker,82,19.0,26.8,12.2,1.3,3.9,5.1,2.0,0.6,0.4,1.8,2.3,1.1,4.8,11.0,43.5,1.7,4.7,35.8,1.0,1.6,62.8,3.1,6.3,49.3,1.114,0.51,PF,False
Udonis Haslem,81,80.0,30.8,9.3,2.1,5.8,7.8,1.2,0.6,0.2,1.0,2.7,1.2,3.7,7.3,50.8,0.0,0.0,0.0,1.9,2.5,78.9,3.7,7.3,50.9,1.281,0.51,PF,False
Alonzo Mourning,65,20.0,20.0,7.8,1.9,3.6,5.5,0.2,0.2,2.7,1.2,2.7,0.1,2.9,4.8,59.7,0.0,0.0,0.0,2.0,3.4,59.4,2.9,4.8,59.9,1.616,0.6,C,False
Gary Payton,81,25.0,28.5,7.7,0.4,2.5,2.9,3.2,0.9,0.1,1.3,2.1,2.5,2.8,6.8,42.0,0.8,2.8,28.7,1.2,1.6,79.4,2.0,3.9,51.7,1.144,0.48,PG,False
James Posey,67,63.0,28.6,7.2,0.5,4.3,4.8,1.3,0.8,0.3,0.9,2.9,1.5,2.4,5.9,40.3,1.7,4.3,40.3,0.7,0.9,78.7,0.6,1.6,40.0,1.223,0.55,SF,False
Derek Anderson,23,3.0,20.2,5.8,0.4,2.2,2.6,2.1,0.3,0.1,0.7,2.1,2.8,1.7,5.7,30.8,0.9,2.9,31.3,1.4,1.7,84.2,0.8,2.7,30.2,1.023,0.39,SG,True
Gerald Fitch,18,1.0,13.3,4.7,0.4,1.3,1.7,1.8,0.4,0.3,0.8,1.6,2.2,1.7,4.9,33.7,0.4,1.4,26.9,0.9,1.3,73.9,1.3,3.5,36.5,0.944,0.38,G,False
Jason Kapono,51,2.0,13.0,4.1,0.2,1.2,1.4,0.7,0.1,0.1,0.4,1.7,1.9,1.5,3.5,44.6,0.4,1.0,39.6,0.5,0.6,84.8,1.1,2.4,46.8,1.169,0.51,SG,False
Wayne Simien,43,2.0,9.6,3.4,0.9,1.2,2.0,0.2,0.3,0.0,0.6,1.6,0.3,1.3,2.8,48.3,0.0,0.0,0.0,0.7,0.8,88.2,1.3,2.8,48.3,1.217,0.48,PF,False
Michael Doleac,31,3.0,12.0,3.2,0.7,2.0,2.7,0.3,0.3,0.2,0.5,1.5,0.6,1.2,2.8,42.0,0.0,0.0,0.0,0.8,1.0,80.0,1.2,2.8,42.0,1.114,0.42,C,False
Dorell Wright,20,2.0,6.6,2.9,0.1,1.5,1.6,0.4,0.2,0.1,0.7,0.6,0.6,1.0,2.2,46.5,0.2,0.3,50.0,0.8,0.9,88.2,0.9,1.9,45.9,1.349,0.5,SF,False
Shandon Anderson,48,1.0,13.3,2.6,0.4,1.3,1.7,0.6,0.4,0.1,0.5,1.6,1.3,1.1,2.6,42.9,0.1,0.4,26.3,0.3,0.4,72.2,1.0,2.2,45.8,1.0,0.45,SF,False
Earl Barron,8,0.0,5.6,1.6,0.3,1.0,1.3,0.0,0.0,0.0,0.6,1.3,0.0,0.6,2.0,31.3,0.0,0.0,0.0,0.4,0.5,75.0,0.6,2.0,31.3,0.813,0.31,C,False
Matt Walsh,2,0.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,100.0,2.0,1.0,SF,False
Total,82,,,99.9,10.5,32.6,43.1,20.6,6.4,5.4,14.5,22.8,1.4,37.1,77.5,47.8,6.1,17.6,34.5,19.7,28.2,70.0,31.0,59.9,51.7,1.289,0.52,Total,False
