Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Tony Parker,72,71.0,34.1,22.0,0.4,2.7,3.1,6.9,0.9,0.1,2.6,1.5,2.7,8.9,17.5,50.6,0.3,0.9,29.2,3.9,5.0,78.2,8.6,16.6,51.8,1.252,0.51,G,False
Tim Duncan,75,75.0,33.6,19.3,2.7,8.0,10.7,3.5,0.5,1.7,2.2,2.3,1.6,7.4,14.8,50.4,0.0,0.0,0.0,4.5,6.4,69.2,7.4,14.7,50.5,1.31,0.5,C,False
Manu Ginobili,44,7.0,26.8,15.5,0.5,4.0,4.5,3.6,1.5,0.4,2.0,2.0,1.8,5.1,11.2,45.4,1.6,4.8,33.0,3.8,4.3,88.4,3.5,6.4,54.6,1.391,0.52,G,False
Roger Mason Jr.,82,71.0,30.4,11.8,0.2,2.9,3.1,2.1,0.5,0.1,1.2,2.0,1.7,4.3,10.0,42.5,2.0,4.8,42.1,1.3,1.4,89.0,2.2,5.2,42.8,1.179,0.53,SG,False
Drew Gooden,19,1.0,16.8,9.8,1.5,2.9,4.4,0.2,0.2,0.2,0.8,2.1,0.2,3.7,7.6,49.0,0.0,0.1,0.0,2.4,3.0,78.9,3.7,7.6,49.3,1.29,0.49,PF,True
Michael Finley,81,77.0,28.8,9.7,0.3,3.0,3.3,1.4,0.5,0.2,0.8,1.0,1.9,3.7,8.5,43.7,1.6,3.9,41.1,0.6,0.8,82.3,2.1,4.6,45.9,1.138,0.53,SG,False
Matt Bonner,81,67.0,23.8,8.2,1.2,3.6,4.8,1.0,0.6,0.3,0.5,2.3,2.2,3.3,6.6,49.6,1.5,3.3,44.0,0.2,0.3,73.9,1.8,3.3,55.2,1.244,0.61,C,False
George Hill,77,7.0,16.5,5.7,0.4,1.7,2.1,1.8,0.6,0.3,1.0,1.9,1.8,1.9,4.8,40.3,0.3,0.9,32.9,1.5,1.9,78.1,1.6,3.9,42.1,1.177,0.44,PG,False
Pops Mensah-Bonsu,3,0.0,6.7,5.0,1.7,1.7,3.3,0.0,0.3,0.3,0.7,2.0,0.0,1.7,2.3,71.4,0.0,0.0,0.0,1.7,2.3,71.4,1.7,2.3,71.4,2.143,0.71,PF,True
Kurt Thomas,79,10.0,17.8,4.3,1.7,3.4,5.1,0.8,0.4,0.7,0.5,2.2,1.6,1.9,3.8,50.3,0.0,0.0,0.0,0.5,0.6,82.2,1.9,3.8,50.7,1.128,0.5,PF,False
Desmon Farmer,3,0.0,18.0,4.3,0.0,2.0,2.0,0.7,0.0,0.0,1.3,2.0,0.5,1.3,4.7,28.6,1.0,4.0,25.0,0.7,0.7,100.0,0.3,0.7,50.0,0.929,0.39,SG,False
Ime Udoka,67,3.0,15.4,4.3,0.4,2.4,2.8,0.8,0.5,0.2,0.6,1.3,1.4,1.6,4.3,38.3,0.6,1.9,32.8,0.4,0.7,60.9,1.0,2.4,42.6,1.007,0.45,F,False
Malik Hairston,15,0.0,10.3,3.3,0.7,1.1,1.9,0.9,0.4,0.5,0.8,1.3,1.1,1.6,3.3,49.0,0.0,0.1,0.0,0.1,0.5,28.6,1.6,3.2,50.0,1.02,0.49,SG,False
Anthony Tolliver,19,0.0,10.9,2.7,0.6,1.5,2.2,0.9,0.3,0.1,0.4,0.8,2.4,1.0,3.4,29.2,0.5,2.2,22.0,0.3,0.5,50.0,0.5,1.3,41.7,0.8,0.36,PF,False
Bruce Bowen,80,10.0,18.9,2.7,0.2,1.6,1.8,0.5,0.5,0.2,0.3,1.5,1.6,1.0,2.3,42.2,0.5,1.2,42.9,0.2,0.3,53.8,0.5,1.1,41.6,1.144,0.53,SF,False
Blake Ahearn,3,0.0,6.3,2.7,0.0,0.3,0.3,0.7,0.3,0.0,0.3,1.0,2.0,0.7,2.0,33.3,0.7,1.3,50.0,0.7,0.7,100.0,0.0,0.7,0.0,1.333,0.5,G,False
Fabricio Oberto,54,11.0,12.5,2.6,1.2,1.4,2.6,1.1,0.1,0.2,0.7,1.8,1.6,1.1,1.9,58.7,0.0,0.0,0.0,0.4,0.6,57.1,1.1,1.9,59.2,1.365,0.59,C,False
Jacque Vaughn,30,0.0,9.7,2.2,0.1,0.6,0.7,1.8,0.2,0.0,0.5,0.9,3.7,0.8,2.5,32.0,0.0,0.0,100.0,0.5,0.6,88.9,0.8,2.5,31.1,0.867,0.33,PG,False
Marcus Williams,2,0.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,2.0,1.0,SG,False
Austin Croshere,3,0.0,7.7,1.3,1.3,2.0,3.3,1.0,0.0,0.0,0.7,0.3,1.5,0.7,3.0,22.2,0.0,1.3,0.0,0.0,0.3,0.0,0.7,1.7,40.0,0.444,0.22,PF,True
Total,82,,,97.0,8.9,32.2,41.0,21.2,5.8,4.0,11.7,18.9,1.8,37.1,79.7,46.6,7.6,19.8,38.6,15.2,20.0,76.1,29.5,59.9,49.2,1.218,0.51,Total,False
