Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Michael Redd,33,32.0,36.5,21.2,0.7,2.5,3.2,2.7,1.1,0.1,1.6,1.4,1.7,7.5,16.6,45.5,2.1,5.8,36.6,4.0,4.9,81.4,5.4,10.8,50.3,1.278,0.52,SG,False
Richard Jefferson,82,81.0,35.8,19.6,0.7,3.9,4.6,2.4,0.8,0.2,2.0,3.1,1.2,6.5,14.9,43.9,1.4,3.6,39.7,5.1,6.3,80.5,5.1,11.3,45.3,1.315,0.49,F,False
Charlie Villanueva,78,47.0,26.9,16.2,2.0,4.7,6.7,1.8,0.6,0.7,1.8,3.3,1.0,6.2,14.0,44.7,1.1,3.3,34.5,2.6,3.1,83.8,5.1,10.7,47.9,1.161,0.49,PF,False
Ramon Sessions,79,38.0,27.5,12.4,0.8,2.6,3.4,5.7,1.1,0.1,1.9,2.0,3.0,4.4,9.8,44.5,0.1,0.4,17.6,3.6,4.5,79.4,4.3,9.4,45.7,1.261,0.45,G,False
Andrew Bogut,36,33.0,31.2,11.7,3.3,7.0,10.3,2.0,0.6,1.0,2.4,3.6,0.8,5.1,8.8,57.7,0.0,0.0,0.0,1.6,2.7,57.1,5.1,8.8,57.7,1.331,0.58,C,False
Luke Ridnour,72,50.0,28.2,9.6,0.5,2.6,3.0,5.1,1.3,0.2,1.8,2.8,2.9,3.5,8.6,40.3,0.8,2.2,35.0,1.8,2.1,86.9,2.7,6.4,42.0,1.108,0.45,PG,False
Charlie Bell,70,22.0,25.5,8.4,0.5,1.5,1.9,2.2,0.7,0.1,1.1,2.0,2.0,3.1,7.5,41.4,1.2,3.4,36.3,0.9,1.1,82.5,1.9,4.1,45.8,1.12,0.5,SG,False
Luc Mbah a Moute,82,51.0,25.8,7.2,2.3,3.6,5.9,1.1,1.1,0.5,1.2,2.5,0.9,2.8,6.0,46.2,0.0,0.0,0.0,1.7,2.3,72.9,2.8,5.9,46.6,1.21,0.46,F,False
Keith Bogans,29,0.0,16.7,6.0,0.6,2.6,3.1,1.1,0.7,0.1,0.8,1.5,1.5,1.9,5.1,37.6,1.1,3.2,34.8,1.1,1.1,93.9,0.8,2.0,42.1,1.174,0.48,SG,True
Joe Alexander,59,0.0,12.1,4.7,0.7,1.2,1.9,0.7,0.3,0.5,0.9,1.8,0.8,1.7,4.2,41.6,0.3,0.8,34.8,1.0,1.4,69.9,1.5,3.4,43.2,1.135,0.45,SF,False
Tyronn Lue,30,0.0,13.1,4.7,0.2,1.0,1.2,1.5,0.2,0.0,0.7,1.4,2.2,1.8,4.0,45.4,0.7,1.5,46.7,0.4,0.5,75.0,1.1,2.5,44.6,1.185,0.54,PG,True
Dan Gadzuric,67,25.0,14.0,4.0,1.4,2.4,3.8,0.6,0.5,0.6,0.6,2.4,1.0,1.7,3.6,48.0,0.0,0.0,0.0,0.6,1.0,54.4,1.7,3.6,48.3,1.111,0.48,C,False
Francisco Elson,59,23.0,16.6,3.4,1.7,2.2,3.9,0.5,0.6,0.6,0.8,2.4,0.7,1.4,2.9,49.1,0.0,0.1,25.0,0.6,0.7,84.6,1.4,2.8,49.7,1.183,0.49,C,False
Austin Croshere,11,0.0,7.0,3.3,0.6,1.5,2.2,0.5,0.1,0.1,0.4,0.4,1.5,1.1,2.7,40.0,0.5,1.0,45.5,0.6,1.0,63.6,0.6,1.7,36.8,1.2,0.48,PF,True
Malik Allen,49,3.0,11.8,3.2,0.7,1.4,2.1,0.7,0.1,0.2,0.4,1.8,1.8,1.5,3.5,42.9,0.0,0.0,0.0,0.2,0.4,47.6,1.5,3.4,43.2,0.918,0.43,PF,False
Eddie Gill,6,0.0,7.2,2.3,0.0,0.7,0.7,1.8,0.5,0.2,0.8,1.7,2.2,1.0,1.5,66.7,0.3,0.5,66.7,0.0,0.0,0.0,0.7,1.0,66.7,1.556,0.78,PG,False
Damon Jones,18,0.0,6.0,1.8,0.0,0.3,0.3,0.4,0.2,0.0,0.3,0.2,1.2,0.6,1.9,32.4,0.6,1.6,39.3,0.0,0.0,0.0,0.0,0.3,0.0,0.971,0.49,PG,False
Total,82,,,99.3,11.9,28.9,40.7,22.0,7.4,3.8,14.1,24.2,1.6,36.7,82.4,44.5,6.2,17.2,36.3,19.7,25.2,78.0,30.5,65.2,46.7,1.205,0.48,Total,False
