Name,Team,P,G,A
Benjani Mwaruwari,Portsmouth,93.0,18.0,0.0
Gary O'Neil,Portsmouth,0.0,0.0,18.0
Kanu,Portsmouth,108.0,30.0,0.0
Matthew Taylor,Portsmouth,105.0,24.0,15.0
